H [A/m];B [T]
-8.543307087;-0.737348914
-5.125984252;-0.688038938
-1.708661417;-0.630029729
1.708661417;-0.556587177
5.125984252;-0.45645799
8.543307087;-0.312908742
11.96062992;-0.101444086
15.37795276;0.173916323
18.79527559;0.377673828
22.21259843;0.480756983
25.62992126;0.55178648
29.04724409;0.609796187
32.46456693;0.657297473
35.88188976;0.697348704
39.2992126;0.734756646
42.71653543;0.767472688
46.13385827;0.796990303
49.5511811;0.825851628
52.96850394;0.855137649
56.38582677;0.880259122
59.80314961;0.903623955
63.22047244;0.927270023
66.63779528;0.949482835
70.05511811;0.97082163
73.47244094;0.992297066
76.88976378;1.013170507
80.30708661;1.033219724
83.72440945;1.051857096
87.14173228;1.069916634
90.55905512;1.087714898
93.97637795;1.104765825
97.39370079;1.12340265
100.8110236;1.139855604
104.2283465;1.155817217
107.6456693;1.170984637
111.0629921;1.186375173
114.480315;1.202356144
117.8976378;1.216396704
121.3149606;1.2300986
124.7322835;1.244475252
128.1496063;1.257290365
131.5669291;1.270824216
134.984252;1.283602057
138.4015748;1.295628739
141.8188976;1.307652572
145.2362205;1.319324702
148.6535433;1.330666449
152.0708661;1.341231644
155.488189;1.351189228
158.9055118;1.36161235
162.3228346;1.37160693
165.7401575;1.380595115
169.1574803;1.390505007
172.5748031;1.398409607
175.992126;1.407443361
179.4094488;1.415538805
182.8267717;1.423454423
186.2440945;1.431604796
189.6614173;1.43953447
193.0787402;1.446351026
196.496063;1.453170424
199.9133858;1.460020765
203.3307087;1.46632309
206.7480315;1.473637326
210.1653543;1.479655546
213.5826772;1.485703385
217;1.491465562
