H [A/m];B [T]
11392.2503928;1.88357841
11656.31957477;1.88971672
11944.40342664;1.89585502
12196.48832037;1.90199333
12484.57217223;1.90813163
12760.64100691;1.91426994
13072.73952867;1.92040825
13360.82338053;1.92654973
13684.92155499;1.92958196
13985.00505956;1.93572027
14297.08821685;1.94185857
14585.17206871;1.94800006
14921.26989588;1.95413836
15245.36807035;1.96027667
15569.40478692;1.96641497
15869.62657174;1.97255328
16193.66328832;1.97869158
16517.70000489;1.98482989
16889.82751914;1.99096819
17226.00216867;1.99710968
17585.99174996;2.00324798
17934.15068773;2.00938629
18306.27820198;2.01241852
18666.42142798;2.01855683
19038.54894223;2.02469831
19398.53852352;2.03083662
19770.66603776;2.03697492
20142.79355201;2.04311323
20562.85821921;2.04925153
20923.00144522;2.05538984
21355.20404537;2.05842525
21739.31584785;2.06456355
22147.39622681;2.07070186
22543.49231753;2.07684016
22975.69491769;2.08297847
23131.6443095;2.0829078
23119.66002126;2.08594321
23119.66002126;2.08587255
23119.66002126;2.08269581
23119.66002126;2.08262514
23107.67573302;2.08255447
23107.67573302;2.08248381
23095.69144478;2.08241314
23095.69144478;2.08234248
23095.69144478;2.08227181
23095.69144478;2.08220114
23083.70715655;2.08213048
23095.69144478;2.08205981
22975.69491769;2.08198915
22555.47660577;2.07570951
22147.39622681;2.06942987
21751.30013609;2.06625313
21319.09753594;2.0568706
20923.00144522;2.05369385
20514.92106626;2.04741422
20142.79355201;2.04113458
19734.71317305;2.03795784
19386.55423528;2.0316782
18990.45814456;2.02539856
18630.31491855;2.01911893
18234.21882783;2.01283929
17886.21353478;2.00655965
17514.08602053;2.00028001
17165.92708276;1.99710327
16793.79956852;1.99082364
16457.7785637;1.984544
16109.61962593;1.97826436
15797.5671976;1.97198472
15473.3768363;1.96570191
15173.35478962;1.95942227
14825.24194526;1.95314263
14525.15844069;1.94996907
14201.06026623;1.94058336
13900.97676165;1.93740662
13576.87858719;1.93423305
13264.79542991;1.92484734
12964.71192534;1.9185677
12664.61305629;1.91539096
12364.52955172;1.90911132
12112.46002246;1.90593776
11824.37617059;1.89655205
11560.29162415;1.89337849
11272.20777229;1.88709567
11020.13824303;1.88081603
10720.05473845;1.8745364
10455.97019201;1.86825676
10191.90101004;1.86197712
9963.8307862;1.85259141
9711.76125694;1.84941785
9483.69103309;1.84313821
9267.63582643;1.83685539
9027.56594988;1.82747286
8787.49607333;1.82429612
8571.42550219;1.81801648
8343.35527835;1.81173684
8127.30007169;1.8054572
7911.22950056;1.79917757
7719.17359932;1.79600083
7503.11839266;1.78972119
7299.0628387;1.78344155
7094.99192028;1.78026481
6902.93601904;1.77398517
6698.88046509;1.76770553
6506.82456385;1.7614259
6314.7686626;1.75824916
6146.72743125;1.75196952
5954.67153001;1.74568988
5774.61528148;1.73941024
5582.55938024;1.7362335
5426.5178016;1.72995386
5258.46120577;1.72367423
5102.41962713;1.72050067
4934.36303131;1.71421785
4778.32145267;1.70793821
4610.28022132;1.70165857
4478.2379481;1.69848501
4322.19636946;1.69220537
4202.15374894;1.68592256
4058.11182301;1.67964292
3938.08456697;1.67646936
3794.04264104;1.67329262
3685.99967324;1.66701298
3553.97276449;1.66073334
3433.93014398;1.6575566
3313.90288794;1.65127696
3181.86061472;1.64499733
3061.8179942;1.64182376
2953.79039087;1.63554095
2833.76313483;1.62926131
2737.73518421;1.62608775
2629.69221641;1.61980811
2533.66426579;1.61352529
2425.63666246;1.60724566
2329.60871184;1.60407209
2233.58076122;1.59779246
2149.55246331;1.59151282
2053.52451268;1.58523
1969.51157925;1.57895036
1873.48362862;1.5757768
1789.45533071;1.56639109
1705.4270328;1.56011145
1621.39873489;1.55383181
1537.38580145;1.54755218
1477.3614183;1.53816646
1405.34045534;1.53188683
1345.32221797;1.52560719
1273.30125501;1.51622148
1213.28455409;1.50683576
1141.26359113;1.50055613
1081.24535377;1.49117359
1021.22865285;1.48178788
961.21041549;1.47550824
913.19644018;1.46612253
865.18246487;1.45673682
817.16848956;1.44735428
769.15451425;1.43796857
721.14053894;1.42547996
685.13082568;1.41609425
637.11685037;1.40360564
601.10560066;1.39421993
565.0958874;1.38173132
529.0846377;1.36924271
493.07492444;1.35675092
469.06793678;1.34426231
445.06094913;1.32866763
421.05396147;1.3192851
385.04271176;1.30679331
361.03572411;1.2943047
325.02601085;1.28181609
301.0190232;1.26932748
277.01203554;1.25683569
265.00777349;1.24434708
241.00078583;1.2287524
216.99379818;1.21626379
192.98681052;1.20377518
180.98408492;1.19128657
156.97709726;1.17569093
144.97283521;1.16320137
132.97010961;1.14760732
120.96584756;1.13822256
108.96235373;1.12573332
96.9588599;1.11324376
84.95536607;1.1069638
72.95187225;1.09757904
60.94837842;1.0850898
48.94488459;1.07880984
48.94488459;1.06942508
36.94139076;1.06004032
24.93789694;1.05065557
24.93789694;1.0474801
12.93440311;1.03809534
12.93440311;1.03492018
12.93440311;1.02864023
0.93090928;1.02856956
0.93090928;1.02228929
0.93090928;1.01600933
0.93090928;1.01593867
0.93090928;1.0127632
-11.07258455;1.00648324
-11.07258455;1.00951738
-11.07258455;1.00944672
-11.07258455;1.00937605
-11.07258455;1.00620058
-11.07258455;1.00612991
-11.07258455;1.00605925
-11.07258455;1.00598858
-11.07258455;1.00591792
-11.07258455;1.00584725
-11.07258455;1.00577658
-11.07258455;1.00570592
-11.07258455;1.00563525
-11.07258455;1.00556459
-11.07258455;1.00549392
-11.07258455;1.00542325
-11.07258455;1.00535259
-11.07258455;1.00528192
-11.07258455;1.00210677
-11.07258455;1.00514059
-11.07258455;1.00196544
-11.07258455;0.99878997
-35.0795722;0.97698663
-35.0795722;0.97381116
-35.0795722;0.96753121
-47.08306603;0.95814645
-47.08306603;0.95186649
-59.08655986;0.93937693
-71.09005368;0.92999217
-83.09354751;0.91750293
-83.09354751;0.90501336
-95.09704134;0.88941931
-107.10053517;0.87382523
-119.10402899;0.85512646
-131.10752282;0.83642769
-155.11451048;0.81462422
-155.11451048;0.78971608
-179.12226636;0.75549385
-203.12925401;0.71195752
-215.13197962;0.66842151
-227.13624167;0.60315219
-251.14322932;0.51615052
-275.15021698;0.39189089
-287.15294258;0.22106556
-311.15993024;0.03781593
-335.16691789;-0.12059146
-371.1781676;-0.25726903
-395.18515525;-0.37531652
-431.19486851;-0.48715821
-455.20185617;-0.57415765
-491.21310587;-0.64563626
-515.22009353;-0.707803
-551.22980679;-0.77306945
-587.2410565;-0.82592115
-623.25076975;-0.87877284
-659.26201946;-0.9223063
-707.27599477;-0.96584295
-743.28570803;-1.0062767
-803.30394539;-1.04670727
-851.3179207;-1.08092887
-899.33189601;-1.11825654
-947.34587132;-1.14626917
-1007.36257224;-1.18049077
-1055.37654755;-1.2054005
-1127.39751051;-1.23341313
-1187.41574788;-1.25521678
-1259.43671084;-1.28322941
-1319.45341176;-1.30503306
-1391.47437472;-1.32993962
-1463.49533769;-1.35174327
-1535.51630065;-1.37044085
-1595.53761091;-1.38914161
-1679.56590882;-1.40783919
-1751.57918955;-1.42343388
-1835.60748746;-1.44213146
-1919.63578537;-1.45462324
-2015.66373599;-1.47332083
-2087.67701672;-1.48270654
-2183.70496734;-1.49830122
-2267.73326526;-1.51078983
-2363.76121588;-1.52327844
-2471.78881921;-1.53576705
-2579.81642254;-1.54825884
-2675.84437316;-1.55764137
-2783.88734096;-1.56702708
-2879.91529158;-1.5764128
-2987.94289491;-1.58579533
-3083.97084553;-1.59518104
-3191.99844886;-1.60456676
-3312.04106938;-1.61394929
-3444.06797812;-1.623335
-3564.11059864;-1.62961464
-3696.15287186;-1.63900035
-3816.1801279;-1.64838606
-3948.22240112;-1.6546657
-4080.26467434;-1.66094534
-4224.30660027;-1.66722498
-4368.3485262;-1.67661069
-4524.39010485;-1.68289033
-4656.43237807;-1.68916996
-4812.47395671;-1.69855568
-4968.51553535;-1.70483532
-5148.57178388;-1.71111495
-5304.61336252;-1.71739459
-5484.66961105;-1.72367423
-5652.71084241;-1.72685097
-5844.76674365;-1.73313061
-6012.82333947;-1.73941024
-6204.87924071;-1.74879596
-6372.92047206;-1.75196952
-6564.9763733;-1.75824916
-6757.03227455;-1.76452879
-6937.08852308;-1.77080843
-7117.14477161;-1.77709125
-7345.21499545;-1.78337088
-7549.2705494;-1.78965052
-7765.32575606;-1.79282408
-7957.38165731;-1.7991069
-8197.45153386;-1.80848943
-8401.52245228;-1.81166618
-8629.57731165;-1.81794581
-8845.64788279;-1.82422545
-9073.71810663;-1.83050509
-9289.77331329;-1.83678473
-9529.84318984;-1.84306436
-9757.91341368;-1.84934718
-10021.98259566;-1.85252074
-10262.05247221;-1.85880038
-10538.13667136;-1.86508002
-10766.2068952;-1.87135965
-11042.29109436;-1.8745364
-11294.36062362;-1.88081603
-11594.44412819;-1.88709567
-11858.52867463;-1.89648138
-12146.6125265;-1.89965812
-12434.69637836;-1.90593776
-12722.78023022;-1.90911132
-13022.86373479;-1.91539096
-13322.94723937;-1.9216706
-13623.03074394;-1.92795342
-13935.12926569;-1.93423305
-14247.21242297;-1.93740662
-14559.31094473;-1.94679233
-14847.39479659;-1.94996907
-15195.49227647;-1.95624871
-15495.56041657;-1.96252834
-15831.73506611;-1.96880798
-16167.75607092;-1.97198154
-16527.89929693;-1.98136726
-16888.04252294;-1.98764689
-17260.17003718;-1.99392653
-17608.17533023;-1.99710327
-17980.30284448;-2.00648899
-18328.46178225;-2.00966255
-18700.5892965;-2.01594218
-19048.59458955;-2.02222182
-19456.6749685;-2.02850464
-19804.83390628;-2.03478428
-20212.91428523;-2.04106391
-20585.04179948;-2.04423748
-20993.12217844;-2.05052029
-21389.37191388;-2.05679993
-21785.4680046;-2.06307957
-22181.56409532;-2.0693592
-22613.61305076;-2.07563884
-23009.70914148;-2.08191848
-23321.91521454;-2.08509522
-23393.82094396;-2.08516589
-23393.82094396;-2.08523655
-23381.83665572;-2.08530722
-23381.83665572;-2.08537789
-23369.85236749;-2.08544855
-23369.85236749;-2.08551922
-23357.86807925;-2.08558988
-23357.86807925;-2.08566055
-23345.88379101;-2.08262832
-23345.88379101;-2.08580188
-23333.89950277;-2.08276965
-23333.89950277;-2.08594321
-23333.89950277;-2.08291098
-23081.76851562;-2.07987557
-22637.73527195;-2.07373727
-22241.48553651;-2.07070186
-21797.45229284;-2.06456355
-21413.34049036;-2.05842525
-20993.12217844;-2.04918087
-20621.14830891;-2.04614864
-20188.94570876;-2.04001033
-19816.81819451;-2.03387203
-19420.72210379;-2.03083662
-19048.59458955;-2.02469831
-18664.48278706;-2.01545393
-18328.46178225;-2.0124217
-17944.34997977;-2.00317732
-17596.191042;-1.99703901
-17224.06352775;-1.98779463
-16876.0582347;-1.9847624
-16503.93072045;-1.98172699
-16167.75607092;-1.97248261
-15831.73506611;-1.96634431
-15519.52899305;-1.960206
-15183.49262376;-1.95717377
-14871.39410201;-1.95103229
-14559.31094473;-1.94489398
-14271.22709287;-1.94186175
-13923.12961298;-1.93261737
-13647.04541383;-1.92958196
-13322.94723937;-1.92034076
-13046.86304021;-1.91730535
-12722.78023022;-1.91116704
-12446.69603107;-1.90502874
-12146.6125265;-1.89889043
-11882.52798005;-1.89585502
-11594.44412819;-1.88971672
-11318.35992904;-1.88357841
-11054.29074707;-1.87744011
-10790.20620062;-1.8713018
-10538.13667136;-1.8651635
-10298.06679481;-1.86212809
-10021.98259566;-1.85598978
-9781.9127191;-1.84985148
-9541.84284255;-1.84371317
-9313.78798318;-1.84067776
-9085.71775934;-1.83453946
-8857.64753549;-1.82840115
-8641.59232883;-1.82226284
-8437.52141041;-1.81922743
-8209.46655104;-1.81308913
-7993.39597991;-1.80695082
-7777.34077325;-1.80081252
-7573.26985482;-1.79777711
-7357.21464816;-1.7916388
-7153.15909421;-1.7855005
-6949.08817579;-1.77936219
-6781.04694444;-1.77632678
-6576.99139049;-1.77018848
-6396.93514195;-1.76715625
-6204.87924071;-1.76101794
-6036.82264489;-1.75487646
-5844.76674365;-1.74873815
-5676.7255123;-1.74259985
-5484.66961105;-1.73956762
-5328.62803241;-1.73342613
-5148.57178388;-1.72728783
-4992.53020524;-1.72114952
-4812.47395671;-1.71811729
-4680.43168349;-1.70887291
-4524.39010485;-1.70894358
-4380.34817891;-1.69969919
-4236.30625298;-1.69666696
-4104.26397976;-1.69363156
-3960.22205383;-1.68438717
-3828.17978061;-1.68135494
-3696.15287186;-1.67831953
-3576.11025135;-1.67218123
-3444.06797812;-1.66604292
-3336.04037479;-1.65990462
-3203.99810157;-1.65376631
-3095.97049824;-1.6507309
-2999.94254762;-1.6445926
-2903.914597;-1.63845429
-2795.88699367;-1.63231599
-2687.85939034;-1.62617768
-2579.81642254;-1.62003938
-2483.78847192;-1.61390107
-2375.76086859;-1.60775959
-2279.73291796;-1.60162128
-2183.70496734;-1.59548297
-2099.67666943;-1.58934467
-2015.66373599;-1.58320636
-1931.63543808;-1.57706806
-1847.60714017;-1.56782368
-1763.57884226;-1.56479145
-1679.56590882;-1.55554707
-1607.53726362;-1.54940876
-1535.51630065;-1.54327046
-1475.49959974;-1.53712897
-1391.47437472;-1.53099067
-1331.45767381;-1.52174946
-1259.43671084;-1.51250508
-1199.41847348;-1.5032607
-1127.39751051;-1.4971224
-1067.3808096;-1.48787802
-1007.36257224;-1.47863681
-959.34859693;-1.46939243
-899.33189601;-1.46014805
-851.3179207;-1.45090685
-803.30394539;-1.44166247
-755.28997008;-1.43241809
-707.27599477;-1.42317689
-671.26474506;-1.41082643
-623.25076975;-1.40158523
-587.2410565;-1.39234085
-551.22980679;-1.37999357
-527.22281913;-1.36764629
-491.21310587;-1.35219294
-455.20185617;-1.34605464
-431.19486851;-1.33370418
-407.18788086;-1.3213569
-371.1781676;-1.30900963
-347.17117994;-1.29666235
-323.16419229;-1.28431189
-299.15720463;-1.27196462
-275.15021698;-1.25651126
-251.14322932;-1.24416399
-227.13624167;-1.22871064
-215.13197962;-1.21636336
-203.12925401;-1.20711898
-179.12226636;-1.1947717
-167.11800431;-1.18242442
-155.11451048;-1.17007715
-131.10752282;-1.16083277
-119.10402899;-1.15158838
-107.10053517;-1.142344
-95.09704134;-1.1331028
-83.09354751;-1.12385842
-83.09354751;-1.11461404
-71.09005368;-1.10537284
-59.08655986;-1.09923453
-59.08655986;-1.08999015
-47.08306603;-1.08385185
-47.08306603;-1.07771354
-35.0795722;-1.07157524
-35.0795722;-1.06543375
-11.07258455;-1.0468775
-11.07258455;-1.04384209
-11.07258455;-1.04080986
-11.07258455;-1.04088053
-11.07258455;-1.03784512
-11.07258455;-1.03481289
-11.07258455;-1.03488356
-11.07258455;-1.03495422
-11.07258455;-1.03502489
-11.07258455;-1.03509555
-11.07258455;-1.03516622
-11.07258455;-1.03523689
-11.07258455;-1.03530755
-11.07258455;-1.03537822
0.93090928;-1.03544888
0.93090928;-1.03551955
0.93090928;-1.03559022
0.93090928;-1.03566088
0.93090928;-1.03573155
0.93090928;-1.03580221
0.93090928;-1.0327668
0.93090928;-1.03283747
0.93090928;-1.03290814
0.93090928;-1.02987591
0.93090928;-1.0237376
0.93090928;-1.02380827
12.93440311;-1.01766678
12.93440311;-1.01152848
12.93440311;-1.00849625
24.93789694;-1.00235794
24.93789694;-0.99621646
36.94139076;-0.99007815
36.94139076;-0.98083695
48.94488459;-0.96848649
48.94488459;-0.95924529
60.94837842;-0.94689483
72.95187225;-0.93765363
84.95536607;-0.91909421
84.95536607;-0.90364403
96.9588599;-0.8850846
108.96235373;-0.86031938
120.96584756;-0.83865706
144.97283521;-0.81078577
156.97709726;-0.7767055
180.98408492;-0.73331019
192.98681052;-0.6868088
216.99379818;-0.63410162
228.99806023;-0.55034322
253.00504788;-0.44485501
277.01203554;-0.28037999
301.0190232;-0.11900468
316.89101743;0
