H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
44.7823640075565;115428.761299532;115428.761299532;2573.80078514742;2573.80078514742;115260.883643406;115260.883643406
47.6353942546025;122770.82932336;122770.82932336;2573.04682679269;2573.04682679269;122568.100029824;122568.100029824
50.6701876079727;130578.207310283;130578.207310283;2572.18865163249;2572.18865163249;130333.281541317;130333.281541317
53.8983239753303;138880.023291133;138880.023291133;2571.21107871983;2571.21107871983;138583.9677298;138583.9677298
57.3321210062497;147707.148909001;147707.148909001;2570.09649233249;2570.09649233249;147349.083096144;147349.083096144
60.9846810928617;157092.285028143;157092.285028143;2568.824387452;2568.824387452;156658.936052326;156658.936052326
64.8699413648524;167070.046581405;167070.046581405;2567.37081237342;2567.37081237342;166545.194060497;166545.194060497
69.0027268695835;177677.044930369;177677.044930369;2565.70768018502;2565.70768018502;177040.826282999;177040.826282999
73.3988071402534;188951.965389001;188951.965389001;2563.80191167582;2563.80191167582;188180.002060906;188180.002060906
78.0749563679471;200935.636718084;200935.636718084;2561.61435961309;2561.61435961309;199997.929358299;199997.929358299
83.0490174071759;213671.088247536;213671.088247536;2559.09844682027;2559.09844682027;212530.611456653;212530.611456653
88.3399698591308;227203.588701738;227203.588701738;2556.19842592744;2556.19842592744;225814.491900388;225814.491900388
93.9680024924393;241580.658606197;241580.658606197;2552.84713384589;2552.84713384589;239885.945836047;239885.945836047
99.9545902777599;256852.045071288;256852.045071288;2548.96306407972;2548.96306407972;254780.558703231;254780.558703231
106.322576330158;273069.643373896;273069.643373896;2544.44650751167;2544.44650751167;270532.108012913;270532.108012913
113.096259071931;290287.343472593;290287.343472593;2539.17440581223;2539.17440581223;287171.126428557;287171.126428557
120.301484948473;308560.770443947;308560.770443947;2532.99340318426;2532.99340318426;304722.867767753;304722.867767753
127.965747050952;327946.874327968;327946.874327968;2525.71034344259;2525.71034344259;323204.410932948;323204.410932948
136.118290022123;348503.304660041;348503.304660041;2517.0790953525;2517.0790953525;342620.502309814;342620.502309814
144.790221645557;370287.474256087;370287.474256087;2506.78202765687;2506.78202765687;362957.525401538;362957.525401538
154.014631544096;393355.16945101;393355.16945101;2494.40358150947;2494.40358150947;384174.648528455;384174.648528455
163.826717440428;417758.489880846;417758.489880846;2479.39202221195;2479.39202221195;406190.656246968;406190.656246968
174.263919461583;443542.783478861;443542.783478861;2461.0033247233;2461.0033247233;428864.08517427;428864.08517427
185.366062999803;470742.054670322;470742.054670322;2438.21789879902;2438.21789879902;451962.852636026;451962.852636026
197.175510674897;499372.023413372;499372.023413372;2409.6161655041;2409.6161655041;475117.297963757;475117.297963757
209.737323977948;529419.538998366;529419.538998366;2373.1931608929;2373.1931608929;497747.182848446;497747.182848446
223.099435213135;560826.340279809;560826.340279809;2326.08840094592;2326.08840094592;518949.008506859;518949.008506859
237.312830393758;593464.217591389;593464.217591389;2264.21741293617;2264.21741293617;537327.842890717;537327.842890717
252.431743790363;627097.877728891;627097.877728891;2181.85372038587;2181.85372038587;550769.139332496;550769.139332496
268.513864873273;661332.952811921;661332.952811921;2071.41818666595;2071.41818666595;556204.503070459;556204.503070459
285.62055843919;695554.470429008;695554.470429008;1924.22299950664;1924.22299950664;549597.647680619;549597.647680619
303.817098761798;728884.09806681;728884.09806681;1733.53669638773;1733.53669638773;526678.089693633;526678.089693633
323.172918659802;760221.605038422;760221.605038422;1500.67570901266;1500.67570901266;484977.74884349;484977.74884349
343.761874432815;788441.292865876;788441.292865876;1240.75901748028;1240.75901748028;426525.645568439;426525.645568439
365.662527675966;812711.321769824;812711.321769824;980.772611147199;980.772611147199;358631.792067442;358631.792067442
388.95844504859;832746.810982328;832746.810982328;748.029059767104;748.029059767104;290952.219938171;290952.219938171
