H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
4.69615554246496;4530.24816584048;3107.53141942038;1422.71674642011;964.671167201492;661.717760821487;302.953406380005;4530.24584850943;3107.52953002933;1422.7163184801
4.98737440705911;4811.17859421579;3300.23610328427;1510.94249093152;964.671072551229;661.717683649888;302.953388901342;4811.17581847226;3300.23384013388;1510.94197833838
5.2966523896549;5109.53010106001;3504.89080020658;1604.63930085343;964.670965796791;661.71759660931;302.953369187481;5109.52677621828;3504.8880893574;1604.63868686088
5.6251093756123;5426.3829993503;3722.23655158287;1704.14644776743;964.670845390125;661.717498437446;302.953346952679;5426.37901678383;3722.23330446719;1704.14571231664
5.97393469682895;5762.88459341337;3953.06035141153;1809.82424200185;964.670709585216;661.717387710636;302.95332187458;5762.87982300572;3953.05646193958;1809.82336106614
6.34439143827174;6120.25333296406;4198.197995718;1922.05533724605;964.67055641237;661.717262822951;302.953293589419;6120.24761885548;4198.19333681054;1922.05428204494
6.73782101156576;6499.78322469865;4458.53710864039;2041.24611605826;964.670383650181;661.717121963065;302.953261687116;6499.77638019339;4458.53152807556;2041.24485211783
7.15564801220143;6902.84851740115;4735.02035612112;2167.82816128003;964.670188792886;661.716963087807;302.953225705079;6902.8403188658;4735.01367155924;2167.82664730656
7.59938537794781;7330.90867751726;5028.64885883238;2302.25981868488;964.669969014071;661.716783892569;302.953185121502;7330.8988570709;5028.64085185584;2302.25800521506
8.0706398671502;7785.51367319037;5340.48581667625;2445.02785651413;964.669721125651;661.716581777825;302.953139347826;7785.50190994935;5340.47622565047;2445.02568429888
8.5711178767491;8268.309585876;5671.66035796906;2596.64922790694;964.66944153144;661.716353811227;302.953087720213;8268.2954954637;5671.64886948864;2596.64662597505
9.10263162108715;8781.04456982527;6023.37162722533;2757.67294259994;964.669126175015;661.716096685095;302.95302948992;8781.0276918072;6023.35786586811;2757.66982593909
9.66710569387742;9325.5751809893;6396.89312631973;2928.68205466956;964.668770480525;661.715806668186;302.952963812339;9325.55496381801;6396.8766423707;2928.6783214473
