H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
0.00132144019947422;1.33717035381481;1.15459791252615;0.18257244128866;1011.90379583163;873.742083056963;138.161712774668;1.33717035381248;1.15459791252382;0.182572441288658
0.00163117063307085;1.65058775525574;1.42522242676293;0.22536532849281;1011.90379583157;873.742083056907;138.161712774667;1.65058775525338;1.42522242676058;0.225365328492806
0.00201349832951306;2.03746660253707;1.75927822466261;0.278188377874459;1011.90379583149;873.742083056822;138.161712774665;2.03746660253462;1.75927822466017;0.278188377874452
0.00248543925494752;2.51502541639231;2.17163287193137;0.343392544460943;1011.90379583135;873.742083056692;138.161712774662;2.51502541638965;2.17163287192872;0.34339254446093
0.00306799772291244;3.10451854141955;2.68063872123319;0.423879820186359;1011.90379583115;873.742083056495;138.161712774658;3.10451854141644;2.6806387212301;0.423879820186334
0.00378710121724327;3.83218209692812;3.30894970630278;0.523232390625345;1011.90379583085;873.742083056194;138.161712774651;3.83218209692408;3.30894970629878;0.523232390625297
0.00467475432675043;4.73040164781912;4.08452958323452;0.645872064584596;1011.90379583038;873.742083055736;138.161712774642;4.73040164781325;4.08452958322874;0.645872064584506
0.00577046314895684;5.83915356413405;5.04189649197114;0.797257072162911;1011.90379582966;873.742083055038;138.161712774626;5.83915356412463;5.04189649196189;0.797257072162741
0.00712299355774181;7.20778421875765;6.22365922873726;0.984124990020392;1011.90379582858;873.742083053975;138.161712774603;7.20778421874145;6.22365922872137;0.984124990020074
0.00879254158876367;8.89720620866518;7.68241360311937;1.21479260554581;1011.90379582692;873.742083052354;138.161712774568;8.89720620863604;7.68241360309083;1.21479260554521
0.0108534125383441;10.9826093452521;9.483083279505;1.49952606574713;1011.9037958244;873.742083049885;138.161712774515;10.9826093451985;9.48308327945248;1.49952606574601
0.0133973280124169;13.5568070697177;11.7058092849192;1.85099778479853;1011.90379582056;873.742083046123;138.161712774433;13.5568070696177;11.7058092848213;1.85099778479641
0.0165375081098387;16.7343672298496;14.4495167843713;2.28485044547833;1011.9037958147;873.74208304039;138.161712774309;16.7343672296622;14.4495167841878;2.28485044547434
0.0204137104226683;20.6567110635303;17.836317867452;2.82039319607825;1011.90379580577;873.742083031655;138.161712774119;20.656711063178;17.8363178671072;2.82039319607074
0.0251984501203442;25.498407325519;22.0169462976321;3.4814610278868;1011.90379579218;873.742083018346;138.16171277383;25.4984073248561;22.0169462969835;3.48146102787269
0.031104677950285;31.4749416853894;27.1774661044868;4.29747558090262;1011.90379577146;873.742082998065;138.16171277339;31.4749416841421;27.177466103266;4.29747558087607
0.0383952578738096;38.852307183267;33.5475525930213;5.30475459024572;1011.90379573988;873.742082967164;138.16171277272;38.8523071809196;33.5475525907238;5.30475459019578
0.0473946661512641;47.9588425784259;41.4107143266305;6.54812825179538;1011.90379569178;873.74208292008;138.161712771698;47.9588425740087;41.4107143223073;6.54812825170146
0.0585034325585815;59.1998454710494;51.1169110256467;8.08293444540272;1011.90379561848;873.742082848337;138.161712770141;59.1998454627383;51.1169110175122;8.08293444522608
0.0722159664594499;73.0756105721446;63.0981289565949;9.97748161554963;1011.90379550679;873.742082739021;138.161712767769;73.0756105565084;63.098128941291;9.97748161521739
0.0891425611044322;90.2036959370153;77.8876070140187;12.3160889229966;1011.90379533661;873.742082572454;138.161712764155;90.2036959076006;77.8876069852289;12.3160889223717
0.110036555485544;111.346408148388;96.1435691752674;15.2028389731201;1011.9037950773;873.742082318654;138.161712758648;111.346408093056;96.143569121111;15.2028389719447
0.135827862618154;137.444729710961;118.678519570219;18.7662101407414;1011.90379468219;873.742081931935;138.161712750257;137.444729606881;118.67851946835;18.7662101385307
0.16766435646779;169.660198637534;146.49540397876;23.1647946587737;1011.90379408016;873.742081342685;138.161712737472;169.660198441764;146.495403787148;23.1647946546158
0.206962959498127;209.426604128586;180.83224716732;28.5943569612658;1011.90379316283;873.742080444836;138.16171271799;209.426603760359;180.832246806914;28.5943569534452
