H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
4.69615554246496;4554.13026797834;4554.13026797834;969.755894018011;969.755894018011;4554.12451653075;4554.12451653075
4.98737440705911;4836.54144450493;4836.54144450493;969.755659104671;969.755659104671;4836.53455531937;4836.53455531937
5.2966523896549;5136.46547780256;5136.46547780256;969.75539415024;969.75539415024;5136.4572258066;5136.4572258066
5.6251093756123;5454.98836309547;5454.98836309547;969.755095313415;969.755095313415;5454.97847869529;5454.97847869529
5.97393469682895;5793.26343752287;5793.26343752287;969.754758260264;969.754758260264;5793.25159778596;5793.25159778596
6.34439143827174;6152.51555555681;6152.51555555681;969.754378103196;969.754378103196;6152.50137366445;6152.50137366445
6.73782101156576;6534.04552323353;6534.04552323353;969.753949329048;969.753949329048;6534.02853583814;6534.02853583814
7.15564801220143;6939.23480721679;6939.23480721679;969.753465719395;969.753465719395;6939.21445930044;6939.21445930044
7.59938537794781;7369.55053571164;7369.55053571164;969.7529202604;969.7529202604;7369.52616244907;7369.52616244907
8.0706398671502;7826.5508092927;7826.5508092927;969.752305040543;969.752305040543;7826.52161432101;7826.52161432101
8.5711178767491;8311.89034082265;8311.89034082265;969.751611135824;969.751611135824;8311.8553702125;8311.8553702125
9.10263162108715;8827.32644482537;8827.32644482537;969.750828480329;969.750828480329;8827.28455590051;8827.28455590051
9.66710569387742;9374.72539792066;9374.72539792066;969.749945719774;969.749945719774;9374.67522190494;9374.67522190494
10.2665840370936;9956.06919326602;9956.06919326602;969.748950046296;969.748950046296;9956.00909053362;9956.00909053362
10.9032373420166;10573.462713353;10573.462713353;969.747827012397;969.747827012397;10573.3907198211;10573.3907198211
11.5793709092357;11229.1413470037;11229.1413470037;969.746560320657;969.746560320657;11229.0551099084;11229.0551099084
12.297432996066;11925.4790779909;11925.4790779909;969.745131586374;969.745131586374;11925.3757789447;11925.3757789447
13.0600236816073;12664.9970743899;12664.9970743899;969.743520069895;969.743520069895;12664.8733371981;12664.8733371981
13.8699042815446;13450.3728095378;13450.3728095378;969.741702374377;969.741702374377;13450.2245897547;13450.2245897547
14.730007346781;14284.4497473658;14284.4497473658;969.739652104513;969.739652104513;14284.2721999643;14284.2721999643
15.6434472821076;15170.2476268497;15170.2476268497;969.737339481379;969.737339481379;15170.0349476682;15170.0349476682
16.6135316233606;16110.9733824444;16110.9733824444;969.734730907364;969.734730907364;16110.7186182006;16110.7186182006
17.6437730138991;17110.0327395817;17110.0327395817;969.731788475042;969.731788475042;17109.727560216;17109.727560216
18.7379019237706;18171.0425266713;18171.0425266713;969.728469412179;969.728469412179;18170.6769525336;18170.6769525336
19.8998801576203;19297.8437475296;19297.8437475296;969.724725455068;969.724725455068;19297.4058224371;19297.4058224371
21.1339152002543;20494.5154607804;20494.5154607804;969.720502140212;969.720502140212;20493.9908601793;20493.9908601793
22.4444754518035;21765.3895155399;21765.3895155399;969.715738003674;969.715738003674;21764.761076851;21764.761076851
23.8363064076527;23115.0661956057;23115.0661956057;969.710363676367;969.710363676367;23114.3133552662;23114.3133552662
25.3144478417226;24548.4308274379;24548.4308274379;969.704300860497;969.704300860497;24547.5289460272;24547.5289460272
26.8842520553251;26070.6714104325;26070.6714104325;969.697461171997;969.697461171997;26069.5909635568;26069.5909635568
28.5514032576691;27687.2973313645;27687.2973313645;969.689744830496;969.689744830496;27686.0029394817;27686.0029394817
30.3219381481943;29404.1592284073;29404.1592284073;969.681039176188;969.681039176188;29402.6084933772;29402.6084933772
32.2022677752612;31227.4700738278;31227.4700738278;969.671216990071;969.671216990071;31225.6121834777;31225.6121834777
34.1992007503444;33163.8275482953;33163.8275482953;969.660134590302;969.660134590302;33161.6016024597;33161.6016024597
36.3199679017908;35220.2377837328;35220.2377837328;969.647629673677;969.647629673677;35217.5707857955;35217.5707857955
38.5722484574096;37404.1405557685;37404.1405557685;969.633518866442;969.633518866442;37400.9450023488;37400.9450023488
40.9641978507029;39723.4360110955;39723.4360110955;969.617594943244;969.617594943244;39719.6069987777;39719.6069987777
43.5044772514209;42186.5130193978;42186.5130193978;969.599623666581;969.599623666581;42181.9247707891;42181.9247707891
46.2022849273717;44802.2792439316;44802.2792439316;969.579340191695;969.579340191695;44796.7809352297;44796.7809352297
49.0673895510447;47580.1930293074;47580.1930293074;969.556444972877;969.556444972877;47573.6037772102;47573.6037772102
52.1101655716519;50530.2972094689;50530.2972094689;969.530599096587;969.530599096587;50522.400045706;50522.400045706
55.3416307806649;53663.2549432306;53663.2549432306;969.501418954312;969.501418954312;53653.7895691003;53653.7895691003
58.7734862068747;56990.3876889349;56990.3876889349;969.468470152971;969.468470152971;56979.0417585356;56979.0417585356
62.41815848543;60523.7154337176;60523.7154337176;969.431260542599;969.431260542599;60510.1140612781;60510.1140612781
66.2888448542727;64275.999296369;64275.999296369;969.389232219156;969.389232219156;64259.6924179781;64259.6924179781
70.3995609409009;68260.7866257027;68260.7866257027;969.341752333799;969.341752333799;68241.2337659829;68241.2337659829
74.7651915124927;72492.4587184025;72492.4587184025;969.288102507486;969.288102507486;72469.0106147528;72469.0106147528
79.401544373157;76986.2812812751;76986.2812812751;969.227466609983;969.227466609983;76958.1576977151;76958.1576977151
84.3254076034696;81758.4577622657;81758.4577622657;969.158916613265;969.158916613265;81724.7206759506;81724.7206759506
89.554610349559;86826.1856720112;86826.1856720112;969.081396168334;969.081396168334;86785.7068308618;86785.7068308618
95.1080873818552;92207.7160124856;92207.7160124856;968.993701478369;968.993701478369;92159.1376326721;92159.1376326721
101.005947657268;97922.4159205849;97922.4159205849;968.894458945638;968.894458945638;97864.1030056803;97864.1030056803
107.269547133057;103990.834621248;103990.834621248;968.782098948848;968.782098948848;103920.817024855;103920.817024855
113.921566096045;110434.772765488;110434.772765488;968.654824954256;968.654824954256;110350.674665279;110350.674665279
120.986091287189;117277.355201689;117277.355201689;968.51057696745;968.51057696745;117176.309077592;117176.309077592
128.488703118876;124543.107191193;124543.107191193;968.346988079912;968.346988079912;124421.648667457;124421.648667457
136.456568300746;132258.034028421;132258.034028421;968.161332536402;968.161332536402;132111.972999395;132111.972999395
144.918538209455;140449.703956997;140449.703956997;967.950463320644;967.950463320644;140273.966203593;140273.966203593
153.905253358555;149147.334180804;149147.334180804;967.710736692539;967.710736692539;148935.766108459;148935.766108459
163.449254346782;158381.879644498;158381.879644498;967.437920361389;967.437920361389;158127.006709871;158127.006709871
173.585099686488;168186.124090623;168186.124090623;967.127080977564;967.127080977564;167878.850760993;167878.850760993
184.349490938876;178594.772674859;178594.772674859;966.772445272228;966.772445272228;178224.008139667;178224.008139667
195.781405609136;189644.545115535;189644.545115535;966.367227331018;966.367227331018;189196.73410147;189196.73410147
207.922238282709;201374.267937967;201374.267937967;965.903411949902;965.903411949902;200832.799377529;200832.799377529
220.815950513709;213824.963804963;213824.963804963;965.371480491419;965.371480491419;213169.42106354;213169.42106354
234.509230008265;227039.935138877;227039.935138877;964.760060693786;964.760060693786;226245.138976027;226245.138976027
249.051659679154;241064.838145595;241064.838145595;964.055474816104;964.055474816104;240099.616025726;240099.616025726
264.495897183899;255947.741809391;255947.741809391;963.241150310061;963.241150310061;254773.332255711;254773.332255711
280.8978655964;271739.164232737;271739.164232737;962.296842311746;962.296842311746;270307.129075525;270307.129075525
298.316955902546;288492.075530003;288492.075530003;961.197595159214;961.197595159214;286741.540608744;286741.540608744
316.816242053004;306261.851855581;306261.851855581;959.912336885337;959.912336885337;304115.81927233;304115.81927233
336.46270935192;325106.158275647;325106.158275647;958.401949744314;958.401949744314;322466.516659134;322466.516659134
357.327497008486;345084.727821809;345084.727821809;956.616580605891;956.616580605891;341825.408344719;341825.408344719
379.48615572967;366258.988131388;366258.988131388;954.491829484167;954.491829484167;362216.435046326;362216.435046326
403.018921286831;388691.462127737;388691.462127737;951.943251713519;951.943251713519;383651.142431861;383651.142431861
428.011005046796;412444.829319722;412444.829319722;948.858275663976;948.858275663976;406121.784213908;406121.784213908
454.552902519404;437580.469205073;437580.469205073;945.084078740004;945.084078740004;429590.711116146;429590.711116146
482.740721038761;464156.199646885;464156.199646885;940.40901156521;940.40901156521;453973.724314337;453973.724314337
512.676527764719;492222.737914502;492222.737914502;934.533516422999;934.533516422999;479113.398279496;479113.398279496
544.468719264692;521818.090169981;521818.090169981;927.023641847038;927.023641847038;504735.375004548;504735.375004548
578.23241401405;552958.507740454;552958.507740454;917.235419997427;917.235419997427;530375.251124303;530375.251124303
614.089869236309;585623.647054217;585623.647054217;904.19068233683;904.19068233683;555254.337880913;555254.337880913
652.170923592506;619731.850883705;619731.850883705;886.375047133537;886.375047133537;578068.03313843;578068.03313843
692.613467322699;655098.799009689;655098.799009689;861.426391546428;861.426391546428;596635.519892252;596635.519892252
735.56394154197;691369.876583539;691369.876583539;825.730159291356;825.730159291356;607377.330618429;607377.330618429
