H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
3.36568292502726e-05;6.4518827345186;6.21927701394111;0.232605720577498;191696.09487114;184784.994635054;6911.10023608585;6.45188273302203;6.21927701244457;0.23260572057746
3.96509587799394e-05;7.60093395743284;7.32690220684774;0.274031750585106;191696.094845531;184784.994609446;6911.10023608519;7.6009339549955;7.32690220441046;0.274031750585043
4.67126157511027e-05;8.95462602182147;8.63179045207581;0.322835569745661;191696.094809987;184784.994573903;6911.10023608427;8.95462601784588;8.63179044810032;0.322835569745559
5.50319219875746e-05;10.5494045386819;10.1690734096413;0.380331129040595;191696.094760656;184784.994524573;6911.100236083;10.5494045321911;10.1690734031507;0.380331129040428
6.48328591527228e-05;12.428205917909;11.9801395297125;0.448066388196477;191696.094692189;184784.994456107;6911.10023608123;12.4282059073057;11.9801395191095;0.448066388196204
7.63792990342192e-05;14.6416133502563;14.1137483586689;0.527864991587371;191696.094597162;184784.994361083;6911.10023607878;14.6416133329286;14.1137483413417;0.527864991586924
8.99821077953137e-05;17.2492186644376;16.6273432980101;0.621875366427483;191696.094465274;184784.994229199;6911.10023607538;17.2492186361149;16.6273432696882;0.621875366426753
0.000106007515461224;20.3212267247797;19.5885981596492;0.732628565130524;191696.094282226;184784.994046155;6911.10023607066;20.3212266784793;19.58859811335;0.73262856512933
0.000124886975973316;23.9403455647703;23.0772391556379;0.863106409132468;191696.094028171;184784.993792107;6911.10023606411;23.9403454890747;23.0772390799442;0.863106409130517
0.000147128783274471;28.2040131447146;27.1871913758927;1.01682176882188;191696.093675566;184784.993439511;6911.10023605502;28.204013020955;27.1871912521363;1.01682176881868
0.000173331756166884;33.2270206846399;32.0291075436761;1.19791314096381;191696.093186182;184784.99295014;6911.10023604241;33.2270204822916;32.029107341333;1.1979131409586
0.000204201360381324;39.1446032005539;37.7333471306174;1.41125606993651;191696.092506963;184784.992270938;6911.1002360249;39.144602869706;37.733346799778;1.41125606992798
0.000240568701914245;46.1160804506064;44.4534860380186;1.66259441258784;191696.091564267;184784.991328267;6911.1002360006;46.11607990965;44.4534854970761;1.66259441257389
0.000283412902992577;54.3291463162521;52.3704513354812;1.95869498077086;191696.090255892;184784.990019925;6911.10023596686;54.3291454317495;52.3704504510015;1.95869498074806
0.000333887463096977;64.004922101072;61.6973923760545;2.30752972501755;191696.088439987;184784.988204067;6911.10023592005;64.0049206548409;61.6973909298607;2.30752972498027
0.000393351314764434;75.4039097964076;72.6854194321043;2.71849036430335;191696.085919675;184784.98568382;6911.10023585508;75.4039074317;72.6854170674576;2.71849036424238
0.000463405410289302;88.8330055919839;85.6303643515791;3.20264124040481;191696.082421712;184784.982185947;6911.1002357649;88.8330017254853;85.6303604851801;3.20264124030513
0.00054593582435081;104.65376245334;100.880745248862;3.77301720447804;191696.077566858;184784.977331218;6911.10023563974;104.653756131279;100.880738926964;3.77301720431506
0.000643164533024183;123.292124214276;118.847149658383;4.44497455589333;191696.070828763;184784.970593297;6911.10023546603;123.292113877152;118.847139321525;4.44497455562684
0.000757709236304674;145.249893246388;140.013288764695;5.23660448169308;191696.061476901;184784.961241676;6911.10023522494;145.249876344277;140.013271863019;5.23660448125734
0.000892653834753394;171.1182404347;164.949020306947;6.1692201277524;191696.048497371;184784.948262481;6911.10023489033;171.118212798251;164.948992671211;6.16922012703994
0.00105163145771597;201.593621163215;194.325690748099;7.26793041511546;191696.030482968;184784.930248542;6911.10023442592;201.593575975169;194.325645561218;7.26793041395051
0.00123892227849258;237.496525774448;228.934209724017;8.56231605043182;191696.005480624;184784.905246843;6911.10023378136;237.496451887982;228.934135839455;8.56231604852702
0.00145956874994872;279.793569331668;269.706343400869;10.0872259307994;191695.970360981;184784.870128094;6911.10023288677;279.793447829984;269.706221902299;10.0872259276849
0.00171951136306864;329.623514623043;317.739799238331;11.8837153847126;191695.922732331;184784.822500686;6911.10023164515;329.62331739217;317.73960201255;11.8837153796201
0.00202574858349498;388.327931289029;374.327779779547;14.0001515094828;191695.85580891;184784.755578988;6911.10022992191;388.327608366757;374.327456865601;14.0001515011561
0.00238652527204503;457.487311103417;440.993795739165;16.4935153642519;191695.762985306;184784.662757775;6911.1002275302;457.486782908387;440.99326755775;16.493515350637
0.00281155466207129;538.963617604265;519.532681526582;19.4309360776832;191695.634223069;184784.533998858;6911.10022421073;538.962754098583;519.531818043161;19.4309360554216
0.00331227986998901;634.950410441164;612.058912267894;22.8914981732693;191695.455485802;184784.355266199;6911.10021960361;634.948998373997;612.057500237127;22.8914981368697
0.0039021819796496;748.031892931262;721.063522160207;26.9683707710546;191695.20745724;184784.107244031;6911.10021320934;748.029584124836;721.061213413298;26.968370711538
0.00459714299515174;881.252472644966;849.481156654502;31.7713159904639;191694.863259909;184783.763055574;6911.10020433467;881.248697841859;849.47738194871;31.7713158931489
0.00541587343391156;1038.19870183374;1000.76905774557;37.4296440881671;191694.385500313;184783.285308296;6911.10019201745;1038.19252986115;1000.7628859321;37.4296439290484
0.00638041607213065;1223.09579910627;1179.00010421391;44.0956948923523;191693.722390908;184782.622215986;6911.10017492226;1223.0857072695;1178.99001263732;44.0956946321789
0.00751673940506046;1440.92133999248;1388.97240072827;51.9489392642186;191692.802079928;184781.701928732;6911.10015119569;1440.90483906065;1388.95590022184;51.948938838812
0.00885543679986388;1697.53916311142;1636.33835210102;61.2008110104087;191691.524798394;184780.424680128;6911.10011826537;1697.51218292171;1636.31137260688;61.2008103148308
0.0104325501644489;1999.85706894471;1927.75666960886;72.1003993358523;191689.752078192;184778.652005631;6911.10007256109;1999.81295456652;1927.712556368;72.1003981985203
0.0122905403080079;2356.01251560467;2271.07136051017;84.9411550944973;191687.291782541;184776.191773413;6911.1000091277;2355.94038618619;2270.99923295134;84.9411532348579
0.014479430118393;2775.59124018159;2675.52244879207;100.068791389517;191683.877262603;184772.777341392;6911.09992121158;2775.47330564648;2675.40451729606;100.068788350414
0.0170581513342277;3269.88457771342;3151.99398648593;117.890591227492;191679.13849813;184768.038699263;6911.09979886767;3269.6917521155;3151.80116586047;117.890586255036
0.0200961311710596;3852.19221816877;3713.30584535304;138.886372815734;191672.562069178;184761.462439886;6911.09962929231;3851.87694923526;3712.99058454874;138.88636468652
0.023675161518475;4538.17824744405;4374.55683973016;163.621407713884;191663.435622286;184752.336228527;6911.09939375936;4537.66279554347;4374.04140112598;163.621394417488
0.0278916010327936;5346.2895578326;5153.52791821667;192.761639615931;191650.770951273;184739.671883764;6911.09906750864;5345.44684100021;5152.68522311115;192.761617889063
