H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
0.000330170786374762;0.809948028105114;0.809948028105114;2453.11839050491;2453.11839050491;0.809948028063398;0.809948028063398
0.000383350395926935;0.940403906297291;0.940403906297291;2453.11839050484;2453.11839050484;0.940403906255676;0.940403906255676
0.000445095484282285;1.09187191806441;1.09187191806441;2453.11839050474;2453.11839050474;1.09187191802349;1.09187191802349
0.000516785667194775;1.26773642418555;1.26773642418555;2453.11839050461;2453.11839050461;1.2677364241447;1.2677364241447
0.000600022770953504;1.4719268941884;1.4719268941884;2453.11839050443;2453.11839050443;1.47192689414747;1.47192689414747
0.000696666623161258;1.70900570536829;1.70900570536829;2453.11839050418;2453.11839050418;1.70900570532733;1.70900570532733
0.000808876608225455;1.98427008332636;1.98427008332636;2453.11839050386;2453.11839050386;1.98427008328625;1.98427008328625
0.000939159916066296;2.30387046176625;2.30387046176625;2453.11839050341;2453.11839050341;2.30387046172587;2.30387046172587
0.00109042756209833;2.67494790613489;2.67494790613489;2453.11839050282;2453.11839050282;2.67494790609457;2.67494790609457
0.00126605943018098;3.1057936716859;3.1057936716859;2453.11839050201;2453.11839050201;3.10579367164547;3.10579367164547
0.00146997979184027;3.60603446106953;3.60603446106953;2453.11839050093;2453.11839050093;3.60603446102809;3.60603446102809
0.00170674498914309;4.18684752080247;4.18684752080247;2453.11839049947;2453.11839049947;4.18684752075974;4.18684752075974
0.00198164524038681;4.86121038267956;4.86121038267956;2453.1183904975;2453.1183904975;4.86121038263473;4.86121038263473
0.00230082284332312;5.64419083027594;5.64419083027594;2453.11839049485;2453.11839049485;5.64419083022659;5.64419083022659
0.00267140941701762;6.55328356947445;6.55328356947445;2453.11839049128;2453.11839049128;6.5532835694175;6.5532835694175
0.00310168524884044;7.60880112550006;7.60880112550006;2453.11839048645;2453.11839048645;7.60880112543103;7.60880112543103
0.00360126430699443;8.8343277005562;8.8343277005562;2453.11839047995;2453.11839047995;8.8343277004671;8.8343277004671
0.0041813090524516;10.2572461329338;10.2572461329338;2453.11839047119;2453.11839047119;10.2572461328127;10.2572461328127
0.00485477984999803;11.9093497318336;11.9093497318336;2453.11839045938;2453.11839045938;11.9093497316618;11.9093497316618
0.00563672455116128;13.8275526585702;13.8275526585702;2453.11839044346;2453.11839044346;13.8275526583179;13.8275526583179
0.00654461471938368;16.0547147267265;16.0547147267265;2453.118390422;2453.118390422;16.0547147263466;16.0547147263466
0.00759873600996686;18.6405990503725;18.6405990503725;2453.11839039306;2453.11839039306;18.6405990497917;18.6405990497917
0.00882264142733288;21.642983937787;21.642983937787;2453.11839035406;2453.11839035406;21.6429839368898;21.6429839368898
0.0102436775870609;25.128953874532;25.128953874532;2453.11839030147;2453.11839030147;25.1289538731382;25.1289538731382
0.011893595741358;29.1763984412703;29.1763984412703;2453.11839023058;2453.11839023058;29.1763984390934;29.1763984390934
0.013809261220553;33.8757526577242;33.8757526577242;2453.11839013502;2453.11839013502;33.875752654317;33.875752654317
0.0160334771421864;39.3320176385745;39.3320176385745;2453.1183900062;2453.1183900062;39.3320176332415;39.3320176332415
0.01861594079243;45.6671067102909;45.6671067102909;2453.11838983253;2453.11838983253;45.6671067019436;45.6671067019436
0.0216143540489684;53.0225694098806;53.0225694098806;2453.11838959842;2453.11838959842;53.0225693968154;53.0225693968154
0.0250957126563343;61.5627542298611;61.5627542298611;2453.11838928282;2453.11838928282;61.5627542094113;61.5627542094113
0.0291378031609211;71.47848077697;71.47848077697;2453.11838885736;2453.11838885736;71.4784807449618;71.4784807449618
0.0338309409527882;82.9913033943279;82.9913033943279;2453.11838828381;2453.11838828381;82.9913033442286;82.9913033442286
0.0392799882486013;96.3584615122611;96.3584615122611;2453.11838751063;2453.11838751063;96.3584614338452;96.3584614338452
0.0456066971049795;111.878627337053;111.878627337053;2453.11838646831;2453.11838646831;111.878627214316;111.878627214316
0.0529524298139119;129.898579302385;129.898579302385;2453.11838506319;2453.11838506319;129.898579110276;129.898579110276
0.0614813174640335;150.820950393159;150.820950393159;2453.11838316899;2453.11838316899;150.820950092469;150.820950092469
0.0713839272418089;175.11322446804;175.11322446804;2453.11838061545;2453.11838061545;175.113223997397;175.113223997397
0.0828815204138202;203.318181591842;203.318181591842;2453.11837717308;2453.11837717308;203.318180855188;203.318180855188
0.0962309961293808;236.066025765104;236.066025765104;2453.11837253251;2453.11837253251;236.066024612089;236.066024612089
0.111730631506475;274.08846602893;274.08846602893;2453.11836627666;2453.11836627666;274.088464224223;274.088464224223
0.129726746255972;318.235065570904;318.235065570904;2453.11835790318;2453.11835790318;318.235062751572;318.235062751572
0.150621440756702;369.492224113371;369.492224113371;2453.11834642487;2453.11834642487;369.492219685211;369.492219685211
0.174881580478862;429.005217772208;429.005217772208;2453.11833112935;2453.11833112935;429.005210849569;429.005210849569
0.203049227501323;498.103788745367;498.103788745367;2453.11831049508;2453.11831049508;498.103777915377;498.103777915377
0.235753752201864;578.33185667714;578.33185667714;2453.1182826001;2453.1182826001;578.331839717967;578.331839717967
0.273725895740707;671.48201553228;671.48201553228;2453.1182451087;2453.1182451087;671.481989000249;671.481989000249
0.317814097545717;779.635586683915;779.635586683915;2453.11819447059;2453.11819447059;779.635545148649;779.635545148649
0.369003452616259;905.20912326815;905.20912326815;2453.11812622787;2453.11812622787;905.209058253612;905.209058253612
0.428437722222603;1051.00840469412;1051.00840469412;2453.11803426095;2453.11803426095;1051.00830294195;1051.00830294195
0.497444889802108;1220.29112780356;1220.29112780356;2453.11791026127;2453.11791026127;1220.29096854149;1220.29096854149
0.577566833066262;1416.83969529727;1416.83969529727;2453.11774308395;2453.11774308395;1416.83944601166;1416.83944601166
0.670593775304228;1645.04572766444;1645.04572766444;2453.11751773005;2453.11751773005;1645.04533747953;1645.04533747953
0.778604285653614;1910.00818670354;1910.00818670354;2453.11721393824;2453.11721393824;1910.00757598297;1910.00757598297
0.904011722093827;2217.64730274813;2217.64730274813;2453.11680439443;2453.11680439443;2217.64634683791;2217.64634683791
1.04961815487183;2574.83685062856;2574.83685062856;2453.11625230293;2453.11625230293;2574.83535442829;2574.83535442829
1.21867697521095;2989.55772904842;2989.55772904842;2453.11550803463;2453.11550803463;2989.55538717471;2989.55538717471
1.41496558821494;3471.07627363381;3471.07627363381;2453.11450469496;2453.11450469496;3471.07260809431;3471.07260809431
1.64286981419822;4030.1512857736;4030.1512857736;2453.11315210094;2453.11315210094;4030.14554839928;4030.14554839928
1.9074818842829;4679.27439984633;4679.27439984633;2453.11132866984;2453.11132866984;4679.26541956688;4679.26541956688
2.2147142198502;5432.94915452657;5432.94915452657;2453.10887049372;2453.10887049372;5432.93509832308;5432.93509832308
2.57143153810377;6308.0149958179;6308.0149958179;2453.10555658713;2453.10555658713;6307.99299450576;6307.99299450576
2.98560423547647;7324.02343894741;7324.02343894741;2453.10108901263;2453.10108901263;7323.98900140805;7323.98900140805
3.46648647603829;8503.67477478428;8503.67477478428;2453.09506606281;2453.09506606281;8503.62087094299;8503.62087094299
4.0248229640653;9873.32504827422;9873.32504827422;2453.08694608773;2453.08694608773;9873.24067346273;9873.24067346273
4.67308902084074;11463.5745895497;11463.5745895497;2453.07599868999;2453.07599868999;11463.4425167661;11463.4425167661
5.42576932989989;13309.9511738069;13309.9511738069;2453.0612388517;2453.0612388517;13309.7444341278;13309.7444341278
6.29968157892825;15453.702958579;15453.702958579;2453.0413379911;2453.0413379911;15453.3793292921;15453.3793292921
7.31435222968096;17942.7187342226;17942.7187342226;2453.01450380263;2453.01450380263;17942.2121053285;17942.2121053285
8.49245281202623;20832.595765123;20832.595765123;2452.97831779936;2452.97831779936;20831.8026128346;20831.8026128346
9.86030649055001;24187.8786351718;24187.8786351718;2452.92951545464;2452.92951545464;24186.6368220991;24186.6368220991
11.4484762223113;28083.4960777756;28083.4960777756;2452.86368825577;2452.86368825577;28081.5516115669;28081.5516115669
13.292447647387;32606.4267942337;32606.4267942337;2452.77487921058;2452.77487921058;32603.3816727326;32603.3816727326
15.4334219705314;37857.6297495848;37857.6297495848;2452.65503237958;2452.65503237958;37852.8600628612;37852.8600628612
17.9192365498842;43954.2793460992;43954.2793460992;2452.49324134561;2452.49324134561;43946.8065286642;43946.8065286642
20.8054337621179;51032.3511020216;51032.3511020216;2452.27471879404;2452.27471879404;51020.6392283859;51020.6392283859
24.1565020264591;59249.6087674732;59249.6087674732;2451.97937571512;2451.97937571512;59231.2447582982;59231.2447582982
28.0473167166941;68789.0487230587;68789.0487230587;2451.57984774955;2451.57984774955;68760.2364460965;68760.2364460965
32.5648131565122;79862.8611609248;79862.8611609248;2451.03872690388;2451.03872690388;79817.6181810002;79817.6181810002
37.809929079146;92716.968359396;92716.968359396;2450.30462988997;2450.30462988997;92645.8442784429;92645.8442784429
43.899859953109;107636.195449646;107636.195449646;2449.30652442999;2449.30652442999;107524.213404713;107524.213404713
50.970677566426;124950.113134735;124950.113134735;2447.9453757139;2447.9453757139;124773.434445737;124773.434445737
59.1803703783019;145039.554893375;145039.554893375;2446.08153770014;2446.08153770014;144760.01137662;144760.01137662
68.7123735710337;168343.733980443;168343.733980443;2443.51513671308;2443.51513671308;167899.724900304;167899.724900304
79.7796676767061;195367.729167194;195367.729167194;2439.95442468799;2439.95442468799;194658.753147916;194658.753147916
92.6295373572833;226689.790710769;226689.790710769;2434.96248549096;2434.96248549096;225549.448513368;225549.448513368
