H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
0.000978351851993241;0.744537663663375;0.744537663663375;761.012167704707;761.012167704707;0.744537663663292;0.744537663663292
0.00113660202677111;0.864967972210727;0.864967972210727;761.012167704662;761.012167704662;0.864967972210596;0.864967972210596
0.00132044945244211;1.00487810014753;1.00487810014753;761.012167704602;761.012167704602;1.00487810014732;1.00487810014732
0.00153403453045732;1.16741894335723;1.16741894335723;761.01216770452;761.01216770452;1.16741894335691;1.16741894335691
0.00178216737966241;1.35625106080948;1.35625106080948;761.01216770441;761.01216770441;1.35625106080898;1.35625106080898
0.00207043616429281;1.57562711348256;1.57562711348256;761.01216770426;761.01216770426;1.57562711348177;1.57562711348177
0.00240533294421736;1.83048763793009;1.83048763793009;761.012167704059;761.012167704059;1.83048763792884;1.83048763792884
0.00279439988168557;2.1265723113947;2.1265723113947;761.012167703788;761.012167703788;2.12657231139274;2.12657231139274
0.00324639909727969;2.47054921425431;2.47054921425431;761.012167703421;761.012167703421;2.47054921425125;2.47054921425125
0.00377151000037305;2.87016500090196;2.87016500090196;761.012167702926;761.012167702926;2.87016500089716;2.87016500089716
0.00438155853814557;3.33441936103603;3.33441936103603;761.012167702259;761.012167702259;3.3344193610285;3.3344193610285
0.00509028352604062;3.87376770037848;3.87376770037848;761.012167701358;761.012167701358;3.87376770036668;3.87376770036668
0.00591364605765302;4.50035660536442;4.50035660536442;761.012167700141;761.012167700141;4.50035660534592;4.50035660534592
0.00687018896222403;5.22829739466943;5.22829739466943;761.0121676985;761.0121676985;5.22829739464041;5.22829739464041
0.00798145440503371;6.07398391818927;6.07398391818927;761.012167696284;761.012167696284;6.07398391814376;6.07398391814376
0.00927246903540915;7.05646176057701;7.05646176057701;761.012167693294;761.012167693294;7.05646176050566;7.05646176050566
0.0107723076082972;8.19785716411758;8.19785716411758;761.012167689258;761.012167689258;8.19785716400571;8.19785716400571
0.0125147477726418;9.52387533064969;9.52387533064969;761.012167683811;761.012167683811;9.52387533047428;9.52387533047428
0.0145390307729618;11.0643793247215;11.0643793247215;761.01216767646;761.01216767646;11.0643793244464;11.0643793244464
0.0168907451957786;12.8540626153739;12.8540626153739;761.012167666537;761.012167666537;12.8540626149426;12.8540626149426
0.0196228536636214;14.9332304027692;14.9332304027692;761.012167653146;761.012167653146;14.933230402093;14.933230402093
0.0227968855986374;17.3487073258081;17.3487073258081;761.012167635071;761.012167635071;17.3487073247478;17.3487073247478
0.0264843229178652;20.1548919930882;20.1548919930882;761.012167610677;761.012167610677;20.1548919914257;20.1548919914257
0.0307682098672146;23.414982086143;23.414982086143;761.012167577753;761.012167577753;23.4149820835362;23.4149820835362
0.0357450232489943;27.2023976253332;27.2023976253332;761.012167533316;761.012167533316;27.2023976212459;27.2023976212459
0.0415268451621105;31.6024344515564;31.6024344515564;761.012167473341;761.012167473341;31.6024344451475;31.6024344451475
0.0482438871869084;36.7141851615923;36.7141851615923;761.012167392395;761.012167392395;36.7141851515434;36.7141851515434
0.0560474228614592;42.6527707581904;42.6527707581904;761.012167283145;761.012167283145;42.652770742434;42.652770742434
0.0651131944911697;49.5519332735588;49.5519332735588;761.012167135694;761.012167135694;49.551933248853;49.551933248853
0.0756453710159852;57.5670477543424;57.5670477543424;761.012166936683;761.012166936683;57.5670477156043;57.5670477156043
0.0878811460697429;66.8786214405501;66.8786214405501;761.012166668086;761.012166668086;66.8786213798095;66.8786213798095
0.10209607978391;77.696358942899;77.696358942899;761.012166305568;761.012166305568;77.6963588476592;77.6963588476592
