H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
0.0392799882486013;96.609231283427;99.7260716689192;-3.11684038549218;2459.50254812725;2538.85186878373;-79.3493206564881;96.6092311878432;99.7260715707645;-3.11684038292135
0.0456066971049795;112.169787833029;115.788648268161;-3.6188604351315;2459.50254685669;2538.85186747905;-79.3493206223527;112.169787683419;115.788648114528;-3.61886043110954
0.0529524298139119;130.236636133043;134.438375467936;-4.20173933489341;2459.50254514389;2538.85186572023;-79.3493205763356;130.236635898869;134.438375227469;-4.2017393286
0.0614813174640335;151.213457006162;156.091957781106;-4.87850077494396;2459.5025428349;2538.8518633492;-79.349320514301;151.21345663963;156.091957404725;-4.87850076509509
0.0713839272418089;175.568950920274;181.233217051998;-5.6642661317243;2459.50253972221;2538.85186015288;-79.3493204306736;175.568950346574;181.233216462884;-5.66426611631019
0.0828815204138202;203.847310504006;210.423902839885;-6.576592335879;2459.50253552606;2538.85185584399;-79.3493203179376;203.847309606045;210.423901917799;-6.57659231175391
0.0962309961293808;236.680379837552;244.316243997072;-7.63586415951945;2459.50252986932;2538.85185003528;-79.3493201659607;236.680378432057;244.316242553817;-7.63586412175957
0.111730631506475;274.801772201938;283.6675218899;-8.86574968796273;2459.50252224361;2538.8518422047;-79.3493199610843;274.801770002046;283.667519630907;-8.86574962886125
0.129726746255972;319.063261732331;329.356990885184;-10.2937291528523;2459.50251180462;2538.85183148952;-79.3493196848952;319.063258264804;329.356987325151;-10.2937290603464
0.150621440756702;370.45381519826;382.405524140974;-11.9517089427142;2459.50249804527;2538.85181735784;-79.3493193125711;370.453809800285;382.405518598208;-11.951708797923
0.174881580478862;430.121689227497;443.998423737654;-13.8767345101565;2459.50247944843;2538.85179825908;-79.3493188106497;430.121680797621;443.998415081148;-13.8767342835275
0.203049227501323;499.400086574621;515.511904679213;-16.1118181045926;2459.50245420531;2538.85177233933;-79.3493181340213;499.400073363996;515.511891113865;-16.1118177498698
0.235753752201864;579.836944795414;598.543844620344;-18.7068998249299;2459.50242024296;2538.85173746483;-79.3493172218744;579.836924121845;598.543823391558;-18.7068992697129
0.273725895740707;673.229522888882;694.949486354269;-21.7199634653866;2459.50237456003;2538.85169053991;-79.3493159798765;673.229490552841;694.949453145845;-21.7199625930041
0.317814097545717;781.664558591468;806.882890677457;-25.2183320859882;2459.50231284103;2538.85162717461;-79.3493143335836;781.664507967177;806.882838692976;-25.2183307257993
0.369003452616259;907.564893702899;936.845065959297;-29.2801722563977;2459.50222965075;2538.85154175471;-79.3493121039583;907.564814458514;936.844984587599;-29.2801701290857
0.428437722222603;1053.74360906786;1087.73984964529;-33.9962405774282;2459.50211752729;2538.85142661088;-79.3493090835931;1053.74348503506;1087.73972227877;-33.9962372437119
0.497444889802108;1223.46687876499;1262.93879027571;-39.4719115107174;2459.5019663509;2538.85127138033;-79.3493050294321;1223.46668461949;1262.93859091573;-39.4719062962397
0.577566833066262;1420.5269478105;1466.35647962255;-45.829531812053;2459.50176258678;2538.85106214099;-79.3492995542063;1420.52664393814;1466.35616758769;-45.8295236495491
0.670593775304228;1649.32686375351;1702.53801793728;-53.2111541837675;2459.50148789176;2538.85078006032;-79.3492921685617;1649.3263881317;1702.53752953473;-53.211141403034
0.778604285653614;1914.97885516491;1976.76056636752;-61.7817112026135;2459.50111756994;2538.85039979266;-79.3492822227261;1914.97811070981;1976.75980191196;-61.7816912021527
0.904011722093827;2223.41855471549;2295.15125516558;-71.7327004500854;2459.50061835279;2538.84988716369;-79.3492688109046;2223.41738948793;2295.15005863257;-71.7326691446318
1.04961815487183;2581.53761839188;2664.82408153277;-83.2864631408881;2459.49994536752;2538.84919609708;-79.3492507295517;2581.53579456403;2664.82220870524;-83.2864141412142
1.21867697521095;2997.33770299588;3094.03885485115;-96.7011518552702;2459.49903812672;2538.84826448256;-79.3492263558371;2997.33484831851;3094.03592347917;-96.7010751606603
1.41496558821494;3480.10924082421;3592.38573911889;-112.276498294684;2459.49781508514;2538.84700858269;-79.3491934975471;3480.10477263531;3592.38115088695;-112.276378251638
1.64286981419822;4040.63900346482;4170.99951336409;-130.360509899267;2459.49616631272;2538.84531551519;-79.3491492024664;4040.63200977143;4170.99233177847;-130.360322007043
1.9074818842829;4691.4510886273;4842.80833345226;-151.357244824965;2459.49394360751;2538.84303309686;-79.3490894893568;4691.44014193483;4842.79709267013;-151.356950735291
2.2147142198502;5447.08670837254;5622.82254722757;-175.735838855033;2459.49094717095;2538.83995616144;-79.3490089904914;5447.06957429233;5622.80495283459;-175.735378542262
2.57143153810377;6324.42902073336;6528.47000640715;-204.040985673793;2459.48690763526;2538.83580810665;-79.3489004713856;6324.40220184663;6528.44246703261;-204.040265185978
2.98560423547647;7343.08024769507;7579.98535196813;-236.905104273054;2459.48146183058;2538.83021600914;-79.3487541785585;7343.03826951726;7579.94224607255;-236.903976555286
3.46648647603829;8525.79948230009;8800.86194702769;-275.062464727604;2459.47412010453;2538.82267706731;-79.3485569627753;8525.73377550853;8800.79447511314;-275.060699604614
4.0248229640653;9899.01093042358;10218.3765173988;-319.365586975256;2459.46422223335;2538.81251333096;-79.3482910976029;9898.90808094181;10218.2709051108;-319.362824168971
4.67308902084074;11493.3938857569;11864.1981632271;-370.80427747024;2459.45087794129;2538.79881062667;-79.3479326853797;11493.2328950046;11864.032848063;-370.799953058458
5.42576932989989;13344.5675301978;13775.095256844;-430.527726646219;2459.43288662507;2538.78033613263;-79.3474495075578;13344.3155251975;13774.8364831414;-430.520957943888
6.29968157892825;15493.8857196186;15993.7558767668;-499.870157148253;2459.40862897499;2538.75542710262;-79.3467981276306;15493.4912350109;15993.3507975225;-499.859562511573
7.31435222968096;17989.3592924815;18569.7398824787;-580.380589997257;2459.37592057365;2538.72184055631;-79.3459199826584;17988.7417482716;18569.1057550128;-580.364006741245
8.49245281202623;20886.7261626692;21560.5835471778;-673.857384508615;2459.33181399673;2538.67655010927;-79.3447361125397;20885.7593794821;21559.5908068005;-673.831427318417
9.86030649055001;24250.6925629901;25033.0808722058;-782.388309215646;2459.27233104974;2538.61547109927;-79.3431400495289;24249.1789278798;25031.5266066908;-782.347678810989
11.4484762223113;28156.3723204726;29064.7693368893;-908.397016416718;2459.19210001459;2538.53308823916;-79.3409882245713;28154.0022831128;29062.3357002564;-908.333417143682
13.292447647387;32690.9549822006;33745.6519053911;-1054.69692319049;2459.0838633763;2538.42195039472;-79.3380870184237;32687.2435144636;33741.8408825998;-1054.59736813623
15.4334219705314;37955.6379558025;39180.1916028524;-1224.55364704989;2458.93780826729;2538.27198354453;-79.3341752772381;37949.8247942826;39174.2225980203;-1224.39780373771
17.9192365498842;44067.862513725;45489.6198176685;-1421.75730394349;2458.74065302456;2538.06955371523;-79.3289006906652;44058.7553763638;45480.2687130822;-1421.5133367183
20.8054337621179;51163.8983744254;52814.6045215081;-1650.70614708271;2458.4743960017;2537.79618385553;-79.3217878538315;51149.6262018762;52799.9504049619;-1650.32420308566
24.1565020264591;59401.8262946574;61318.3294952533;-1916.50320059586;2458.11459260944;2537.42678765122;-79.3121950417813;59379.4501376387;61295.3553378884;-1915.90520024971
28.0473167166941;68964.9720844207;71190.0397943613;-2225.06770994064;2457.62796603413;2536.92722166167;-79.2992556275441;68929.8699351639;71154.0012731477;-2224.13133798382
32.5648131565122;80065.8476035815;82649.1109729052;-2583.26336932368;2456.96906353682;2536.25086208083;-79.281798544005;80010.7384854073;82592.5354417051;-2581.79695629776
37.809929079146;92950.65267417;95949.6980313337;-2999.04535716364;2456.07552148672;2535.33376151799;-79.2582400312696;92864.0412804394;95860.7897149597;-2996.74843452023
43.899859953109;107904.382961727;111386.011111621;-3481.62814989481;2454.86125830347;2534.08769413203;-79.2264358285559;107768.065443835;111246.094881293;-3478.02943745758
50.970677566426;125256.566415055;129298.242200199;-4041.67578514395;2453.20650075744;2532.38997925499;-79.1834784975494;125041.597553968;129077.633105055;-4036.03555108662
59.1803703783019;145387.603056261;150079.118585444;-4691.51552918385;2450.94282217188;2530.0682401261;-79.1254179542165;145047.703992173;149730.375533041;-4682.67154086847
68.7123735710337;168735.587304803;174180.961777196;-5445.3744723931;2447.83004456546;2526.87691787021;-79.0468733047491;168196.212460582;173627.71074872;-5431.49828813809
79.7796676767061;195803.303977836;202122.939905674;-6319.63592783782;2443.51933471171;2522.45982335747;-78.9404886457548;194943.160484906;201241.006435301;-6297.8459503951
92.6295373572833;227164.716045872;234497.823830725;-7333.10778485331;2437.49180742475;2516.28796842541;-78.7961610006634;225783.738433923;233082.590372944;-7298.85193902146
107.549096667014;263469.501897914;271976.788582271;-8507.28668435626;2428.95145354902;2507.55138222522;-78.5999286762061;261231.534677227;269684.886004445;-8453.35132721768
124.871704252135;305442.58373136;315309.171132001;-9866.58740064112;2416.62796224391;2494.96030387308;-78.3323416291692;301768.452188761;311549.945186056;-9781.49299729479
144.984411827376;353871.956115846;365310.437469769;-11438.4813539225;2398.39010993798;2476.35613108096;-77.9660211429846;347729.179421952;359033.037139888;-11303.8577179363
168.336612356043;409569.377770945;422822.820603864;-13253.4428329195;2370.43143674393;2447.89335280684;-77.4619160629123;399030.39788374;412070.074420379;-13039.6765366388
195.450081166299;473265.694547204;488610.213806933;-15344.5192597291;2325.41399733016;2402.17740496274;-76.7634076325779;454502.354523428;469505.768775817;-15003.414252389
226.930634359659;545338.207575458;563084.397050031;-17746.1894745735;2247.90647103065;2323.69325555831;-75.7867845276574;510118.841452168;527317.184541108;-17198.3430889401
263.481665004072;625078.621686486;645570.507973572;-20491.886287086;2102.95823122941;2177.36376116893;-74.4055299395254;554090.936198341;573695.429112318;-19604.4929139765
305.919859560656;708760.005567639;732369.017332513;-23609.0117648746;1815.26663851073;1887.69089592785;-72.4242574171242;555326.115118347;577482.133776179;-22156.0186578315
355.193445707753;786187.392724101;813296.651509348;-27109.2587852472;1304.1416934114;1373.67871862225;-69.5370252108531;463222.581773938;487921.677362847;-24699.0955889098
412.403379286762;843121.536424159;874091.953457026;-30970.4170328663;716.665649399178;781.936767521673;-65.2711181224948;295555.335630963;322473.365314505;-26918.0296835422
478.827943765258;876139.2411999;911243.887256884;-35104.6460569844;328.661188243817;387.623386713463;-58.9621984696462;157372.160962233;185604.909215333;-28232.7482530998
555.951311861197;893247.432991847;932562.398429039;-39314.9654371919;144.528129195078;194.500928877181;-49.9727996821034;80350.603026848;108133.04656749;-27782.4435406422
645.496707501497;902064.869562583;945343.936646641;-43279.0670840581;65.6232955872482;104.190702271751;-38.5674066845026;42359.6212369662;67254.7552686838;-24895.1340317176
749.464909076966;906888.07552175;953542.828822038;-46654.7533002873;32.6912740881317;59.5487993490255;-26.8575252608938;24500.9627620718;44629.7354897599;-20128.7727276881
870.1789543;909843.790990443;959124.815797162;-49281.0248067191;18.4769438439598;35.8682655118234;-17.3913216678637;16078.2476727968;31211.8097756333;-15133.5621028365
