H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
0.000978351851993241;0.725300410450491;0.542915696302711;0.182384714147779;741.349248711335;554.92887880434;186.420369906995;0.725300410450533;0.542915696302759;0.182384714147774
0.00113660202677111;0.8426190586305;0.630733288362785;0.211885770267716;741.349248711329;554.928878804337;186.420369906992;0.842619058630537;0.63073328836283;0.211885770267707
0.00132044945244211;0.978914209529205;0.732755534161454;0.246158675367751;741.349248711322;554.928878804334;186.420369906988;0.978914209529232;0.732755534161495;0.246158675367737
0.00153403453045732;1.13725534665173;0.851280062033771;0.285975284617959;741.349248711311;554.928878804329;186.420369906983;1.13725534665174;0.851280062033806;0.285975284617938
0.00178216737966241;1.32120844799052;0.988976145837673;0.332232302152844;741.349248711298;554.928878804322;186.420369906975;1.32120844799051;0.988976145837697;0.332232302152811
0.00207043616429281;1.53491629490318;1.1489448192869;0.385971475616277;741.349248711279;554.928878804314;186.420369906966;1.53491629490314;1.14894481928691;0.385971475616224
0.00240533294421736;1.78319177109607;1.33478871388561;0.448403057210461;741.349248711254;554.928878804302;186.420369906952;1.78319177109597;1.33478871388559;0.448403057210379
0.00279439988168557;2.07162625288651;1.55069319327466;0.520933059611847;741.34924871122;554.928878804286;186.420369906934;2.07162625288632;1.5506931932746;0.520933059611718
0.00324639909727969;2.40671553178526;1.80152061120472;0.605194920580542;741.349248711175;554.928878804264;186.42036990691;2.40671553178494;1.8015206112046;0.60519492058034
0.00377151000037305;2.79600610528355;2.0929198159062;0.703086289377348;741.349248711113;554.928878804235;186.420369906878;2.79600610528301;2.09291981590598;0.703086289377032
0.00438155853814557;3.2482651304385;2.43145336698846;0.816811763450038;741.34924871103;554.928878804196;186.420369906834;3.24826513043762;2.43145336698807;0.816811763449544
0.00509028352604062;3.77367786775718;2.82474532990155;0.948932537855629;741.349248710918;554.928878804143;186.420369906775;3.77367786775577;2.82474532990092;0.948932537854853
0.00591364605765302;4.38407706198469;3.28165297641853;1.10242408556616;741.349248710767;554.928878804072;186.420369906695;4.38407706198245;3.28165297641751;1.10242408556494
0.00687018896222403;5.09320942564793;3.81246625798007;1.28074316766786;741.349248710563;554.928878803976;186.420369906587;5.09320942564438;3.81246625797843;1.28074316766595
0.00798145440503371;5.91704522679275;4.42913954421198;1.48790568258077;741.349248710287;554.928878803846;186.420369906441;5.91704522678715;4.42913954420938;1.48790568257778
0.00927246903540915;6.87413795309533;5.14556084556547;1.72857710752986;741.349248709915;554.928878803671;186.420369906244;6.87413795308652;5.14556084556135;1.72857710752517
0.0107723076082972;7.98604215229163;5.97786458320453;2.0081775690871;741.349248709413;554.928878803434;186.420369905979;7.98604215227779;5.97786458319804;2.00817756907975
0.0125147477726418;9.27779885904907;6.9447949499861;2.33300390906296;741.349248708736;554.928878803115;186.420369905621;9.27779885902732;6.94479494997589;2.33300390905143
0.0145390307729618;10.7784995405093;8.06812804573346;2.7103714947758;741.349248707821;554.928878802684;186.420369905137;10.7784995404751;8.06812804571742;2.71037149475772
0.0168907451957786;12.5219412610384;9.37316229365062;3.14877896738781;741.349248706587;554.928878802102;186.420369904485;12.5219412609849;9.37316229362542;3.14877896735945
0.0196228536636214;14.5473878210564;10.8892881824753;3.65809963858106;741.349248704922;554.928878801317;186.420369903604;14.5473878209723;10.8892881824357;3.6580996385366
0.0227968855986374;16.9004540114425;12.6506501654517;4.24980384599077;741.349248702674;554.928878800258;186.420369902416;16.9004540113107;12.6506501653896;4.24980384592105
0.0264843229178652;19.6341328976847;14.6969156226544;4.9372172750303;741.349248699639;554.928878798828;186.420369900812;19.634132897478;14.696915622557;4.93721727492098
0.0307682098672146;22.8099892690905;17.0741682043538;5.73582106473676;741.349248695544;554.928878796898;186.420369898647;22.8099892687664;17.0741682042011;5.73582106456535
0.0357450232489943;26.4995461305574;19.8359456742798;6.66360045627757;741.349248690017;554.928878794293;186.420369895725;26.4995461300491;19.8359456740403;6.6636004560088
0.0415268451621105;30.7858954618845;23.0444456259037;7.74144983598078;741.349248682558;554.928878790777;186.420369891781;30.7858954610875;23.0444456255282;7.74144983555936
0.0482438871869084;35.7655695203047;26.7719262254999;8.99364329480482;741.34924867249;554.928878786032;186.420369886458;35.7655695190549;26.7719262249109;8.99364329414405
0.0560474228614592;41.5507148295702;31.1023335279207;10.4483813016494;741.349248658902;554.928878779627;186.420369879275;41.5507148276105;31.1023335269972;10.4483813006133
0.0651131944911697;48.2716178156882;36.1331920136299;12.1384258020582;741.349248640562;554.928878770983;186.420369869579;48.2716178126155;36.1331920121818;12.1384258004337
0.0756453710159852;56.0796389687828;41.977800923504;14.1018380452788;741.34924861581;554.928878759317;186.420369856493;56.0796389639648;41.9778009212332;14.1018380427316
0.0878811460697429;65.1506216109188;48.767785854743;16.3828357561758;741.349248582402;554.928878743572;186.420369838831;65.1506216033642;48.7677858511825;16.3828357521818
0.10209607978391;75.6888520382525;56.6560630820124;19.0327889562401;741.349248537313;554.928878722321;186.420369814993;75.688852026407;56.6560630764295;19.0327889499774
0.1186103046377;87.9316602232965;65.8202833628639;22.1113768604326;741.349248476458;554.928878693638;186.42036978282;87.9316602047229;65.8202833541099;22.111376850613
0.137795735115632;102.154764689041;76.4668327848754;25.6879319041652;741.349248394324;554.928878654927;186.420369739397;102.154764659917;76.4668327711492;25.6879318887682
