H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
3.36568292502726e-05;6.44157415108916;6.19503021509002;0.246543935999135;191389.809831246;184064.582188727;7325.22764251922;6.4415741497324;6.19503021374876;0.246543935983646
3.96509587799394e-05;7.58878946180292;7.2983371624802;0.29045229932272;191389.809806191;184064.582163672;7325.22764251838;7.58878945952572;7.29833716021855;0.290452299307169
4.67126157511027e-05;8.94031864631092;8.59813810214112;0.342180544169805;191389.809771416;184064.582128899;7325.22764251722;8.9403186425288;8.59813809837454;0.342180544154263
5.50319219875746e-05;10.5325490841441;10.1294277279644;0.403121356179696;191389.809723152;184064.582080637;7325.22764251562;10.5325490779013;10.1294277217371;0.403121356164144
6.48328591527228e-05;12.4083485829711;11.9334331309466;0.474915452024423;191389.809656166;184064.582013653;7325.22764251338;12.4083485727046;11.9334331206959;0.474915452008702
7.63792990342192e-05;14.6182195135749;14.058723760958;0.559495752616929;191389.809563196;184064.581920685;7325.22764251028;14.6182194967296;14.0587237441286;0.559495752601022
8.99821077953137e-05;17.2216584910316;16.5625190676622;0.659139423369438;191389.809434161;184064.581791655;7325.22764250598;17.2216584634292;16.5625190400761;0.659139423353185
0.000106007515461224;20.2887582089191;19.5122290263329;0.776529182586153;191389.809255073;184064.581612573;7325.22764250001;20.2887581637278;19.5122289811585;0.776529182569306
0.000124886975973316;23.9020945528845;22.9872690242799;0.914825528604652;191389.809006514;184064.581364023;7325.22764249172;23.9020944789341;22.9872689503471;0.914825528586933
0.000147128783274471;28.1589498004803;27.0811979702145;1.07775183026585;191389.808661538;184064.581019058;7325.22764248022;28.1589496795059;27.0811978492592;1.07775183024664
0.000173331756166884;33.1739317626206;31.9042371910084;1.26969457161227;191389.808182742;184064.580540278;7325.22764246426;33.1739315647577;31.9042369931672;1.26969457159053
0.000204201360381324;39.0820593819223;37.5862379322068;1.49582144971545;191389.807518217;184064.579875775;7325.22764244211;39.0820590583398;37.5862376086502;1.49582144968956
0.000240568701914245;46.0423978615433;44.2801773563494;1.76222050519386;191389.806595917;184064.578953506;7325.22764241136;46.0423973323981;44.2801768272368;1.76222050516124
0.000283412902992577;54.2423411930075;52.1662771617586;2.07606403124892;191389.805315848;184064.57767348;7325.22764236869;54.2423403277488;52.1662762965436;2.07606403120518
