H [A/m];M [A/m]
15.1623;61715.469702338
14.8574389427523;61095.7423977435
14.6021969555423;60476.015093149
14.3995295617407;59856.2877885545
14.1988541591021;59236.5604839599
14.0086709558524;58616.8331793654
13.8184877526028;57997.1058747709
13.555536086556;57377.3785701764
13.2468705081895;56757.6512655819
12.9131131868518;56137.9239609874
12.6904909297141;55518.1966563929
12.5144757583781;54898.4693517983
12.3384605870421;54278.7420472038
12.1557722014007;53659.0147426093
11.9729063123415;53039.2874380148
11.7676623087247;52419.5601334203
11.4929599590104;51799.8328288258
11.2512352203659;51180.1055242313
11.029066515145;50560.3782196367
10.812065624393;49940.6509150422
10.6001113700527;49320.9236104477
10.389600678985;48701.1963058532
10.182776447793;48081.4690012587
9.97595221660107;47461.7416966642
9.77295662932272;46842.0143920697
9.57013425931146;46222.2870874752
9.36151192042122;45602.5597828806
9.14951269752083;44982.8324782861
8.94125290547385;44363.1051736916
8.7384305354626;43743.3778690971
8.53726211945012;43123.6505645026
8.35441724915455;42503.9232599081
8.17157237885898;41884.1959553136
7.99031595838261;41264.468650719
7.81097152414885;40644.7413461245
7.6316270899151;40025.01404153
7.42535006845335;39405.2867369355
7.21335084555296;38785.559432341
7.00685984868908;38165.8321277465
6.80403747867782;37546.104823152
6.61194646083186;36926.3775185575
6.4480712593246;36306.6502139629
6.28419605781734;35686.9229093684
6.12751790972313;35067.1956047739
5.98467403110557;34447.4683001794
5.84183015248802;33827.7409955849
5.6901338437127;33208.0136909904
5.46362327376512;32588.2863863959
5.23711270381753;31968.5590818014
5.0247867035386;31348.8317772068
4.81271003188468;30729.1044726123
4.6535797764773;30109.3771680178
4.5112177257384;29489.6498634233
4.36885567499951;28869.9225588288
4.22633994525988;28250.1952542343
4.08349606664233;27630.4679496398
3.94065218802478;27010.7406450453
3.79508314909995;26391.0133404507
3.61922683133434;25771.2860358562
3.44337051356874;25151.5587312617
3.27175389740467;24531.8314266672
3.10525405560847;23912.1041220727
2.93875421381227;23292.3768174782
2.77537353398723;22672.6495128837
2.61389362184451;22052.9222082891
2.45241370970178;21433.1949036946
2.30053080176426;20813.4675991001
2.15540056242182;20193.7402945056
2.01027032307938;19574.0129899111
1.86653870044302;18954.2856853166
1.73090693431891;18334.5583807221
1.59527516819481;17714.8310761276
1.45932287793285;17095.103771533
1.29539922485987;16475.3764669385
1.13147557178688;15855.649162344
0.967504278358695;15235.9218577495
0.802971852945971;14616.194553155
0.638439427533247;13996.4672485605
0.475709757537381;13376.739943966
0.352242237045127;12757.0126393714
0.228774716552874;12137.2853347769
0.105307196060621;11517.5580301824
-0.0171818355575654;10897.8307255879
-0.137389492652422;10278.1034209934
-0.257597149747279;9658.37611639888
-0.377804806842135;9038.64881180437
-0.516481224134563;8418.92150720986
-0.677281062180609;7799.19420261534
-0.838080900226655;7179.46689802083
-0.999237386389882;6559.73959342632
-1.16072059496701;5940.0122888318
-1.32220380354414;5320.28498423729
-1.4620535230981;4700.55767964278
-1.5791625692874;4080.83037504827
-1.6962716154767;3461.10307045375
-1.813380661666;2841.37576585924
-1.93918084436855;2221.64846126473
-2.0723538962457;1601.92115667021
-2.20552694812285;982.193852075699
-2.3387;362.466547481186
-2.4144125594664;-0
-2.49012511893279;-362.466547481186
-2.61957479107674;-982.194318742366
-2.7490244632207;-1601.92209000355
-2.87922969223461;-2221.64986126473
-3.01011213121258;-2841.37763252591
-3.14099457019055;-3461.10540378709
-3.27187700916852;-4080.83317504827
-3.4025007909038;-4700.56094630945
-3.53305314141703;-5320.28871757063
-3.66360549193027;-5940.0164888318
-3.79304041786298;-6559.74426009299
-3.91898467147985;-7179.47203135416
-4.04492892509672;-7799.19980261534
-4.1708731787136;-8418.92757387652
-4.2951622483189;-9038.6553451377
-4.41778798178617;-9658.38311639888
-4.54041371525343;-10278.1108876601
-4.6630394487207;-10897.8386589212
-4.7894560755716;-11517.5664301824
-4.9178805993488;-12137.2942014436
-5.04630512312599;-12757.0219727048
-5.17472964690318;-13376.749743966
-5.3085936203552;-13996.4775152271
-5.44299618265709;-14616.2052864883
-5.57739874495898;-15235.9330577495
-5.70478118381953;-15855.6608290107
-5.82425490019902;-16475.3886002719
-5.9437286165785;-17095.116371533
-6.06320233295799;-17714.8441427942
-6.17820134545014;-18334.5719140554
-6.28913170524547;-18954.2996853166
-6.4000620650408;-19574.0274565778
-6.51099242483613;-20193.7552278389
-6.62907116109342;-20813.4829991001
-6.76615254832622;-21433.2107703613
-6.90323393555903;-22052.9385416225
-7.04031532279183;-22672.6663128837
-7.18207481230468;-23292.3940841448
-7.32657013181286;-23912.121855406
-7.47106545132105;-24531.8496266672
-7.5999966571531;-25151.5773979284
-7.71306495942218;-25771.3051691896
-7.82613326169126;-26391.0329404507
-7.93920156396034;-27010.7607117119
-8.05000940949033;-27630.4884829731
-8.15384073158314;-28250.2162542343
-8.25767205367595;-28869.9440254955
-8.36150337576877;-29489.6717967566
-8.46533469786158;-30109.3995680178
-8.59653087568527;-30729.127339279
-8.73490050595188;-31348.8551105402
-8.87327013621848;-31968.5828818014
-9.00968632677493;-32588.3106530625
-9.14025288104332;-33208.0384243237
-9.27081943531172;-33827.7661955849
-9.40138598958012;-34447.4939668461
-9.5304198099524;-35067.2217381073
-9.65882642586279;-35686.9495093684
-9.78723304177318;-36306.6772806296
-9.91563965768357;-36926.4050518908
-10.0354167112358;-37546.132823152
-10.1548904276153;-38165.8605944132
-10.2743641439948;-38785.5883656743
-10.3938242387446;-39405.3161369355
-10.5126018371121;-40025.0439081967
-10.6313794354795;-40644.7716794579
-10.750157033847;-41264.4994507191
-10.8689346322145;-41884.2272219802
-11.0055184108727;-42503.9549932414
-11.1426214095932;-43123.6827645026
-11.2797244083136;-43743.4105357638
-11.4196806761311;-44363.138307025
-11.560671201728;-44982.8660782861
-11.701661727325;-45602.5938495473
-11.83747035319;-46222.3216208085
-11.951652131309;-46842.0493920697
-12.0658339094279;-47461.7771633309
-12.1800156875469;-48081.504934592
-12.2943611836233;-48701.2327058532
-12.4096692546275;-49320.9604771144
-12.5249773256318;-49940.6882483756
-12.640285396636;-50560.4160196367
-12.7555934676403;-51180.1437908979
-12.9109687279713;-51799.8715621591
-13.0710009180202;-52419.5993334203
-13.2310782494764;-53039.3271046815
-13.3918163910532;-53659.0548759426
-13.55255453263;-54278.7826472038
-13.7074270144099;-54898.510418465
-13.8232525714545;-55518.2381897262
-13.9390781284992;-56137.9659609874
-14.0549036855438;-56757.6937322485
-14.1707292425885;-57377.4215035097
-14.2979752548914;-57997.1492747709
-14.4254393929397;-58616.8770460321
-14.552903530988;-59236.6048172933
-14.6826850340278;-59856.3325885544
-14.8271566893518;-60476.0603598156
-14.9716283446759;-61095.7881310768
-15.1161;-61715.515902338
-15.1623;-61715.469702338
-14.8574389427523;-61095.7423977435
-14.6021969555423;-60476.015093149
-14.3995295617407;-59856.2877885545
-14.1988541591021;-59236.5604839599
-14.0086709558524;-58616.8331793654
-13.8184877526028;-57997.1058747709
-13.555536086556;-57377.3785701764
-13.2468705081895;-56757.6512655819
-12.9131131868518;-56137.9239609874
-12.6904909297141;-55518.1966563929
-12.5144757583781;-54898.4693517983
-12.3384605870421;-54278.7420472038
-12.1557722014007;-53659.0147426093
-11.9729063123415;-53039.2874380148
-11.7676623087247;-52419.5601334203
-11.4929599590104;-51799.8328288258
-11.2512352203659;-51180.1055242313
-11.029066515145;-50560.3782196367
-10.812065624393;-49940.6509150422
-10.6001113700527;-49320.9236104477
-10.389600678985;-48701.1963058532
-10.182776447793;-48081.4690012587
-9.97595221660107;-47461.7416966642
-9.77295662932272;-46842.0143920697
-9.57013425931146;-46222.2870874752
-9.36151192042122;-45602.5597828806
-9.14951269752083;-44982.8324782861
-8.94125290547385;-44363.1051736916
-8.7384305354626;-43743.3778690971
-8.53726211945012;-43123.6505645026
-8.35441724915455;-42503.9232599081
-8.17157237885898;-41884.1959553136
-7.99031595838261;-41264.468650719
-7.81097152414885;-40644.7413461245
-7.6316270899151;-40025.01404153
-7.42535006845335;-39405.2867369355
-7.21335084555296;-38785.559432341
-7.00685984868908;-38165.8321277465
-6.80403747867782;-37546.104823152
-6.61194646083186;-36926.3775185575
-6.4480712593246;-36306.6502139629
-6.28419605781734;-35686.9229093684
-6.12751790972313;-35067.1956047739
-5.98467403110557;-34447.4683001794
-5.84183015248802;-33827.7409955849
-5.6901338437127;-33208.0136909904
-5.46362327376512;-32588.2863863959
-5.23711270381753;-31968.5590818014
-5.0247867035386;-31348.8317772068
-4.81271003188468;-30729.1044726123
-4.6535797764773;-30109.3771680178
-4.5112177257384;-29489.6498634233
-4.36885567499951;-28869.9225588288
-4.22633994525988;-28250.1952542343
-4.08349606664233;-27630.4679496398
-3.94065218802478;-27010.7406450453
-3.79508314909995;-26391.0133404507
-3.61922683133434;-25771.2860358562
-3.44337051356874;-25151.5587312617
-3.27175389740467;-24531.8314266672
-3.10525405560847;-23912.1041220727
-2.93875421381227;-23292.3768174782
-2.77537353398723;-22672.6495128837
-2.61389362184451;-22052.9222082891
-2.45241370970178;-21433.1949036946
-2.30053080176426;-20813.4675991001
-2.15540056242182;-20193.7402945056
-2.01027032307938;-19574.0129899111
-1.86653870044302;-18954.2856853166
-1.73090693431891;-18334.5583807221
-1.59527516819481;-17714.8310761276
-1.45932287793285;-17095.103771533
-1.29539922485987;-16475.3764669385
-1.13147557178688;-15855.649162344
-0.967504278358695;-15235.9218577495
-0.802971852945971;-14616.194553155
-0.638439427533247;-13996.4672485605
-0.475709757537381;-13376.739943966
-0.352242237045127;-12757.0126393714
-0.228774716552874;-12137.2853347769
-0.105307196060621;-11517.5580301824
0.0171818355575654;-10897.8307255879
0.137389492652422;-10278.1034209934
0.257597149747279;-9658.37611639888
0.377804806842135;-9038.64881180437
0.516481224134563;-8418.92150720986
0.677281062180609;-7799.19420261534
0.838080900226655;-7179.46689802083
0.999237386389882;-6559.73959342632
1.16072059496701;-5940.0122888318
1.32220380354414;-5320.28498423729
1.4620535230981;-4700.55767964278
1.5791625692874;-4080.83037504827
1.6962716154767;-3461.10307045375
1.813380661666;-2841.37576585924
1.93918084436855;-2221.64846126473
2.0723538962457;-1601.92115667021
2.20552694812285;-982.193852075699
2.3387;-362.466547481186
2.4144125594664;0
2.49012511893279;362.466547481186
2.61957479107674;982.194318742366
2.7490244632207;1601.92209000355
2.87922969223461;2221.64986126473
3.01011213121258;2841.37763252591
3.14099457019055;3461.10540378709
3.27187700916852;4080.83317504827
3.4025007909038;4700.56094630945
3.53305314141703;5320.28871757063
3.66360549193027;5940.0164888318
3.79304041786298;6559.74426009299
3.91898467147985;7179.47203135416
4.04492892509672;7799.19980261534
4.1708731787136;8418.92757387652
4.2951622483189;9038.6553451377
4.41778798178617;9658.38311639888
4.54041371525343;10278.1108876601
4.6630394487207;10897.8386589212
4.7894560755716;11517.5664301824
4.9178805993488;12137.2942014436
5.04630512312599;12757.0219727048
5.17472964690318;13376.749743966
5.3085936203552;13996.4775152271
5.44299618265709;14616.2052864883
5.57739874495898;15235.9330577495
5.70478118381953;15855.6608290107
5.82425490019902;16475.3886002719
5.9437286165785;17095.116371533
6.06320233295799;17714.8441427942
6.17820134545014;18334.5719140554
6.28913170524547;18954.2996853166
6.4000620650408;19574.0274565778
6.51099242483613;20193.7552278389
6.62907116109342;20813.4829991001
6.76615254832622;21433.2107703613
6.90323393555903;22052.9385416225
7.04031532279183;22672.6663128837
7.18207481230468;23292.3940841448
7.32657013181286;23912.121855406
7.47106545132105;24531.8496266672
7.5999966571531;25151.5773979284
7.71306495942218;25771.3051691896
7.82613326169126;26391.0329404507
7.93920156396034;27010.7607117119
8.05000940949033;27630.4884829731
8.15384073158314;28250.2162542343
8.25767205367595;28869.9440254955
8.36150337576877;29489.6717967566
8.46533469786158;30109.3995680178
8.59653087568527;30729.127339279
8.73490050595188;31348.8551105402
8.87327013621848;31968.5828818014
9.00968632677493;32588.3106530625
9.14025288104332;33208.0384243237
9.27081943531172;33827.7661955849
9.40138598958012;34447.4939668461
9.5304198099524;35067.2217381073
9.65882642586279;35686.9495093684
9.78723304177318;36306.6772806296
9.91563965768357;36926.4050518908
10.0354167112358;37546.132823152
10.1548904276153;38165.8605944132
10.2743641439948;38785.5883656743
10.3938242387446;39405.3161369355
10.5126018371121;40025.0439081967
10.6313794354795;40644.7716794579
10.750157033847;41264.4994507191
10.8689346322145;41884.2272219802
11.0055184108727;42503.9549932414
11.1426214095932;43123.6827645026
11.2797244083136;43743.4105357638
11.4196806761311;44363.138307025
11.560671201728;44982.8660782861
11.701661727325;45602.5938495473
11.83747035319;46222.3216208085
11.951652131309;46842.0493920697
12.0658339094279;47461.7771633309
12.1800156875469;48081.504934592
12.2943611836233;48701.2327058532
12.4096692546275;49320.9604771144
12.5249773256318;49940.6882483756
12.640285396636;50560.4160196367
12.7555934676403;51180.1437908979
12.9109687279713;51799.8715621591
13.0710009180202;52419.5993334203
13.2310782494764;53039.3271046815
13.3918163910532;53659.0548759426
13.55255453263;54278.7826472038
13.7074270144099;54898.510418465
13.8232525714545;55518.2381897262
13.9390781284992;56137.9659609874
14.0549036855438;56757.6937322485
14.1707292425885;57377.4215035097
14.2979752548914;57997.1492747709
14.4254393929397;58616.8770460321
14.552903530988;59236.6048172933
14.6826850340278;59856.3325885544
14.8271566893518;60476.0603598156
14.9716283446759;61095.7881310768
15.1161;61715.515902338
