Hanh [A/m];Manh [A/m]
0;0
0.16672403949983;0
0.596957691458363;28722.8084647098
0.706712377925528;36037.1513608101
0.816467064392693;43351.4942569104
0.926221750859859;50665.8371530107
1.03597643732702;57980.180049111
1.14573112379419;65294.5229452114
1.25548581026136;72608.8658413117
1.36524049672852;79923.208737412
1.47499518319569;87237.5516335123
1.58806475614425;94551.8945296126
1.7191678290977;101866.237425713
1.85027090205114;109180.580321813
1.98137397500459;116494.923217914
2.11247704795804;123809.266114014
2.24358012091148;131123.609010114
2.37468319386493;138437.951906214
2.50578626681838;145752.294802315
2.66203903496566;153066.637698415
2.83538224555563;160380.980594515
3.0087254561456;167695.323490616
3.18206866673557;175009.666386716
3.35541187732554;182324.009282816
3.52882130016087;189638.352178917
3.71190829476945;196952.695075017
3.91504490566815;204267.037971117
4.11818151656686;211581.380867218
4.32131812746557;218895.723763318
4.52445473836427;226210.066659418
4.74118480677564;233524.409555519
4.96891285948323;240838.752451619
5.19664091219083;248153.095347719
5.42436896489842;255467.438243819
5.65432804995262;262781.78113992
5.91272431651392;270096.12403602
6.17922856409311;277410.46693212
6.44573281167231;284724.809828221
6.71096214453473;292039.152724321
6.95503559962925;299353.495620421
7.19910905472377;306667.838516522
7.44318250981828;313982.181412622
7.69524130480816;321296.524308722
8.00908421404516;328610.867204823
8.35057727305601;335925.210100923
8.6920698201569;343239.552997023
9.06237724687855;350553.895893123
9.43458021185813;357868.238789224
9.80709030293833;365182.581685324
10.1907058761748;372496.924581424
10.5743214494113;379811.267477525
10.9754014332746;387125.610373625
11.3807132986715;394439.953269725
11.7818850793828;401754.296165826
12.2051529814368;409068.639061926
12.6471816463583;416382.981958026
13.0788561885901;423697.324854127
13.517871761661;431011.667750227
13.9921346182362;438326.010646327
14.5220849182681;445640.353542428
15.0411083475857;452954.696438528
15.6024253776832;460269.039334628
16.2225042147874;467583.382230729
16.8594561233713;474897.725126829
17.4456550430293;482212.068022929
18.0332728165493;489526.410919029
18.6354771391788;496840.75381513
19.3051547477518;504155.09671123
20.04315352713;511469.43960733
20.7217922271649;518783.782503431
21.4763365646811;526098.125399531
22.3222416028895;533412.468295631
23.2227419541429;540726.811191732
24.0745097437325;548041.154087832
24.7761604055381;555355.496983932
25.6551505058728;562669.839880033
26.5987095581951;569984.182776133
27.5554496392683;577298.525672233
28.4828896698514;584612.868568333
29.5002152289999;591927.211464434
30.5032752307281;599241.554360534
31.6099190361734;606555.897256634
32.7004149380639;613870.240152735
33.8509519994963;621184.583048835
35.0961004496445;628498.925944935
36.3312470510115;635813.268841036
37.6571226059083;643127.611737136
38.9198838311135;650441.954633236
40.2075176790994;657756.297529337
41.8049116074266;665070.640425437
43.2145839796063;672384.983321537
44.8471871489219;679699.326217637
46.3809065063384;687013.669113738
47.9752300756077;694328.012009838
49.7983448253899;701642.354905938
51.6394506471795;708956.697802039
53.3545273303997;716271.040698139
55.4023259326394;723585.383594239
57.3697010544741;730899.72649034
59.5438812566046;738214.06938644
62.0727707423018;745528.41228254
65;752842.755178641
