url_path,views_total,views_unique
/jsilveyra/mag-analyst,36,6
/jsilveyra/mag-analyst/projects,28,3
/jsilveyra/mag-analyst/issues,9,2
/jsilveyra/mag-analyst/tree/bugfix,9,2
/jsilveyra/mag-analyst/pulls,4,2
/jsilveyra/mag-analyst/commits/bugfix,4,1
/matias-gonz/mag-analyst,3,2
/jsilveyra/mag-analyst/blob/bugfix/explanation-document.md,3,1
/jsilveyra/mag-analyst/actions,2,1
/jsilveyra/mag-analyst/issues/190,2,1
