H [A/m];B [T]
492.5942127;1.300537192
426.5881172;1.287400453
375.4024528;1.274263714
333.5049638;1.261126974
298.2877926;1.247990235
267.8175278;1.234853496
240.9906745;1.221716757
218.1941034;1.208580017
197.5740658;1.195443278
178.208196;1.182306539
160.4945268;1.169169799
144.3669604;1.15603306
129.2266306;1.142896321
115.8813042;1.129759581
103.3698375;1.116622842
92.33676296;1.103486103
81.40077704;1.090349363
71.25966951;1.077212624
62.45368788;1.064075885
54.11980065;1.050939145
46.21363648;1.037802406
38.73057902;1.024665667
31.40518627;1.011528927
24.22800077;0.998392188
17.73979913;0.985255449
11.96682525;0.97211871
6.7067985;0.95898197
1.893754481;0.945845231
-2.49289653;0.932708492
-6.688276704;0.919571752
-10.54533699;0.906435013
-14.21815787;0.893298274
-17.59505975;0.880161534
-20.73423602;0.867024795
-23.70162029;0.853888056
-26.55791514;0.840751316
-29.26626057;0.827614577
-31.66892294;0.814477838
-33.72425655;0.801341098
-35.50723392;0.788204359
-37.05768336;0.77506762
-38.46435591;0.76193088
-39.70889206;0.748794141
-40.82192855;0.735657402
-41.78232786;0.722520662
-42.63835406;0.709383923
-43.38643945;0.696247184
-44.11934174;0.683110445
-44.78652858;0.669973705
-45.34321078;0.656836966
-45.87579428;0.643700227
-46.4004889;0.630563487
-46.93164007;0.617426748
-47.41721714;0.604290009
-47.83274786;0.591153269
-48.24259724;0.57801653
-48.64480064;0.564879791
-49.01333212;0.551743051
-49.35120171;0.538606312
-49.66508486;0.525469573
-49.97603275;0.512332833
-50.29465292;0.499196094
-50.6136819;0.486059355
-50.9121779;0.472922615
-51.19879937;0.459785876
-51.48711488;0.446649137
-51.77539768;0.433512397
-52.05885967;0.420375658
-52.32906432;0.407238919
-52.57722692;0.39410218
-52.84410035;0.38096544
-53.13160517;0.367828701
-53.40146142;0.354691962
-53.65589695;0.341555222
-53.91982353;0.328418483
-54.18522413;0.315281744
-54.43734906;0.302145004
-54.69123045;0.289008265
-54.95057328;0.275871526
