H [A/m];B [T]
73.95016446;0.499825154
69.26974458;0.494776415
64.25120783;0.489727676
59.64704368;0.484678937
55.2694717;0.479630198
51.20132863;0.474581459
47.37351581;0.46953272
43.70695034;0.464483981
40.25715747;0.459435242
36.91755675;0.454386504
33.80307958;0.449337765
30.83779528;0.444289026
28.0215718;0.439240287
25.20807566;0.434191548
22.53294587;0.429142809
19.96691748;0.42409407
17.54930653;0.419045331
15.22832594;0.413996592
12.99082107;0.408947853
10.83655968;0.403899114
8.821060576;0.398850375
6.833221924;0.393801636
4.892112973;0.388752897
2.997963289;0.383704159
1.19731872;0.37865542
-0.526033434;0.373606681
-2.178128285;0.368557942
-3.749929566;0.363509203
-5.308550779;0.358460464
-6.778438312;0.353411725
-8.184240038;0.348362986
-9.510027097;0.343314247
-10.78808719;0.338265508
-12.02850479;0.333216769
-13.20022437;0.32816803
-14.34981822;0.323119291
-15.46322523;0.318070552
-16.49871849;0.313021814
-17.50194533;0.307973075
-18.47450758;0.302924336
-19.42988841;0.297875597
-20.34917555;0.292826858
-21.26351728;0.287778119
-22.14290059;0.28272938
-22.95022328;0.277680641
-23.7610167;0.272631902
-24.54939694;0.267583163
-25.29807572;0.262534424
-26.00658357;0.257485685
-26.70783158;0.252436946
-27.33973343;0.247388207
-27.93233405;0.242339469
-28.53589644;0.23729073
-29.08832053;0.232241991
-29.59680767;0.227193252
-30.12357822;0.222144513
-30.63469604;0.217095774
-31.13470235;0.212047035
-31.64026788;0.206998296
-32.12509249;0.201949557
-32.59316607;0.196900818
-33.04917327;0.191852079
-33.49768487;0.18680334
-33.93779309;0.181754601
-34.36791429;0.176705862
-34.75775677;0.171657124
-35.09208012;0.166608385
-35.40932787;0.161559646
-35.71461764;0.156510907
-36.03146109;0.151462168
-36.35631269;0.146413429
-36.68070837;0.14136469
-36.99558797;0.136315951
-37.29584269;0.131267212
-37.57996658;0.126218473
-37.84941466;0.121169734
-38.10086295;0.116120995
-38.34307792;0.111072256
-38.58105592;0.106023517
-38.80572443;0.100974779
-39.01500129;9.59E-02
-39.22187885;9.09E-02
-39.43369656;8.58E-02
-39.63647814;8.08E-02
-39.83399417;7.57E-02
-40.03619262;7.07E-02
-40.24752758;6.56E-02
-40.46402396;6.06E-02
-40.67516072;5.55E-02
-40.88873024;5.05E-02
-41.1041032;4.54E-02
-41.30936862;4.04E-02
-41.51177889;3.53E-02
-41.71481759;3.03E-02
-41.90938268;2.52E-02
-42.08963414;2.02E-02
-42.25284374;1.51E-02
-42.3948372;1.01E-02
-42.52256635;5.05E-03
-42.65528809;0.00E+00
-42.79992023;-5.05E-03
-42.94970487;-1.01E-02
-43.100589;-1.51E-02
-43.25339177;-2.02E-02
-43.39952401;-2.52E-02
-43.53679215;-3.03E-02
-43.6987487;-3.53E-02
-43.88197291;-4.04E-02
-44.05900582;-4.54E-02
-44.21916567;-5.05E-02
-44.37270476;-5.55E-02
-44.54269277;-6.06E-02
-44.71797568;-6.56E-02
-44.87876426;-7.07E-02
-45.02257608;-7.57E-02
-45.15655267;-8.08E-02
-45.28618522;-8.58E-02
-45.41991518;-9.09E-02
-45.55666275;-9.59E-02
-45.69501045;-0.100974779
-45.83646361;-0.106023517
-45.98211919;-0.111072256
-46.12948806;-0.116120995
-46.27863479;-0.121169734
-46.43904987;-0.126218473
-46.60771458;-0.131267212
-46.77391296;-0.136315951
-46.93736396;-0.14136469
-47.10938713;-0.146413429
-47.2933353;-0.151462168
-47.48245285;-0.156510907
-47.67090448;-0.161559646
-47.85996577;-0.166608385
-48.05348704;-0.171657124
-48.25107129;-0.176705862
-48.43320973;-0.181754601
-48.61189938;-0.18680334
-48.7944084;-0.191852079
-48.98599313;-0.196900818
-49.17635395;-0.201949557
-49.35976984;-0.206998296
-49.53977734;-0.212047035
-49.72945174;-0.217095774
-49.92810047;-0.222144513
-50.12656725;-0.227193252
-50.33724513;-0.232241991
-50.56576738;-0.23729073
-50.79492604;-0.242339469
-51.02889835;-0.247388207
-51.26888071;-0.252436946
-51.50503664;-0.257485685
-51.74187343;-0.262534424
-51.98836715;-0.267583163
-52.22757691;-0.272631902
-52.42894718;-0.277680641
-52.62476889;-0.28272938
-52.86334859;-0.287778119
-53.14596609;-0.292826858
-53.45437244;-0.297875597
-53.79225724;-0.302924336
-54.14587635;-0.307973075
-54.51712339;-0.313021814
-54.87969002;-0.318070552
-55.21164099;-0.323119291
-55.53456719;-0.32816803
-55.88814591;-0.333216769
-56.24931644;-0.338265508
-56.64613392;-0.343314247
-57.05245437;-0.348362986
-57.45638632;-0.353411725
-57.85452828;-0.358460464
-58.25285144;-0.363509203
-58.67493779;-0.368557942
-59.12001448;-0.373606681
-59.56013851;-0.37865542
-59.97960778;-0.383704159
-60.44924186;-0.388752897
-60.94204463;-0.393801636
-61.45035296;-0.398850375
-61.95597332;-0.403899114
-62.45925611;-0.408947853
-62.96458761;-0.413996592
-63.43736732;-0.419045331
-63.99108559;-0.42409407
-64.57934733;-0.429142809
-65.21046191;-0.434191548
-65.81621669;-0.439240287
-66.42000701;-0.444289026
-66.94008289;-0.449337765
-67.53679863;-0.454386504
-68.26504985;-0.459435242
-69.04147601;-0.464483981
-69.76332784;-0.46953272
-70.45140647;-0.474581459
-71.12718177;-0.479630198
-71.69891814;-0.484678937
-72.42206544;-0.489727676
-73.19013975;-0.494776415
-73.95016446;-0.499825154
-69.26974458;-0.494776415
-64.25120783;-0.489727676
-59.64704368;-0.484678937
-55.2694717;-0.479630198
-51.20132863;-0.474581459
-47.37351581;-0.46953272
-43.70695034;-0.464483981
-40.25715747;-0.459435242
-36.91755675;-0.454386504
-33.80307958;-0.449337765
-30.83779528;-0.444289026
-28.0215718;-0.439240287
-25.20807566;-0.434191548
-22.53294587;-0.429142809
-19.96691748;-0.42409407
-17.54930653;-0.419045331
-15.22832594;-0.413996592
-12.99082107;-0.408947853
-10.83655968;-0.403899114
-8.821060576;-0.398850375
-6.833221924;-0.393801636
-4.892112973;-0.388752897
-2.997963289;-0.383704159
-1.19731872;-0.37865542
0.526033434;-0.373606681
2.178128285;-0.368557942
3.749929566;-0.363509203
5.308550779;-0.358460464
6.778438312;-0.353411725
8.184240038;-0.348362986
9.510027097;-0.343314247
10.78808719;-0.338265508
12.02850479;-0.333216769
13.20022437;-0.32816803
14.34981822;-0.323119291
15.46322523;-0.318070552
16.49871849;-0.313021814
17.50194533;-0.307973075
18.47450758;-0.302924336
19.42988841;-0.297875597
20.34917555;-0.292826858
21.26351728;-0.287778119
22.14290059;-0.28272938
22.95022328;-0.277680641
23.7610167;-0.272631902
24.54939694;-0.267583163
25.29807572;-0.262534424
26.00658357;-0.257485685
26.70783158;-0.252436946
27.33973343;-0.247388207
27.93233405;-0.242339469
28.53589644;-0.23729073
29.08832053;-0.232241991
29.59680767;-0.227193252
30.12357822;-0.222144513
30.63469604;-0.217095774
31.13470235;-0.212047035
31.64026788;-0.206998296
32.12509249;-0.201949557
32.59316607;-0.196900818
33.04917327;-0.191852079
33.49768487;-0.18680334
33.93779309;-0.181754601
34.36791429;-0.176705862
34.75775677;-0.171657124
35.09208012;-0.166608385
35.40932787;-0.161559646
35.71461764;-0.156510907
36.03146109;-0.151462168
36.35631269;-0.146413429
36.68070837;-0.14136469
36.99558797;-0.136315951
37.29584269;-0.131267212
37.57996658;-0.126218473
37.84941466;-0.121169734
38.10086295;-0.116120995
38.34307792;-0.111072256
38.58105592;-0.106023517
38.80572443;-0.100974779
39.01500129;-9.59E-02
39.22187885;-9.09E-02
39.43369656;-8.58E-02
39.63647814;-8.08E-02
39.83399417;-7.57E-02
40.03619262;-7.07E-02
40.24752758;-6.56E-02
40.46402396;-6.06E-02
40.67516072;-5.55E-02
40.88873024;-5.05E-02
41.1041032;-4.54E-02
41.30936862;-4.04E-02
41.51177889;-3.53E-02
41.71481759;-3.03E-02
41.90938268;-2.52E-02
42.08963414;-2.02E-02
42.25284374;-1.51E-02
42.3948372;-1.01E-02
42.52256635;-5.05E-03
42.65528809;0.00E+00
42.79992023;5.05E-03
42.94970487;1.01E-02
43.100589;1.51E-02
43.25339177;2.02E-02
43.39952401;2.52E-02
43.53679215;3.03E-02
43.6987487;3.53E-02
43.88197291;4.04E-02
44.05900582;4.54E-02
44.21916567;5.05E-02
44.37270476;5.55E-02
44.54269277;6.06E-02
44.71797568;6.56E-02
44.87876426;7.07E-02
45.02257608;7.57E-02
45.15655267;8.08E-02
45.28618522;8.58E-02
45.41991518;9.09E-02
45.55666275;9.59E-02
45.69501045;0.100974779
45.83646361;0.106023517
45.98211919;0.111072256
46.12948806;0.116120995
46.27863479;0.121169734
46.43904987;0.126218473
46.60771458;0.131267212
46.77391296;0.136315951
46.93736396;0.14136469
47.10938713;0.146413429
47.2933353;0.151462168
47.48245285;0.156510907
47.67090448;0.161559646
47.85996577;0.166608385
48.05348704;0.171657124
48.25107129;0.176705862
48.43320973;0.181754601
48.61189938;0.18680334
48.7944084;0.191852079
48.98599313;0.196900818
49.17635395;0.201949557
49.35976984;0.206998296
49.53977734;0.212047035
49.72945174;0.217095774
49.92810047;0.222144513
50.12656725;0.227193252
50.33724513;0.232241991
50.56576738;0.23729073
50.79492604;0.242339469
51.02889835;0.247388207
51.26888071;0.252436946
51.50503664;0.257485685
51.74187343;0.262534424
51.98836715;0.267583163
52.22757691;0.272631902
52.42894718;0.277680641
52.62476889;0.28272938
52.86334859;0.287778119
53.14596609;0.292826858
53.45437244;0.297875597
53.79225724;0.302924336
54.14587635;0.307973075
54.51712339;0.313021814
54.87969002;0.318070552
55.21164099;0.323119291
55.53456719;0.32816803
55.88814591;0.333216769
56.24931644;0.338265508
56.64613392;0.343314247
57.05245437;0.348362986
57.45638632;0.353411725
57.85452828;0.358460464
58.25285144;0.363509203
58.67493779;0.368557942
59.12001448;0.373606681
59.56013851;0.37865542
59.97960778;0.383704159
60.44924186;0.388752897
60.94204463;0.393801636
61.45035296;0.398850375
61.95597332;0.403899114
62.45925611;0.408947853
62.96458761;0.413996592
63.43736732;0.419045331
63.99108559;0.42409407
64.57934733;0.429142809
65.21046191;0.434191548
65.81621669;0.439240287
66.42000701;0.444289026
66.94008289;0.449337765
67.53679863;0.454386504
68.26504985;0.459435242
69.04147601;0.464483981
69.76332784;0.46953272
70.45140647;0.474581459
71.12718177;0.479630198
71.69891814;0.484678937
72.42206544;0.489727676
73.19013975;0.494776415
