Hanh [A/m];Manh [A/m]
0;0
0.794466715165276;426.06057083
0.857312482814625;142.020125
0.920158250464032;142.02032083
2.74456829648378;8387.70276263499
4.56299825939431;16633.38520444
6.25373682084839;24879.067646245
7.9444753823025;33124.75008805
9.63521394375662;41370.4325298549
11.3259525052107;49616.1149716599
13.056364984765;57861.7974134649
14.8057198803846;66107.4798552699
16.5550747760042;74353.1622970749
18.3044296716237;82598.8447388799
20.0405677529485;90844.5271806849
21.625041733774;99090.2096224899
23.2276538365351;107335.892064295
24.8302659392962;115581.5745061
26.4328780420572;123827.256947905
28.129152213007;132072.93938971
29.9892461833146;140318.621831515
31.8493401536221;148564.30427332
33.7094341239297;156809.986715125
35.5926727840646;165055.66915693
37.5127102519564;173301.351598735
39.4327711029924;181547.03404054
41.3528319540284;189792.716482345
43.4120251979907;198038.39892415
45.507183851053;206284.081365955
47.6024171371676;214529.76380776
49.6517101432881;222775.446249565
51.6559252839655;231021.12869137
53.7076220726791;239266.811133175
55.9665343083601;247512.49357498
58.3883235314977;255758.176016785
60.8101127546354;264003.85845859
63.4071733864026;272249.540900395
65.9959558089708;280495.2233422
68.7234235845229;288740.905784005
71.6601486017621;296986.58822581
74.6141886795147;305232.270667615
77.5210022658166;313477.95310942
80.7390631730524;321723.635551225
84.2392539974434;329969.31799303
87.5485283656423;338215.000434835
90.9319269455386;346460.682876639
94.3292288224587;354706.365318444
97.5386827103156;362952.04776025
101.368732371345;371197.730202054
105.298986250988;379443.412643859
108.507197485853;387689.095085664
112.054862569749;395934.777527469
115.449178669023;404180.459969274
119.138610960796;412426.142411079
123.751341045321;420671.824852884
128.801842800669;428917.507294689
133.75918715273;437163.189736494
138.31969194925;445408.872178299
143.904277738203;453654.554620104
149.163869954518;461900.237061909
154.37293632448;470145.919503714
159.496141681398;478391.601945519
164.657361774378;486637.284387324
171.310900431579;494882.966829129
176.79007078374;503128.649270934
183.134783260326;511374.331712739
190.176046618771;519620.014154544
197.05229655667;527865.696596349
203.295717454555;536111.379038154
210.518483961389;544357.061479959
217.736850150571;552602.743921764
225.828161607917;560848.426363569
233.343458805259;569094.108805374
240.682425010788;577339.791247179
251.806707274285;585585.473688984
261.81186551377;593831.156130789
271.297539098475;602076.838572594
283.907892376349;610322.521014399
294.525689057026;618568.203456204
305.576894487601;626813.885898009
319.396574060967;635059.568339814
331.67356333748;643305.250781619
345.950102532649;651550.933223424
359.317023102536;659796.615665229
373.941714013696;668042.298107034
387.937062911384;676287.980548839
401.6692434229;684533.662990644
419.810873931737;692779.345432449
434.138872825313;701025.027874254
454.147066710404;709270.710316059
472.572943348514;717516.392757864
494.649690456138;725762.075199669
514.902722990055;734007.757641474
535.459433117125;742253.440083279
557.388955728015;750499.122525084
580.226508758017;758744.804966889
608.411117329469;766990.487408694
633.458822665661;775236.169850499
659.711218197952;783481.852292304
686.172768907602;791727.534734109
717.780905477189;799973.217175914
752.765544521865;808218.899617719
779.78637145;816464.582059524
