Hanh [A/m];Manh [A/m]
0;0
-0.000988270094012478;0
0.0583856181925739;316.89101743
3.15557328954068;16847.2376170632
6.21436314205258;33377.5842166964
9.09808618339383;49907.9308163296
11.9818092247351;66438.2774159628
14.8655322660763;82968.624015596
17.7492553074175;99498.9706152292
20.6329783487588;116029.317214862
23.5167013901;132559.663814496
26.4004244314413;149090.010414129
29.2841474727825;165620.357013762
32.3486819353924;182150.703613395
35.4423136182726;198681.050213028
38.5359453011526;215211.396812662
41.6295769840326;231741.743412295
44.7232086669127;248272.090011928
47.8168403497928;264802.436611561
50.9104720326728;281332.783211195
54.0041037155529;297863.129810828
57.2143447446981;314393.476410461
61.5182864996706;330923.823010094
65.822228254643;347454.169609727
70.1261700096154;363984.516209361
74.4301117645879;380514.862808994
79.840402496368;397045.209408627
86.0026301033544;413575.55600826
92.8902419198305;430105.902607893
99.7778537363067;446636.249207527
106.555955558013;463166.59580716
112.773801656284;479696.942406793
118.06448967097;496227.289006426
123.326052666121;512757.635606059
128.97782586847;529287.982205693
135.700557447549;545818.328805326
142.587158856302;562348.675404959
153.177770456247;578879.022004592
165.615481432724;595409.368604225
179.050470367351;611939.715203859
193.049895870034;628470.061803492
199.810094354664;645000.408403125
215.974139565721;661530.755002758
232.19302690293;678061.101602391
247.195267009285;694591.448202025
263.456550750328;711121.794801658
276.215050297438;727652.141401291
294.675681404227;744182.488000924
312.714797995302;760712.834600558
330.15125024037;777243.181200191
352.935624428869;793773.527799824
373.947329092545;810303.874399457
394.667023362178;826834.22099909
418.334887547478;843364.567598723
439.298731209854;859894.914198357
466.683171291728;876425.26079799
496.185911689724;892955.607397623
523.809022996857;909485.953997256
553.207316298319;926016.300596889
583.168941885632;942546.647196523
613.311233684431;959076.993796156
655.752431741547;975607.340395789
697.773654985919;992137.686995422
741.050943731693;1008668.03359506
796.118148926355;1025198.38019469
852.209337066188;1041728.72679432
910.826259636486;1058259.07339396
962.502853109393;1074789.41999359
1024.42132438201;1091319.76659322
1093.81756865195;1107850.11319285
1181.19074407981;1124380.45979249
1274.97476548447;1140910.80639212
1380.74651865497;1157441.15299175
1500.75976760279;1173971.49959139
1649.62131242592;1190501.84619102
1816.28230251346;1207032.19279065
1996.66497732464;1223562.53939029
2210.81669779219;1240092.88598992
2475.38892866469;1256623.23258955
2762.41660665656;1273153.57918919
3142.07661627787;1289683.92578882
3574.9807985576;1306214.27238845
4048.03279295547;1322744.61898809
4565.20042380681;1339274.96558772
5143.01692229423;1355805.31218735
5733.74114266799;1372335.65878699
6477.81083147171;1388866.00538662
7148.15078353163;1405396.35198625
7931.10392345801;1421926.69858589
8746.85577502609;1438457.04518552
9550.58268155263;1454987.39178515
10390.0373823962;1471517.73838479
11284.2651672106;1488048.08498442
12255.1507349258;1504578.43158405
13476.4078661248;1521108.77818369
14659.9622824429;1537639.12478332
15869.0516313433;1554169.47138295
17091.6223201322;1570699.81798258
18592.7746943159;1587230.16458222
20025.6296906387;1603760.51118185
21638.5129253996;1620290.85778148
23119.66002126;1636821.20438112
