Hanh [A/m];Manh [A/m]
0;0
0.00762810575605499;0
0.0779214181835357;322.50010996
3.62469466466521;16594.8128306533
7.17146791114692;32867.1255513465
10.7182411576286;49139.4382720398
14.2650144041103;65411.7509927331
17.811787650592;81684.0637134263
21.3585608970737;97956.3764341196
24.8400281803028;114228.689154813
28.2973166658313;130501.001875506
31.7546051513598;146773.314596199
35.2118936368884;163045.627316893
38.6691821224169;179317.940037586
42.116381298466;195590.252758279
45.4475228252265;211862.565478972
48.7786643519869;228134.878199666
51.6787065658578;244407.190920359
54.3774341762964;260679.503641052
57.0761617867349;276951.816361745
59.7748893971735;293224.129082439
62.7834269584741;309496.441803132
66.0401713530244;325768.754523825
69.2969157475749;342041.067244519
73.5270421323995;358313.379965212
78.183068942527;374585.692685905
82.9240325571933;390858.005406598
87.7347902519531;407130.318127292
92.5455479467129;423402.630847985
97.7499946691356;439674.943568678
103.59561109417;455947.256289371
110.071963195338;472219.569010065
116.66299601809;488491.881730758
122.446147473533;504764.194451451
128.323654494849;521036.507172144
135.682033719656;537308.819892838
143.666084316506;553581.132613531
151.650134913356;569853.445334224
162.882167423513;586125.758054918
174.777853339961;602398.070775611
185.407584530929;618670.383496304
196.122823022532;634942.696216997
207.673102242866;651215.008937691
220.834827577818;667487.321658384
233.691436489905;683759.634379077
248.204779670583;700031.94709977
257.374901961591;716304.259820464
275.437884740751;732576.572541157
288.091491661898;748848.88526185
306.061079577026;765121.197982543
326.542285638736;781393.510703237
343.868257197372;797665.82342393
367.02938640851;813938.136144623
383.842227845414;830210.448865317
402.241206011032;846482.76158601
427.462034271928;862755.074306703
449.216659793262;879027.387027396
476.51331137956;895299.699748089
504.696915002684;911572.012468783
536.676052514859;927844.325189476
577.188533506777;944116.637910169
616.455238559487;960388.950630862
655.505186960584;976661.263351556
705.053842206305;992933.576072249
744.438815975981;1009205.88879294
797.746158971258;1025478.20151364
846.07055522132;1041750.51423433
909.176194601231;1058022.82695502
964.294637940237;1074295.13967572
1039.30733983155;1090567.45239641
1119.42979754488;1106839.7651171
1218.10407923572;1123112.0778378
1319.36481931873;1139384.39055849
1432.49075518854;1155656.70327918
1563.82845971138;1171929.01599988
1701.13405375847;1188201.32872057
1896.60590378036;1204473.64144126
2071.80241570586;1220745.95416195
2295.39316962279;1237018.26688265
2561.43437194851;1253290.57960334
2891.4985858997;1269562.89232403
3195.69750150278;1285835.20504473
3555.45103258364;1302107.51776542
3974.32303195951;1318379.83048611
4433.87295602105;1334652.14320681
4952.47720334018;1350924.4559275
5508.6530834123;1367196.76864819
6087.33615045059;1383469.08136889
6825.61154152375;1399741.39408958
7554.49881530663;1416013.70681027
8401.72382707964;1432286.01953097
9275.43526810878;1448558.33225166
10235.716012428;1464830.64497235
11320.5061200802;1481102.95769305
12274.6591979169;1497375.27041374
13561.4918156689;1513647.58313443
14579.4295290226;1529919.89585513
15696.1866034149;1546192.20857582
16944.0000596847;1562464.52129651
18333.9427559515;1578736.83401721
19779.1126527569;1595009.1467379
21291.63022552;1611281.45945859
