Hanh [A/m];Manh [A/m]
0;0
0.060781097234468;337.12468662
2.27647974390351;12105.6917889811
4.52980628098527;23874.2588913422
6.78313281806697;35642.8259937032
9.03645935514868;47411.3930960643
11.2897858922304;59179.9601984254
13.4758738595056;70948.5273007865
15.3860179931096;82717.0944031476
17.3464227783244;94485.6615055086
19.3068275635392;106254.22860787
21.267232348754;118022.795710231
23.2276371339688;129791.362812592
25.2181773088557;141559.929914953
27.3645037291427;153328.497017314
29.5108301494297;165097.064119675
31.6571565697167;176865.631222036
33.8034829900037;188634.198324397
35.9499797199435;200402.765426758
38.2139965377882;212171.332529119
40.5430302355372;223939.899631481
42.8720639332863;235708.466733842
45.2010976310355;247477.033836203
47.7864067237986;259245.600938564
50.4596035196546;271014.168040925
53.2170980006364;282782.735143286
56.0028179731379;294551.302245647
59.0219235949794;306319.869348008
62.0410292168208;318088.436450369
65.0397808132463;329857.00355273
67.9990617710798;341625.570655091
70.9289164706757;353394.137757452
73.8587711702716;365162.704859814
77.0384456258304;376931.271962175
80.7138931368592;388699.839064536
84.389340647888;400468.406166897
88.2029446536419;412236.973269258
92.4603556041953;424005.540371619
96.7177665547487;435774.10747398
101.288101233141;447542.674576341
106.291701206213;459311.241678702
111.295301179285;471079.808781063
117.198684725194;482848.375883424
123.139306730975;494616.942985785
128.848415739577;506385.510088146
134.519168873371;518154.077190508
141.068383999048;529922.644292869
147.830437841701;541691.21139523
154.615400608705;553459.778497591
163.247494740932;565228.345599952
170.63827309153;576996.912702313
178.435066510467;588765.479804674
186.47452237276;600534.046907035
195.738459992845;612302.614009396
205.850894987809;624071.181111757
216.462477561501;635839.748214118
227.085975467749;647608.315316479
238.408157494468;659376.882418841
249.49182802316;671145.449521202
261.008552248265;682914.016623563
272.12607313042;694682.583725924
283.764626146858;706451.150828285
295.981698892423;718219.717930646
309.39858180003;729988.285033007
321.671598935159;741756.852135368
334.937677773745;753525.419237729
349.250921804975;765293.98634009
365.053243598867;777062.553442451
381.386710750989;788831.120544812
394.767443020412;800599.687647173
409.964349799879;812368.254749535
427.560043611898;824136.821851896
445.67796025298;835905.388954257
464.957502704858;847673.956056618
484.006755259336;859442.523158979
505.237854912392;871211.09026134
527.036649017092;882979.657363701
549.122549711409;894748.224466062
572.874379372326;906516.791568423
599.920356157864;918285.358670784
626.40101175299;930053.925773145
658.020617238466;941822.492875506
691.73003996506;953591.059977868
727.28162466283;965359.627080229
763.709501739372;977128.19418259
801.563062327407;988896.761284951
840.391026606171;1000665.32838731
877.902303677447;1012433.89548967
926.619283111933;1024202.46259203
978.651235418689;1035971.0296944
1028.16018749296;1047739.59679676
1087.27302344197;1059508.16389912
1149.79952600621;1071276.73100148
1222.7960940938;1083045.29810384
1303.01786753897;1094813.8652062
1382.39862462962;1106582.43230856
1489.99060191103;1118350.99941092
1593.71116848929;1130119.56651328
1723.4372241217;1141888.13361564
1848.78413417889;1153656.70071801
1986.15511164;1165425.26782037
