Hanh [A/m];Manh [A/m]
0;0
0.000830178639887436;0
0.060603449672044;328.75814409
2.09325246023889;11508.502949101
4.12590147080579;22688.247754112
6.15855048137266;33867.9925591229
8.19119949193953;45047.7373641339
10.233877964513;56227.4821691449
12.2821165915173;67407.2269741559
14.3303552185216;78586.9717791668
16.378593845526;89766.7165841778
18.4268324725303;100946.461389189
20.5806137571857;112126.2061942
22.7554399736178;123305.950999211
24.9302661900499;134485.695804222
27.105092406482;145665.440609233
29.2799186229141;156845.185414244
31.3777075566673;168024.930219255
33.4030558268591;179204.675024266
35.4343819939511;190384.419829277
37.4657081610432;201564.164634288
39.4970343281353;212743.909439299
41.690957116429;223923.65424431
43.9934140749443;235103.39904932
46.2779855114329;246283.143854331
48.5625569479216;257462.888659342
50.8710126948916;268642.633464353
53.2959827558755;279822.378269364
55.7944477050158;291002.123074375
58.3967414066981;302181.867879386
61.1273673084549;313361.612684397
64.0361466126643;324541.357489408
66.9449259168738;335721.102294419
69.8114429199223;346900.84709943
72.5831711895074;358080.591904441
75.343031310922;369260.336709452
78.2464036028096;380440.081514463
81.5352291786709;391619.826319474
84.9777239057944;402799.571124485
88.420218632918;413979.315929496
91.9437087089231;425159.060734507
95.5213380706311;436338.805539518
99.2543841507728;447518.550344529
103.938743862774;458698.29514954
108.623103574776;469878.039954551
113.702680288172;481057.784759562
118.855236529622;492237.529564573
123.874175017373;503417.274369584
129.081876728957;514597.019174595
134.999392638496;525776.763979606
141.108182026889;536956.508784617
147.318970874318;548136.253589628
154.747229412449;559315.998394639
161.958370143245;570495.74319965
168.555030894205;581675.488004661
175.445480554898;592855.232809672
183.083292742962;604034.977614683
191.382299504638;615214.722419694
199.800780806732;626394.467224705
209.904492089671;637574.212029716
219.004706824871;648753.956834727
227.717529182983;659933.701639738
238.884690538261;671113.446444749
248.671003306006;682293.19124976
259.207519170034;693472.93605477
269.686046307115;704652.680859781
281.388383312173;715832.425664792
292.3084669777;727012.170469804
304.58552502706;738191.915274814
317.243939936216;749371.660079825
329.2246008545;760551.404884836
344.318568706593;771731.149689847
357.998502741628;782910.894494858
374.147078108411;794090.639299869
390.023722412081;805270.38410488
408.470853012744;816450.128909891
426.135658653323;827629.873714902
445.610856841567;838809.618519913
464.53104138585;849989.363324924
482.139708183091;861169.108129935
505.267559131808;872348.852934946
524.824323436267;883528.597739957
545.479040913749;894708.342544968
570.343078220755;905888.087349979
596.358653743262;917067.83215499
623.201657832174;928247.576960001
648.555466294757;939427.321765012
685.315596940309;950607.066570023
723.661049472758;961786.811375034
762.885785926562;972966.556180045
802.062546664177;984146.300985056
850.172270283923;995326.045790067
886.554476132506;1006505.79059508
938.743622852375;1017685.53540009
998.463256962511;1028865.2802051
1049.80863225094;1040045.02501011
1112.76943242938;1051224.76981512
1182.83031988017;1062404.51462013
1267.76302666496;1073584.25942514
1356.85634113616;1084764.00423015
1451.72390858325;1095943.74903517
1523.26086247;1107123.49384018
