Hanh [A/m];Manh [A/m]
0;0
0.00777587734046392;0
0.0707251995406466;340.36092583
2.49862199011258;13467.7651706305
4.92651878068452;26595.169415431
7.3544155712564;39722.5736602315
9.80388788498223;52849.977905032
12.5220981559718;65977.3821498325
15.2403084269612;79104.786394633
17.9585186979507;92232.1906394335
20.6767289689402;105359.594884234
23.5594704895241;118486.999129035
26.8022952079305;131614.403373835
29.7627522200261;144741.807618636
32.6809451737287;157869.211863436
35.5991381274314;170996.616108237
38.4655515115571;184124.020353037
41.1574179788452;197251.424597838
43.8577575965639;210378.828842638
46.7556552143967;223506.233087439
49.6535528322295;236633.637332239
53.2375147227343;249761.04157704
56.900815492499;262888.44582184
60.5641162622636;276015.850066641
64.2780424055848;289143.254311441
67.6939554973201;302270.658556242
71.0792533854641;315398.062801042
74.4645512736082;328525.467045843
77.9831736708337;341652.871290643
82.2022620043367;354780.275535444
86.55121045229;367907.679780244
90.9001589002434;381035.084025045
95.3110254327537;394162.488269845
99.7648405971426;407289.892514646
104.431340242112;420417.296759446
109.697000334167;433544.701004247
115.398735529168;446672.105249047
121.30342863776;459799.509493848
126.77615756787;472926.913738648
132.091139735756;486054.317983449
137.835980331317;499181.722228249
144.389846916403;512309.12647305
151.190561555457;525436.53071785
158.172192309051;538563.934962651
165.446544967726;551691.339207451
173.345423695527;564818.743452252
181.394043929792;577946.147697052
189.73534750919;591073.551941853
199.154885783306;604200.956186653
208.986479237568;617328.360431454
219.03123850666;630455.764676254
229.269250997409;643583.168921055
241.232632505911;656710.573165855
252.740415686343;669837.977410656
265.275660436334;682965.381655456
276.492482667115;696092.785900257
289.027762679083;709220.190145057
302.424159155396;722347.594389858
316.029072190568;735474.998634658
330.568374257486;748602.402879459
345.909124790282;761729.807124259
360.770697848481;774857.21136906
375.644591350717;787984.61561386
391.708134016108;801112.019858661
409.721204109486;814239.424103461
428.06948833073;827366.828348262
445.915540505391;840494.232593062
465.13600454942;853621.636837863
484.399027033063;866749.041082663
507.22039729758;879876.445327464
530.232666768942;893003.849572264
552.525434943568;906131.253817065
579.373606882015;919258.658061865
603.845954376495;932386.062306666
631.768809667709;945513.466551466
657.717109383805;958640.870796267
692.005642917815;971768.275041067
726.397718758039;984895.679285868
765.913891208174;998023.083530668
805.150346780767;1011150.48777547
847.637076969878;1024277.89202027
898.839952754859;1037405.29626507
950.662727303549;1050532.70050987
1008.20915001743;1063660.10475467
1069.21954402968;1076787.50899947
1127.18052125641;1089914.91324427
1201.71113307156;1103042.31748907
1274.76835872486;1116169.72173387
1356.34803321112;1129297.12597867
1443.96147265035;1142424.53022347
1543.32072953277;1155551.93446827
1678.13745482919;1168679.33871307
1823.87268801892;1181806.74295788
1977.73346784573;1194934.14720268
2162.53764166958;1208061.55144748
2375.47779900582;1221188.95569228
2564.8290838425;1234316.35993708
2802.22389494785;1247443.76418188
3096.72032430117;1260571.16842668
3384.76715322113;1273698.57267148
3649.46221082355;1286825.97691628
3984.43850473;1299953.38116108
