Hanh [A/m];Manh [A/m]
0;0
6.95217715626403;4233.37183816426
24.3591634569601;13574.9392369074
41.168922744602;22916.5066356506
59.1530142298202;32258.0740343937
79.0584252371869;41599.6414331369
98.8567976389523;50941.20883188
116.038446876217;60282.7762306231
132.533454806266;69624.3436293663
155.095477128384;78965.9110281094
174.966091712226;88307.4784268526
190.195928204305;97649.0458255957
204.006477137519;106990.613224339
219.633075384391;116332.180623082
237.152077988065;125673.748021825
255.165430242148;135015.315420568
270.972156432143;144356.882819311
286.321668103034;153698.450218055
301.659448040402;163040.017616798
317.931614694338;172381.585015541
336.356848869083;181723.152414284
357.469019508492;191064.719813027
379.941155178441;200406.28721177
401.593282366224;209747.854610514
422.320988616449;219089.422009257
442.667382729064;228430.989408
459.129391816418;237772.556806743
473.018348811909;247114.124205486
486.467342971319;256455.691604229
501.315066462576;265797.259002972
518.586000084398;275138.826401716
538.702023643902;284480.393800459
557.456451761652;293821.961199202
573.764496211459;303163.528597945
589.306949322962;312505.095996688
607.292627078992;321846.663395431
626.347153203653;331188.230794174
644.053921515453;340529.798192918
659.668254783107;349871.365591661
674.659595510671;359212.932990404
691.244510859926;368554.500389147
709.369751993996;377896.06778789
727.570596286696;387237.635186633
744.827971793971;396579.202585377
760.857241511084;405920.76998412
776.940464637536;415262.337382863
795.633376870324;424603.904781606
815.015833065655;433945.472180349
832.616484527321;443287.039579092
849.172838626096;452628.606977835
866.702227502894;461970.174376579
885.680848347941;471311.741775322
905.325069903264;480653.309174065
924.411991255466;489994.876572808
939.351948306122;499336.443971551
953.608610795428;508678.011370294
970.423481351612;518019.578769037
990.126990825464;527361.146167781
1008.27789094521;536702.713566524
1023.93212775699;546044.280965267
1040.69278467059;555385.84836401
1057.87226706645;564727.415762753
1076.16543731079;574068.983161496
1095.08295081714;583410.550560239
1111.59961026014;592752.117958983
1125.75788128724;602093.685357726
1142.22824855411;611435.252756469
1162.02642040684;620776.820155212
1180.87864882451;630118.387553955
1198.19126594536;639459.954952698
1214.95304352396;648801.522351441
1232.0024955282;658143.089750185
1251.7150004923;667484.657148928
1272.08901678148;676826.224547671
1288.84301268527;686167.791946414
1306.09275719439;695509.359345157
1321.97462859642;704850.9267439
1341.18826905444;714192.494142644
1361.63431896987;723534.061541387
1380.28770784034;732875.62894013
1396.76740830945;742217.196338873
1415.13211853913;751558.763737616
1432.55748056741;760900.331136359
1452.92791787661;770241.898535102
1470.83863814608;779583.465933845
1488.54911584558;788925.033332589
1506.08399514563;798266.600731332
1522.47889161842;807608.168130075
1542.14582438457;816949.735528818
1561.23304535154;826291.302927561
1578.39389769466;835632.870326304
1595.98472579757;844974.437725048
1618.13634163511;854316.005123791
1644.03136299224;863657.572522534
1671.46715229588;872999.139921277
1710.94607580988;882340.70732002
1760.95559123031;891682.274718763
1844.21413703178;901023.842117506
2026.20459373519;910365.40951625
2534.08615025465;919706.976914993
3603.116191;929048.544313736
