Hanh [A/m];Manh [A/m]
0;0
0.000330170786374762;0
1.53960414048328;4061.66229629346
5.07313828359666;13210.9767275475
8.91510830261828;22360.2911588015
12.5704337196035;31509.6055900556
15.5177869902016;40658.9200213096
19.2435738774226;49808.2344525636
23.0095608319366;58957.5488838177
26.8567147498389;68106.8633150717
30.4828165044226;77256.1777463257
33.9604108938259;86405.4921775798
37.441749152236;95554.8066088338
41.0249313870333;104704.121040088
45.2530341337429;113853.435471342
49.0803225433697;123002.749902596
52.5690391769426;132152.06433385
57.1037731109656;141301.378765104
60.6300841891324;150450.693196358
64.801931346748;159600.007627612
69.1574592357319;168749.322058866
73.2215731816787;177898.63649012
77.1804839205646;187047.950921374
81.2875509232442;196197.265352628
85.9953717286751;205346.579783882
89.5231794144892;214495.894215136
92.3307954119322;223645.20864639
96.1975939083543;232794.523077644
100.650553866989;241943.837508898
104.573992425594;251093.151940152
108.125552834054;260242.466371406
112.491280953714;269391.780802661
115.444708726869;278541.095233915
118.930123838613;287690.409665169
122.65881828485;296839.724096423
126.058069966298;305989.038527677
130.058308054791;315138.352958931
133.170167140832;324287.667390185
136.42255889097;333436.981821439
139.462059837087;342586.296252693
142.700740971632;351735.610683947
146.597501534153;360884.925115201
150.203042668961;370034.239546455
153.802137668173;379183.553977709
157.931307404473;388332.868408963
161.789749589324;397482.182840217
164.977762753225;406631.497271471
168.126010576775;415780.811702725
171.535619659839;424930.126133979
175.764543479614;434079.440565233
180.350379445659;443228.754996487
184.000165520189;452378.069427741
187.51220235072;461527.383858995
192.128888036605;470676.698290249
196.450768355368;479826.012721503
200.835256245944;488975.327152757
205.196432446722;498124.641584011
209.682508194783;507273.956015265
214.86511973751;516423.270446519
218.709461566464;525572.584877773
223.295896766834;534721.899309027
227.772413385807;543871.213740282
232.322761731844;553020.528171536
237.02129441068;562169.84260279
241.162985885444;571319.157034044
245.005418657793;580468.471465298
249.06889059666;589617.785896552
253.109310768186;598767.100327806
256.616602437928;607916.41475906
259.958346957349;617065.729190314
263.568863767777;626215.043621568
267.244024222479;635364.358052822
270.869073670406;644513.672484076
274.487491225435;653662.98691533
279.180872454244;662812.301346584
284.066482776034;671961.615777838
288.416866899911;681110.930209092
293.606187971069;690260.244640346
298.61380180978;699409.5590716
303.239247110556;708558.873502854
308.818811898739;717708.187934108
314.358177335798;726857.502365362
319.692835424075;736006.816796616
325.962928722805;745156.13122787
331.917276125333;754305.445659124
339.235240205659;763454.760090378
345.211374893206;772604.074521632
352.17054123706;781753.388952886
359.889978038013;790902.70338414
367.878144833379;800052.017815395
377.70617151438;809201.332246649
386.683588695578;818350.646677903
398.018756355026;827499.961109157
410.445593777927;836649.275540411
423.403585871297;845798.589971665
439.369463518783;854947.904402919
457.131651690081;864097.218834173
478.500183676307;873246.533265427
504.027450110486;882395.847696681
538.717869797851;891545.162127935
596.771731780545;900694.476559189
870.1789543;909843.790990443
