Hanh [A/m];Manh [A/m]
0;0
0.000511316378614013;0
1.20632652990281;479.229017541918
25.6288426034391;9801.51238237961
53.1762622534109;19123.7957472173
82.700939133163;28446.079112055
107.892413213814;37768.3624768927
128.932577531092;47090.6458417304
150.577206753265;56412.9292065681
175.465364174542;65735.2125714058
204.167854318819;75057.4959362435
234.379394829575;84379.7793010812
266.920930551095;93702.0626659189
292.808131563534;103024.346030757
321.330494209837;112346.629395594
347.287441195408;121668.912760432
371.657173655959;130991.19612527
402.347544431161;140313.479490107
433.188741523089;149635.762854945
462.679342092995;158958.046219783
488.451002995772;168280.32958462
510.863030772139;177602.612949458
531.723913774024;186924.896314296
553.776009458234;196247.179679134
574.687158855531;205569.463043971
606.830348890135;214891.746408809
633.430352933728;224214.029773647
658.501802143714;233536.313138484
680.676809998099;242858.596503322
701.463110583072;252180.87986816
722.190047531999;261503.163232997
746.89376808156;270825.446597835
779.074719849297;280147.729962673
812.596667886661;289470.013327511
846.466967113332;298792.296692348
875.529423133512;308114.580057186
909.824730566045;317436.863422024
939.620120317378;326759.146786861
970.983125435043;336081.430151699
1000.7967374865;345403.713516537
1023.76912453907;354725.996881374
1040.78159645937;364048.280246212
1057.95814510245;373370.56361105
1080.23139396597;382692.846975887
1107.86402935616;392015.130340725
1134.92905877843;401337.413705563
1164.40539581734;410659.697070401
1194.12693571822;419981.980435238
1219.91206019832;429304.263800076
1242.57654690489;438626.547164914
1264.55373131697;447948.830529751
1294.49287411954;457271.113894589
1323.15778267863;466593.397259427
1353.28603239497;475915.680624264
1379.18268570899;485237.963989102
1403.17262240236;494560.24735394
1425.53234383626;503882.530718778
1446.43440647586;513204.814083615
1470.61382468846;522527.097448453
1499.09738531148;531849.38081329
1529.23622913724;541171.664178128
1554.97222267753;550493.947542966
1580.63991161253;559816.230907804
1606.05798245939;569138.514272641
1628.96830120914;578460.797637479
1654.55916303947;587783.081002317
1682.94397746012;597105.364367154
1711.708416862;606427.647731992
1742.62518011308;615749.93109683
1768.39598144836;625072.214461667
1791.22913318106;634394.497826505
1815.8645514646;643716.781191343
1842.58917363047;653039.064556181
1873.4561668124;662361.347921018
1906.33734871792;671683.631285856
1933.27951007606;681005.914650694
1957.70886539676;690328.198015531
1980.3670081569;699650.481380369
2004.38334719827;708972.764745207
2029.98016281956;718295.048110045
2063.33719329559;727617.331474882
2090.38091739015;736939.61483972
2120.06623446215;746261.898204557
2145.73229437357;755584.181569395
2168.83295290841;764906.464934233
2196.929543108;774228.748299071
2227.37192393563;783551.031663908
2265.66013627154;792873.315028746
2304.97136389242;802195.598393584
2337.55481023285;811517.881758422
2374.2842815659;820840.165123259
2419.36734452293;830162.448488097
2471.21962386674;839484.731852934
2518.27598864121;848807.015217772
2571.28050781019;858129.29858261
2628.12742292429;867451.581947448
2694.22707950144;876773.865312285
2767.78148541678;886096.148677123
2894.00288191088;895418.432041961
3143.33430893845;904740.715406798
3766.50382009987;914062.998771636
4671.222633;923385.282136474
