Hanh [A/m];Manh [A/m]
0;0
2.96464898832339;4081.91282917571
9.26462899847066;13404.5207163182
15.6853055272723;22727.1286034607
22.6352213744597;32049.7364906031
29.0604088910673;41372.3443777456
35.2353572966525;50694.9522648881
42.1375592879056;60017.5601520305
49.1167301948573;69340.168039173
55.4250436977105;78662.7759263155
62.5125989801968;87985.3838134579
67.7371332979681;97307.9917006004
76.3992372048085;106630.599587743
84.1407691107904;115953.207474885
91.1846988186924;125275.815362028
98.7879794005532;134598.42324917
105.876044136049;143921.031136313
112.970677378864;153243.639023455
120.75850342627;162566.246910598
128.301901578362;171888.85479774
135.037143652002;181211.462684883
141.708112625929;190534.070572025
147.488874601888;199856.678459168
153.216174829544;209179.28634631
159.579772680632;218501.894233452
166.785917129953;227824.502120595
173.63559832558;237147.110007737
180.19454709247;246469.71789488
186.271932828974;255792.325782022
192.706334500454;265114.933669165
199.444114226746;274437.541556307
207.119782957695;283760.14944345
214.994559140084;293082.757330592
222.939287746366;302405.365217735
230.905111425369;311727.973104877
238.442329971341;321050.58099202
245.813093879308;330373.188879162
253.562757365695;339695.796766305
261.139734507877;349018.404653447
267.639970102687;358341.012540589
273.713766937574;367663.620427732
280.338890523252;376986.228314874
286.363920466033;386308.836202017
292.39851964441;395631.444089159
299.60509503764;404954.051976302
306.631148477187;414276.659863444
313.582526074567;423599.267750587
320.335138456852;432921.875637729
327.968378094228;442244.483524872
335.516374918226;451567.091412014
342.82991963395;460889.699299157
350.187364826718;470212.307186299
357.428856290558;479534.915073442
364.028407360866;488857.522960584
370.787542621712;498180.130847727
377.692486998614;507502.738734869
384.278022382675;516825.346622011
391.403976061464;526147.954509154
399.282257731198;535470.562396296
406.152645918959;544793.170283439
413.070854326486;554115.778170581
420.110349835538;563438.386057724
427.806093672654;572760.993944866
435.11613996184;582083.601832009
442.302010204506;591406.209719151
449.872330462422;600728.817606294
457.695117798007;610051.425493436
465.600147986472;619374.033380579
473.391850325961;628696.641267721
481.311673012014;638019.249154864
489.47785685032;647341.857042006
497.714482829735;656664.464929149
505.909792718422;665987.072816291
513.776107003296;675309.680703433
522.006768810751;684632.288590576
530.606972071044;693954.896477718
539.783118088675;703277.504364861
549.050586793316;712600.112252003
558.37208553232;721922.720139146
568.253418260995;731245.328026288
578.75609964094;740567.935913431
589.639648163516;749890.543800573
600.552358801089;759213.151687716
612.164498102201;768535.759574858
626.132124058709;777858.367462001
640.595349932904;787180.975349143
655.626942159695;796503.583236285
672.509670434121;805826.191123428
690.253569457521;815148.79901057
711.161881855056;824471.406897713
734.228525436595;833794.014784855
758.729431956879;843116.622671998
784.889356529815;852439.23055914
814.727627431505;861761.838446283
844.319353363098;871084.446333425
881.405101124879;880407.054220568
920.737131270904;889729.66210771
970.8724181295;899052.269994853
1041.90699876346;908374.877881995
1197.98536564337;917697.485769138
1900.294595;927020.09365628
