Hanh [A/m];Manh [A/m]
0;0
4.1189694785431;4823.25575670504
12.8533652157958;13998.1488864486
21.6464816077804;23173.0420161922
30.8736388124661;32347.9351459358
40.0389044088769;41522.8282756793
49.3360995332784;50697.7214054229
56.8260076007971;59872.6145351665
69.4360490210984;69047.5076649101
79.9888107025334;78222.4007946536
89.9802271817792;87397.2939243972
99.1327199297254;96572.1870541408
110.11928777652;105747.080183884
119.048460630148;114921.973313628
127.504758369267;124096.866443372
135.551838551307;133271.759573115
144.053350127407;142446.652702859
153.348086242628;151621.545832602
162.366099692786;160796.438962346
170.769100486442;169971.332092089
180.14613329909;179146.225221833
189.557405803995;188321.118351577
198.963387510329;197496.01148132
209.214576735066;206670.904611064
220.136740721668;215845.797740807
231.59156290949;225020.690870551
241.342176175705;234195.584000294
250.700681583066;243370.477130038
259.450923866293;252545.370259782
267.659510616291;261720.263389525
276.294881706759;270895.156519269
284.339219025585;280070.049649012
293.69740620767;289244.942778756
303.538785470097;298419.835908499
313.567177624886;307594.729038243
322.824395208902;316769.622167987
332.022811321439;325944.51529773
341.461526167807;335119.408427474
350.729055922673;344294.301557217
359.393545594622;353469.194686961
368.676438637536;362644.087816704
376.839274693684;371818.980946448
386.984243994611;380993.874076192
395.643966135997;390168.767205935
405.56479606737;399343.660335679
414.047033102625;408518.553465422
422.95344424518;417693.446595166
433.406730051839;426868.33972491
443.69824696664;436043.232854653
452.609275743072;445218.125984397
462.345135242791;454393.01911414
472.806697762831;463567.912243884
483.130390800887;472742.805373627
492.168518376679;481917.698503371
501.406495062775;491092.591633114
509.840421298755;500267.484762858
519.761383120664;509442.377892602
530.201909564045;518617.271022345
538.980291310514;527792.164152089
548.221379127584;536967.057281832
557.786472458683;546141.950411576
567.287589771199;555316.843541319
577.044009941269;564491.736671063
586.153295854171;573666.629800807
595.406429406335;582841.52293055
604.43342017337;592016.416060294
614.979695803084;601191.309190037
624.003631485553;610366.202319781
634.094053834051;619541.095449525
644.309873478651;628715.988579268
654.13791949841;637890.881709012
664.25004138598;647065.774838755
673.722971161934;656240.667968499
684.227220516063;665415.561098243
694.159610553631;674590.454227986
705.15196199807;683765.34735773
715.76430178087;692940.240487473
726.149364191979;702115.133617217
738.589207409407;711290.02674696
750.547018515779;720464.919876704
763.927406950906;729639.813006447
777.524441548488;738814.706136191
793.0229871153;747989.599265935
808.811058120379;757164.492395678
825.548046800298;766339.385525422
844.854899055348;775514.278655165
866.968377356676;784689.171784909
889.045707845306;793864.064914652
912.951603191296;803038.958044396
940.49522374648;812213.85117414
971.584540817152;821388.744303883
1005.2195853052;830563.637433627
1043.70230287628;839738.53056337
1086.9817301134;848913.423693114
1134.60919067805;858088.316822858
1187.82962678061;867263.209952601
1248.37030364787;876438.103082345
1316.94992432077;885612.996212088
1404.87881073525;894787.889341832
1531.96927316204;903962.782471575
1813.223337;913137.675601319
