Hanh [A/m];Manh [A/m]
0;0
1.73183634387416;3405.97260594509
6.24432145729155;12731.3570355291
10.6352694331376;22056.741465113
15.1364709719383;31382.125894697
19.9698787497919;40707.5103242809
24.870810405525;50032.8947538649
30.2431259222471;59358.2791834488
35.936410082775;68683.6636130328
41.377806743035;78009.0480426168
46.5498319317522;87334.4324722007
50.7915881322422;96659.8169017847
55.063779410473;105985.201331369
60.8172843704709;115310.585760953
64.1393050795104;124635.970190537
71.2591906042891;133961.354620121
77.7056757547446;143286.739049704
83.3316356722652;152612.123479288
89.2041387396423;161937.507908872
94.5868985822541;171262.892338456
100.131814641819;180588.27676804
105.913414181216;189913.661197624
111.015669673826;199239.045627208
116.234455542238;208564.430056792
121.848650790786;217889.814486376
127.399955300878;227215.19891596
132.649536956526;236540.583345544
137.551677290063;245865.967775128
142.214621516314;255191.352204712
147.015080501538;264516.736634296
152.338044695559;273842.12106388
157.30067875292;283167.505493464
162.106238919143;292492.889923048
167.169535415511;301818.274352632
172.153076119745;311143.658782216
176.964004160698;320469.0432118
181.847937346377;329794.427641384
187.262603948453;339119.812070968
192.655154756949;348445.196500552
197.89338052211;357770.580930136
203.34454878258;367095.965359719
209.005672852158;376421.349789303
215.349275630406;385746.734218887
221.88120515167;395072.118648471
228.096288541154;404397.503078055
234.249042930416;413722.887507639
240.83313405522;423048.271937223
246.814372375696;432373.656366807
251.974567495639;441699.040796391
257.453387976474;451024.425225975
263.226488971816;460349.809655559
268.72097822062;469675.194085143
273.690302427349;479000.578514727
277.87028445644;488325.962944311
282.435936930716;497651.347373895
287.827143656603;506976.731803479
292.901259186124;516302.116233063
297.96326052784;525627.500662647
303.912192858295;534952.885092231
310.453252653293;544278.269521815
316.094236222228;553603.653951399
321.173184191385;562929.038380983
326.623655540883;572254.422810567
332.057735867358;581579.807240151
337.386070186774;590905.191669734
342.956759662215;600230.576099318
348.733639585301;609555.960528902
354.076382283811;618881.344958486
359.44711132084;628206.72938807
364.803991948014;637532.113817654
370.262287842787;646857.498247238
375.606514233107;656182.882676822
380.857601118009;665508.267106406
386.516974241064;674833.65153599
392.603703574132;684159.035965574
398.308610998408;693484.420395158
403.168174663283;702809.804824742
408.211384786295;712135.189254326
414.502506458096;721460.57368391
420.154310782871;730785.958113494
425.051788026816;740111.342543078
431.540510651497;749436.726972662
437.873904579347;758762.111402246
443.514649347;768087.49583183
449.170330659396;777412.880261414
455.04476623703;786738.264690998
461.347459761326;796063.649120582
467.713827092436;805389.033550166
474.242552435132;814714.41797975
480.824694583549;824039.802409333
488.873479782375;833365.186838917
498.002543439638;842690.571268501
507.363483010837;852015.955698085
517.731675577699;861341.340127669
531.832495122801;870666.724557253
549.498984237214;879992.108986837
570.70963408344;889317.493416421
598.25640554198;898642.877846005
650.740531273126;907968.262275589
883.736493198489;917293.646705173
1824.7939;926619.031134757
