H [A/m];B [T]
10152.37258902;1.84853469
10416.44177099;1.85469111
10656.51164755;1.85774147
10920.59619399;1.86390107
11160.66607054;1.8700575
11448.7499224;1.87621393
11688.81979896;1.87926428
11976.90365082;1.88542388
12228.97318008;1.89158031
12505.05737923;1.90083963
12781.14157839;1.90389316
13081.22508296;1.91004959
13357.30928211;1.91620602
13669.39243939;1.91925955
13945.47663855;1.92541597
14269.57481301;1.9315724
14533.64399498;1.93772883
14857.74216945;1.94699133
15157.82567402;1.95004168
15481.86239059;1.95619811
15769.94624246;1.96235771
16094.13660375;1.97161704
16406.18903209;1.97467057
16766.3322581;1.98082699
17090.36897467;1.98698342
17438.52791244;1.99313985
17762.56462902;1.99929627
18158.66071974;2.0054527
18506.81965751;2.00850623
18890.93145999;2.01466266
19214.96817657;2.02081908
19611.06426729;2.02697551
19947.23891682;2.03313512
20355.31929578;2.03618547
20715.46252179;2.04234189
21123.54290075;2.04849832
21291.63022552;2.05155185
21291.63022552;2.05149931
21279.64593728;2.04834069
21279.64593728;2.05139422
21267.66164904;2.0482356
21267.66164904;2.05128913
21267.66164904;2.04813051
21267.66164904;2.04807796
21255.6773608;2.04802542
21255.6773608;2.04797287
21255.6773608;2.04792033
21255.6773608;2.04786778
21255.6773608;2.04781524
21147.51147722;2.04776269
20763.39967474;2.04150118
20367.30358402;2.03523966
20007.31400273;2.03208422
19611.06426729;2.02581952
19275.04326248;2.01955801
18878.94717176;2.01640257
18542.77252222;2.01014105
18146.6764315;2.00387636
17822.63971493;1.99761484
17426.54362421;1.9944594
17114.33755115;1.98819788
16754.34796986;1.98193637
16418.17332033;1.97567167
16082.15231551;1.97251623
15794.06846365;1.96625471
15469.87810236;1.9599932
15181.84034391;1.9537285
14821.72784684;1.94436409
14533.64399498;1.94120547
14209.54582052;1.93494395
13933.47698584;1.92868244
13609.37881137;1.92242092
13321.29495951;1.9161594
13009.19643776;1.91300078
12733.12760308;1.90673927
12433.02873403;1.90047775
12168.95955206;1.89731913
11892.87535291;1.89105761
11640.80582365;1.8847961
11352.72197178;1.87853458
11100.65244252;1.87227307
10812.56859066;1.86911445
10584.49836682;1.86285293
10308.41416766;1.85659141
10092.358961;1.85343279
9828.27441456;1.84717128
9612.2192079;1.84090976
9396.14863677;1.83775432
9180.0934301;1.8345957
8940.02355355;1.82522811
8723.95298242;1.82207267
8495.88275858;1.81581115
8291.82720463;1.81575861
8063.75698078;1.80639101
7871.70107954;1.80323239
7667.64552559;1.79697088
7475.58962435;1.79381544
7247.51940051;1.78755392
7079.47816915;1.7812924
6875.4226152;1.77813378
6683.36671396;1.77187227
6479.29579554;1.76561075
6311.25456419;1.75934924
6119.19866295;1.75619062
5951.14206712;1.7499291
5747.08651317;1.74366758
5591.04493453;1.74050896
5422.98833871;1.73424745
5266.94676007;1.72798593
5098.90552872;1.72172441
4954.86360279;1.71856579
4786.80700696;1.71230428
4642.76508103;1.70604276
4498.7231551;1.69978125
4366.68088188;1.69351973
4222.63895595;1.68725821
4102.61169991;1.68409959
3958.56977398;1.67783808
3838.52715346;1.67157656
3706.50024471;1.66531504
3598.45727691;1.66215642
3478.43002087;1.65589491
3370.40241754;1.64963339
3238.36014432;1.64647477
3118.31752381;1.64021326
3010.28992048;1.63395174
2902.26231715;1.62769022
2794.23471382;1.62142871
2698.20676319;1.61827009
2590.16379539;1.60890567
2506.15086195;1.60574705
2398.10789415;1.59637946
2302.07994353;1.59322402
2206.05199291;1.5869625
2122.03905947;1.58070099
2026.01110885;1.57443629
1953.98246365;1.56817478
1857.95451303;1.56501934
1773.92621511;1.55565174
1689.91328168;1.54939023
1617.88463647;1.54312871
1533.85633856;1.53376112
1473.84271054;1.5274996
1401.82174758;1.52123809
1341.80504666;1.5118705
1269.7840837;1.50560898
1209.76584634;1.49934746
1137.74488337;1.49308595
1089.73090806;1.48371836
1017.70994509;1.47435076
969.69596978;1.46498635
921.68199447;1.45561876
873.66801916;1.44935724
813.65131825;1.43688676
777.64006854;1.42751916
729.62609323;1.41815157
693.61637997;1.40878716
645.60240466;1.39941957
609.59115495;1.39005198
573.5814417;1.37758149
537.57019199;1.3682139
501.56047873;1.35884949
477.55349107;1.35258479
453.54650342;1.33701141
429.53951576;1.32764381
393.52826606;1.31517333
369.5212784;1.30269966
345.51429075;1.28712628
309.50457749;1.27465261
285.49758983;1.26218212
273.49332778;1.24971163
249.48634013;1.23724115
225.47935247;1.22476748
201.47236482;1.2091941
189.46963921;1.1998265
165.46265156;1.18735602
153.45838951;1.17798842
129.45140185;1.16551794
117.44790802;1.15304427
105.4444142;1.14057378
93.44092037;1.13120937
81.43742654;1.12184178
69.43393271;1.10937129
57.43043888;1.1031066
45.42694506;1.09063611
45.42694506;1.08127169
33.42345123;1.075007
21.4199574;1.06564259
21.4199574;1.05938107
9.41646357;1.05001348
9.41646357;1.04685486
9.41646357;1.03438437
-2.58703025;1.03122893
-2.58703025;1.02496423
-2.58703025;1.02180879
-26.59401791;1.00623223
-26.59401791;1.00307361
-26.59401791;1.00612714
-26.59401791;1.00296852
-26.59401791;1.00291598
-26.59401791;1.00596951
-26.59401791;1.00281089
-26.59401791;1.00586442
-26.59401791;1.00581187
-26.59401791;1.00575933
-26.59401791;1.00570678
-26.59401791;1.00565424
-26.59401791;1.00560169
-26.59401791;1.00554915
-26.59401791;1.0054966
-26.59401791;1.00544406
-26.59401791;1.00228544
-26.59401791;1.00223289
-26.59401791;0.99907745
-26.59401791;0.99902491
-26.59401791;0.99897236
-26.59401791;0.99581374
-26.59401791;0.9926583
-38.59751174;0.98949968
-38.59751174;0.98323817
-38.59751174;0.98008273
-50.60100556;0.97381803
-50.60100556;0.96755651
-62.60449939;0.9581921
-62.60449939;0.95503348
-74.60799322;0.94256299
-74.60799322;0.9331954
-86.61148705;0.91761884
-98.61498087;0.90825443
-110.6184747;0.89578076
-110.6184747;0.8771013
-122.62196853;0.86152474
-134.62546236;0.83663631
-146.62895618;0.81795367
-158.63245001;0.79306524
-170.63671206;0.76196466
-194.64369972;0.71844613
-206.64642532;0.67492761
-218.65068737;0.61899114
-242.65767503;0.54442776
-266.66466268;0.43571027
-278.66738829;0.29284184
-302.67437594;0.12824042
-326.6813636;-0.02704595
-350.68835125;-0.17301727
-374.69533891;-0.29725878
-398.70232656;-0.41528814
-434.71357627;-0.50848162
-458.72056393;-0.58615107
-482.72755158;-0.64829651
-518.73726484;-0.71975763
-554.74851455;-0.77258962
-590.75822781;-0.82852672
-626.76947751;-0.87204461
-662.77919077;-0.91866762
-698.79044048;-0.95597634
-746.80441579;-0.99018039
-782.81412905;-1.02438444
-842.83236641;-1.05858856
-878.84207967;-1.08658338
-938.86031703;-1.11768269
-986.87429234;-1.14257271
-1046.89099326;-1.17367202
-1094.90496857;-1.19235275
-1166.92593153;-1.21724277
-1226.94416889;-1.24213279
-1286.96086981;-1.26702281
-1346.97910717;-1.28570354
-1419.00007013;-1.30749035
-1479.01677105;-1.32616981
-1563.03738672;-1.34484927
-1623.06637922;-1.3635319
-1707.07931266;-1.37910529
-1767.10830515;-1.39468185
-1863.13625577;-1.41025841
-1935.1495365;-1.42583498
-2019.17783441;-1.44141154
-2091.19111514;-1.45388203
-2175.21941305;-1.46635252
-2271.24736367;-1.478823
-2367.27531429;-1.49129667
-2463.30326491;-1.50066108
-2571.33086824;-1.51313475
-2655.35916616;-1.52249916
-2763.38676949;-1.53186675
-2859.41472011;-1.54433724
-2967.45768791;-1.55991381
-3051.47062135;-1.56617532
-3159.51358915;-1.57554291
-3279.54084519;-1.5849105
-3411.58311841;-1.59427492
-3507.61106903;-1.60364251
-3639.65334226;-1.60990402
-3747.68094559;-1.61927162
-3879.72321881;-1.62553313
-4011.75012756;-1.63179465
-4155.79205349;-1.64116224
-4275.834674;-1.64742376
-4419.87659993;-1.65679135
-4563.91852586;-1.66305286
-4719.9601045;-1.66931438
-4840.00272502;-1.67867879
-5020.04360908;-1.68494349
-5176.10055219;-1.691205
-5356.14143625;-1.69746652
-5500.18336218;-1.70372804
-5692.23926342;-1.71309563
-5848.29620654;-1.71625107
-6040.35210778;-1.72251259
-6196.39368642;-1.7287741
-6388.44958766;-1.73814169
-6556.49081901;-1.74130031
-6760.56173743;-1.74756183
-6916.60331607;-1.75382335
-7120.65887003;-1.76008486
-7300.71511856;-1.76634638
-7528.7853424;-1.7726079
-7708.82622646;-1.77886941
-7936.8964503;-1.78513411
-8140.95200425;-1.78828955
-8357.02257539;-1.79455106
-8549.07847663;-1.80081258
-8777.14870047;-1.80707728
-8981.20425442;-1.81023272
-9209.27447827;-1.81960031
-9413.33003222;-1.82275575
-9653.39990877;-1.82901727
-9869.45511543;-1.83528196
-10133.53966187;-1.84154348
-10373.60953843;-1.84780499
-10637.6787204;-1.85406651
-10877.74859695;-1.86032803
-11153.8327961;-1.86658954
-11393.90267266;-1.87285106
-11681.98652452;-1.87911258
-11934.05605378;-1.88537727
-12234.15492282;-1.89163879
-12498.2241048;-1.8979003
-12798.30760937;-1.90416182
-13086.39146123;-1.91042334
-13398.48998298;-1.91979093
-13674.57418214;-1.92294637
-13986.65733942;-1.92920788
-14286.74084399;-1.93547258
-14586.83971304;-1.9417341
-14874.9235649;-1.94799561
-15211.02139207;-1.95425713
-15499.05915052;-1.96051864
-15823.24951181;-1.96678016
-16135.30194015;-1.96993878
-16495.44516616;-1.9762003
-16819.48188273;-1.98246181
-17191.60939698;-1.98872333
-17515.64611356;-1.99188195
-17899.75791604;-1.99503739
-18223.94827734;-2.00440498
-18596.07579158;-2.0106665
-18944.08108463;-2.01382512
-19328.19288712;-2.02008664
-19676.35182489;-2.02324208
-20072.44791561;-2.02950359
-20420.60685338;-2.03576829
-20840.67152057;-2.0420298
-21200.81474658;-2.04829132
-21500.88288668;-2.05144676
-21536.8357514;-2.05149931
-21536.8357514;-2.05155185
-21536.8357514;-2.04849832
-21536.8357514;-2.04855087
-21524.85146316;-2.04860341
-21524.85146316;-2.04865595
-21524.85146316;-2.0487085
-21512.86717492;-2.04876104
-21512.86717492;-2.04881359
-21512.86717492;-2.04886613
-21500.88288668;-2.04891868
-21500.88288668;-2.04897122
-21500.88288668;-2.04902377
-21296.8426972;-2.04597024
-20876.62438529;-2.03981381
-20516.634804;-2.03676346
-20108.40078032;-2.03060703
-19748.41119903;-2.02445061
-19352.16146359;-2.018291
-19016.14045878;-2.01524065
-18620.04436806;-2.00908422
-18307.99193972;-2.0029278
-17923.88013724;-1.99676819
-17599.68977594;-1.99371784
-17215.57797346;-1.98756141
-16891.54125688;-1.98140499
-16519.41374263;-1.97524856
-16207.3613143;-1.97219503
-15859.20237653;-1.9660386
-15559.13423643;-1.96298507
-15235.02069749;-1.95372575
-14922.93754021;-1.95067222
-14610.83901845;-1.94451579
-14346.76983648;-1.94146226
-13998.65699213;-1.93530583
-13734.58781016;-1.92914941
-13410.48963569;-1.92299298
-13146.42045372;-1.91683655
-12834.32193197;-1.91068013
-12558.23773282;-1.9076266
-12258.15422824;-1.89836409
-12006.08469898;-1.89531374
-11718.00084712;-1.88915732
-11465.93131786;-1.88300089
-11189.8471187;-1.87684446
-10949.77724215;-1.87068486
-10685.69269571;-1.86452843
-10445.62281916;-1.858372
-10169.55398448;-1.85221558
-9953.48341334;-1.84605915
-9701.41388408;-1.84300562
-9497.35833013;-1.83684919
-9245.2734364;-1.83069277
-9053.21753515;-1.82453634
-8813.1476586;-1.81837991
-8621.09175736;-1.81222349
-8393.03689799;-1.80606706
-8200.98099675;-1.80301353
-7972.9107729;-1.7968571
-7780.85487166;-1.79070068
-7564.78430053;-1.78454425
-7372.72839929;-1.78149072
-7156.67319263;-1.77533429
-6976.61694409;-1.76917786
-6784.56104285;-1.76612433
-6616.5198115;-1.75996791
-6424.46391026;-1.75381148
-6256.40731444;-1.75075795
-6064.3514132;-1.74460152
-5896.31018185;-1.7384451
-5728.25358602;-1.73228867
-5560.21235467;-1.72923832
-5380.15610614;-1.72307871
-5224.1145275;-1.72002836
-5044.05827897;-1.71387194
-4888.01670033;-1.70771551
-4743.9747744;-1.7015559
-4611.93250117;-1.69850555
-4443.87590535;-1.69234912
-4311.8489966;-1.6861927
-4179.80672338;-1.68003627
-4047.76445016;-1.67698274
-3903.72252423;-1.67082631
-3783.69526819;-1.66466989
-3663.65264767;-1.65851346
-3543.62539163;-1.65235385
-3423.58277112;-1.64619743
-3303.55551508;-1.64314708
-3183.51289457;-1.63388457
-3087.48494395;-1.62462207
-2979.45734062;-1.62467462
-2895.42904271;-1.61851819
-2775.40178667;-1.61236176
-2679.37383605;-1.60620534
-2583.34588543;-1.60004891
-2487.3179348;-1.59699538
-2379.274967;-1.59083895
-2295.26203356;-1.58468253
-2199.23408294;-1.57542002
-2115.20578503;-1.5692636
-2031.17748712;-1.56310717
-1959.16420639;-1.55695074
-1875.13590848;-1.54768824
-1791.10761057;-1.54463789
-1707.07931266;-1.53848146
-1647.06568464;-1.52921896
-1563.03738672;-1.52306254
-1503.0237587;-1.51380003
-1431.00279574;-1.50453753
-1370.98609482;-1.49838111
-1298.96513186;-1.48912178
-1238.9468945;-1.48296536
-1166.92593153;-1.47370285
-1118.91195622;-1.46754643
-1046.89099326;-1.45828393
-998.87701794;-1.4521275
-938.86031703;-1.442865
-890.84634172;-1.43360567
-842.83236641;-1.42744607
-806.8211167;-1.41818674
-758.80714139;-1.40581817
-710.79316608;-1.39655884
-662.77919077;-1.38729634
-626.76947751;-1.37803384
-590.75822781;-1.36566844
-566.75124015;-1.35640594
-530.74152689;-1.34714662
-494.73027719;-1.33478122
-470.72328953;-1.32551872
-434.71357627;-1.31315332
-410.70658862;-1.30078474
-386.69960096;-1.29152542
-350.68835125;-1.27915811
-338.68562565;-1.26679176
-314.67863799;-1.25442573
-290.67165034;-1.24516418
-266.66466268;-1.22969334
-254.66040063;-1.22043179
-230.65341298;-1.20806544
-206.64642532;-1.19880421
-194.64369972;-1.18643786
-182.63943767;-1.17717631
-158.63245001;-1.16481028
-146.62895618;-1.15865321
-134.62546236;-1.14939198
-122.62196853;-1.14013044
-110.6184747;-1.13086889
-110.6184747;-1.12160734
-98.61498087;-1.11234579
-86.61148705;-1.10618905
-86.61148705;-1.1000323
-74.60799322;-1.09387524
-62.60449939;-1.08771849
-62.60449939;-1.08156175
-62.60449939;-1.07850949
-50.60100556;-1.07235275
-50.60100556;-1.06930049
-38.59751174;-1.06624855
-38.59751174;-1.06319629
-38.59751174;-1.05703954
-26.59401791;-1.05709209
-26.59401791;-1.05403983
-26.59401791;-1.05098789
-26.59401791;-1.04793563
-26.59401791;-1.04798817
-26.59401791;-1.04493592
-26.59401791;-1.04498846
-26.59401791;-1.045041
-26.59401791;-1.04198906
-26.59401791;-1.04514609
-26.59401791;-1.04519864
-26.59401791;-1.0421467
-26.59401791;-1.04219924
-26.59401791;-1.04225179
-26.59401791;-1.04230433
-2.58703025;-1.03304278
-2.58703025;-1.02999053
-2.58703025;-1.02383378
9.41646357;-1.02078152
9.41646357;-1.01151997
9.41646357;-1.00846803
21.4199574;-1.00541577
33.42345123;-0.99304961
33.42345123;-0.98378813
45.42694506;-0.97763129
57.43043888;-0.9652651
69.43393271;-0.9528989
69.43393271;-0.94363739
81.43742654;-0.93127116
93.44092037;-0.90959103
105.4444142;-0.8941202
117.44790802;-0.87243975
141.4556639;-0.84455034
153.45838951;-0.8135558
165.46265156;-0.77635229
177.46537716;-0.74225326
201.47236482;-0.68952605
213.47662687;-0.63058892
237.48361452;-0.54060661
261.49060218;-0.42578523
285.49758983;-0.27060395
309.50457749;-0.1092137
322.50010996;0
