H [A/m];B [T]
-278.05170049;0.33927417
-296.05732534;0.17462275
-323.0649944;-0.00244662
-350.07266346;-0.16709805
-377.08033251;-0.29449247
-404.08800157;-0.39394492
-431.09720707;-0.48718841
-458.10487613;-0.57732582
-485.11254518;-0.64883632
-521.12225844;-0.71103177
-557.13350815;-0.76702142
-593.14322141;-0.81679893
-629.15447112;-0.86967933
-674.16776503;-0.91324787
-710.17747828;-0.9568164
-755.19077219;-0.99727886
-800.2040661;-1.03153235
-845.21736001;-1.06578902
-899.23269813;-1.1000425
-953.24803624;-1.13429599
-1007.2649108;-1.16544658
-1061.28024891;-1.1934911
-1115.29558702;-1.21842954
-1169.31092513;-1.24647406
-1232.3298439;-1.2683096
-1286.34518201;-1.28703907
-1349.36410077;-1.31198069
-1421.38506374;-1.33071016
-1484.40244605;-1.35254571
-1547.42136482;-1.37127836
-1619.44232778;-1.3931139
-1691.47097298;-1.4087373
-1763.48425371;-1.42436387
-1844.50111509;-1.43999044
-1925.53334094;-1.45251094
-2006.55020232;-1.46813752
-2087.58242818;-1.48376409
-2168.59928956;-1.49318169
-2258.63509606;-1.50570219
-2330.64837679;-1.51822269
-2420.66881882;-1.53074319
-2519.70820597;-1.54016079
-2609.728648;-1.54957839
-2708.75267068;-1.56209889
-2807.79205783;-1.57151649
-2906.81608051;-1.58093091
-3014.84368384;-1.59034852
-3122.88665165;-1.59976612
-3230.91425498;-1.60918054
-3347.94543896;-1.61859814
-3464.97662294;-1.62490967
-3573.00422627;-1.6312212
-3699.05435537;-1.6406388
-3825.08912;-1.64695033
-3969.13104593;-1.65636793
-4095.16581056;-1.65957338
-4239.2077365;-1.66588809
-4374.24608178;-1.67530251
-4518.28800771;-1.68472011
-4662.32993364;-1.68792556
-4806.37185957;-1.69424027
-4950.4137855;-1.70365469
-5103.45929208;-1.70686332
-5238.49763737;-1.71628092
-5400.5467246;-1.72259245
-5562.59581183;-1.7257979
-5724.64489906;-1.73210943
-5886.67862182;-1.73842096
-6057.7312897;-1.74473566
-6228.78395758;-1.75104719
-6399.83662547;-1.75425264
-6561.8857127;-1.76367024
-6741.92659676;-1.76998177
-6912.97926464;-1.7762933
-7102.03909382;-1.77950193
-7273.0917617;-1.78581345
-7471.13980706;-1.78901891
-7660.19963625;-1.79533361
-7876.27020738;-1.80164514
-8065.31467209;-1.80795666
-8272.38166257;-1.81426819
-8470.42970793;-1.81747682
-8695.50385972;-1.82378835
-8902.55548573;-1.83009988
-9127.62963751;-1.83330533
-9343.68484417;-1.83961685
-9568.75899595;-1.84593156
-9811.82494457;-1.84913701
-10045.902677;-1.85544854
-10270.96146431;-1.85865717
-10505.02383227;-1.86807477
-10748.10514536;-1.87128022
-10982.16751332;-1.87759175
-11225.23346193;-1.88390328
-11477.31835566;-1.8902148
-11720.38430427;-1.89342343
-11990.46099484;-1.89973496
-12242.5305241;-1.90604649
-12512.60721466;-1.91235801
-12782.69926969;-1.91556665
-13070.78312156;-1.92187817
-13340.85981212;-1.9250868
-13628.94366398;-1.93139833
-13899.02035454;-1.93770986
-14196.10778706;-1.94402138
-14475.18805827;-1.95033291
-14772.27549078;-1.95354154
-15069.3629233;-1.95985307
-15384.44215264;-1.96616459
-15681.54494962;-1.96937323
-15996.67027238;-1.97568475
-16302.7305566;-1.98199628
-16635.83231171;-1.98830781
-16959.86902829;-1.99151326
-17302.03582194;-1.99782796
-17617.1611447;-2.00413949
-17950.26289981;-2.01045102
-18247.25814549;-2.01365647
-18319.31751964;-2.01997117
-18319.31751964;-2.02007373
-18319.31751964;-2.02638526
-18319.31751964;-2.02959389
-18319.31751964;-2.03590541
-18319.31751964;-2.03600797
-18319.31751964;-2.03611052
-18319.31751964;-2.03621308
-18319.31751964;-2.03631564
-18319.31751964;-2.03641819
-18319.31751964;-2.03652075
-18319.31751964;-2.0366233
-18319.31751964;-2.03672586
-18319.31751964;-2.03682841
-18319.31751964;-2.03693097
-18319.31751964;-2.03703352
-18319.31751964;-2.03713608
-18319.31751964;-2.03723863
-18319.31751964;-2.03113222
-18319.31751964;-2.02502262
-18319.31751964;-2.02202228
-18229.28171313;-2.01591587
-17896.17995802;-2.00980945
-17590.1196738;-2.00370303
-17247.95288015;-1.99759344
-16923.91616357;-1.9945931
-16590.81440846;-1.98848668
-16275.6890857;-1.98238026
-15951.65236913;-1.97937674
-15654.50347873;-1.97327033
-15348.44319451;-1.96716391
-15042.35218135;-1.9610575
-14727.25758753;-1.95495108
-14457.18089697;-1.95194756
-14151.08988381;-1.94584114
-13881.01319324;-1.93973473
-13583.92576073;-1.93362831
-13313.84907017;-1.92751872
-13025.76521831;-1.92451838
-12755.68852774;-1.91841196
-12458.60109523;-1.91230554
-12206.53156597;-1.90930202
-11936.43951094;-1.90319561
-11684.36998167;-1.89708919
-11432.30045241;-1.89408567
-11189.2345038;-1.88797926
-10946.15319072;-1.88187284
-10721.09440341;-1.87576642
-10451.01771284;-1.8727629
-10234.94714171;-1.86665649
-9982.87761245;-1.85744717
-9766.80704132;-1.85754973
-9514.73751205;-1.85144013
-9298.68230539;-1.84843979
-9064.60457296;-1.84233338
-8857.55294695;-1.83622696
-8641.48237582;-1.83011737
-8425.42716915;-1.82401095
-8218.36017867;-1.82101061
-8020.31213331;-1.81490419
-7813.24514283;-1.80879778
-7615.181733;-1.80579426
-7417.13368764;-1.79968784
-7237.0774391;-1.79358143
-7048.01760992;-1.79057791
-6876.98030651;-1.78757756
-6696.92405798;-1.77836507
-6525.8713901;-1.77536155
-6354.81872221;-1.76925514
-6183.76605433;-1.7662548
-6012.72875092;-1.76014838
-5841.67608304;-1.75403878
-5679.62699581;-1.75103844
-5526.58148923;-1.74493203
-5346.5252407;-1.74192851
-5211.48689541;-1.73582209
-5058.44138883;-1.72971568
-4914.3994629;-1.72671216
-4761.35395632;-1.72371181
-4626.31561104;-1.7176054
-4473.27010446;-1.71149898
-4347.23533983;-1.70849546
-4203.1934139;-1.70238905
-4059.15148796;-1.69628263
-3924.11314268;-1.69327911
-3807.0819587;-1.68406662
-3663.04003277;-1.68106628
-3555.01242944;-1.67495986
-3428.96230034;-1.67195634
-3320.93469701;-1.66584993
-3203.90351303;-1.65974351
-3095.8759097;-1.65363709
-2978.84472572;-1.64753068
-2888.80891921;-1.64142426
-2780.78131588;-1.63842074
-2690.76087385;-1.63231433
-2591.7214867;-1.62620791
-2492.69746402;-1.62010149
-2393.67344134;-1.61399508
-2321.64479614;-1.60788548
-2231.62435411;-1.60177907
-2159.59570891;-1.59567265
-2069.57526688;-1.59267231
-1988.54304102;-1.58656271
-1907.52617964;-1.5804563
-1826.50931826;-1.57434988
-1745.47709241;-1.56824346
-1673.46381168;-1.56213705
-1601.43516648;-1.55292456
-1538.41932061;-1.54681814
-1466.39835765;-1.53760565
-1403.37943888;-1.53149923
-1331.35847592;-1.52228992
-1277.34313781;-1.51618351
-1214.32421904;-1.50697101
-1160.30888093;-1.5008646
-1106.29354282;-1.49475818
-1043.27462406;-1.48554569
-989.25928594;-1.4763332
-944.24599203;-1.47022678
-890.23065392;-1.46101429
-836.21377936;-1.45180498
-782.19844125;-1.43948641
-746.18872799;-1.4302771
-701.17543408;-1.42106461
-665.16418437;-1.41185212
-620.15089047;-1.39953673
-584.14117721;-1.39032424
-539.1278833;-1.38111493
-512.12021424;-1.36879954
-476.10896453;-1.35958705
-449.10129548;-1.34727166
-422.09362642;-1.33805917
-395.08595737;-1.3226377
-368.07828831;-1.31032232
-341.07061925;-1.29800693
-314.0629502;-1.28568836
-296.05732534;-1.27027008
-269.04965629;-1.26105759
-251.04403143;-1.2487422
-233.03840658;-1.23642363
-215.03431817;-1.22410825
-197.02869332;-1.21489575
-179.02306847;-1.20258037
-161.01790455;-1.19026498
-152.01524577;-1.18105249
-134.0099282;-1.16252813
-116.00476428;-1.15642171
-107.0021055;-1.14410315
-97.99944672;-1.13489383
-79.9942828;-1.12568134
-79.9942828;-1.11646885
-61.98896524;-1.10725954
-52.9864601;-1.09804705
-52.9864601;-1.08883456
-43.98377059;-1.08272814
-25.97851448;-1.06730668
-16.97582497;-1.05809736
-16.97582497;-1.05509384
-7.97331984;-1.04588135
-7.97331984;-1.04598391
-7.97331984;-1.03987749
1.02933895;-1.03687715
1.02933895;-1.03077073
1.02933895;-1.02776721
1.02933895;-1.02786977
10.03199773;-1.02486943
10.03199773;-1.02186591
10.03199773;-1.02196846
10.03199773;-1.01896494
10.03199773;-1.0190675
10.03199773;-1.01606716
10.03199773;-1.01616971
10.03199773;-1.01627227
10.03199773;-1.01637483
10.03199773;-1.01647738
10.03199773;-1.01657994
10.03199773;-1.01668249
10.03199773;-1.01678505
10.03199773;-1.0168876
10.03199773;-1.01699016
10.03199773;-1.01709271
10.03199773;-1.01719527
10.03199773;-1.01729782
10.03199773;-1.01740038
10.03199773;-1.01750293
10.03199773;-1.01449941
19.03465651;-1.01460197
19.03465651;-1.01470452
19.03465651;-1.00859811
19.03465651;-1.00870066
28.03716165;-1.00570032
28.03716165;-1.0026968
28.03716165;-0.99659039
28.03716165;-0.99358687
37.03982043;-0.98748045
37.03982043;-0.98137404
46.04247921;-0.97526762
55.04513799;-0.96605513
64.04764313;-0.95684582
64.04764313;-0.94763332
73.05030191;-0.93221186
82.05296069;-0.91989647
91.05561948;-0.90447501
100.05812461;-0.89215962
118.06344218;-0.87052919
127.06640825;-0.85510773
136.06845245;-0.83347729
154.0740773;-0.80253181
172.07970216;-0.76848343
181.08174636;-0.73443506
199.08737121;-0.6972806
217.09299607;-0.64460531
235.09708447;-0.58571787
253.10270933;-0.48647052
271.10833418;-0.36549019
289.11395903;-0.23209191
316.12162809;-0.06454269
322.69182142;0
