H [A/m];B [T]
35.67620462;0.01098841
34.92595744;0.01403528
34.17571027;0.01087636
33.4254631;0.01082034
32.67521593;0.01076431
31.92496875;0.01070829
30.42462805;0.01065226
30.42462805;0.01059623
29.67438088;0.01054021
28.92413371;0.01048418
28.17388654;0.01042816
27.42379301;0.01037213
27.42379301;0.01031611
25.92329866;0.01026008
25.92329866;0.01020406
25.92329866;0.01014803
25.17305149;0.010092
24.42280432;0.01003598
23.67271079;0.00997995
22.92246362;0.00681785
22.92246362;0.0098679
21.42196927;0.0067058
21.42196927;0.00975585
20.67176819;0.00969983
20.67176819;0.0096438
19.92153638;0.0064817
19.92153638;0.00642567
19.92153638;0.00636965
19.17131994;0.00631362
18.4211035;0.0062576
18.4211035;0.00620157
17.67088705;0.00925162
16.92067061;0.00608952
16.92067061;0.00603349
16.17045417;0.00597747
16.17045417;0.00592144
16.17045417;0.00586542
15.42023772;0.00580939
15.42023772;0.00575337
15.42023772;0.00569734
14.67002128;0.00564132
14.67002128;0.00558529
13.91978947;0.00552926
13.91978947;0.00857931
13.91978947;0.00541721
13.16957303;0.00536119
13.16957303;0.00530516
12.41935658;0.00524914
12.41935658;0.00519311
12.41935658;0.00513708
11.66914014;0.00508106
11.66914014;0.00502503
11.66914014;0.00496901
11.66914014;0.00491298
10.9189237;0.00485696
10.9189237;0.00480093
10.9189237;0.00474491
10.16870725;0.00468888
10.16870725;0.00463285
10.16870725;0.00457683
10.16870725;0.0045208
10.16870725;0.00446478
9.41849081;0.00440875
9.41849081;0.00435273
9.41849081;0.0042967
9.41849081;0.00424068
9.41849081;0.00418465
8.66827437;0.00412862
8.66827437;0.0040726
7.91804256;0.00401657
8.66827437;0.00396055
8.66827437;0.00390452
8.66827437;0.0038485
8.66827437;0.00689855
7.91804256;0.00373645
7.91804256;0.00368042
7.91804256;0.00362439
7.91804256;0.00356837
7.91804256;0.00351234
7.91804256;0.00345632
7.91804256;0.00340029
7.16783072;0.00334427
7.91804256;0.00328824
7.16783072;1.2932E-4
7.91804256;0.00317619
7.16783072;0.00312016
7.91804256;0.00306414
7.16783072;0.00611419
7.16783072;0.00295209
7.16783072;0.00600214
7.16783072;0.00594611
7.91804256;0.00589009
7.16783072;0.00583406
7.16783072;0.00577803
7.16783072;0.00572201
7.16783072;0.00255991
7.16783072;0.00560996
7.16783072;0.00555393
7.16783072;0.00239183
7.91804256;0.00544188
7.16783072;0.00538586
7.16783072;0.00532983
7.91804256;0.0052738
7.91804256;0.00521778
7.16783072;0.00516175
7.16783072;0.00510573
7.16783072;0.0050497
7.16783072;0.00499368
7.91804256;0.00493765
7.16783072;0.00488163
7.16783072;0.0048256
7.16783072;0.00476957
7.16783072;0.00471355
7.16783072;0.00465752
7.16783072;0.0046015
7.16783072;0.00454547
7.16783072;0.00138337
7.16783072;0.00443342
7.16783072;0.0043774
7.16783072;0.00432137
7.16783072;0.00426534
7.16783072;0.00420932
7.16783072;0.00415329
7.16783072;0.00409727
7.16783072;0.00404124
7.16783072;0.00398522
7.16783072;0.00392919
7.16783072;0.00387317
7.16783072;0.00381714
7.16783072;0.00376111
7.16783072;0.00370509
7.16783072;0.00675196
7.16783072;0.00359304
7.16783072;0.00353701
7.16783072;0.00658388
7.16783072;0.00652786
7.16783072;0.00336894
7.16783072;0.00331291
7.16783072;0.00325688
6.41761121;0.00320086
6.41761121;0.00624773
6.41761121;0.0061917
6.41761121;0.00303278
6.41761121;0.00297676
6.41761121;0.00602363
6.41761121;0.0059676
6.41761121;0.00280868
6.41761121;0.00275265
4.91717525;0.00269663
4.91717525;0.0026406
4.91717525;0.00258458
4.91717525;0.00252855
4.91717525;0.00557542
4.16695573;0.0024165
4.91717525;0.00236047
4.91717525;0.00540735
4.16695573;0.00535132
3.4167439;0.0021924
3.4167439;0.00213637
3.4167439;0.00208035
3.4167439;0.00512722
3.4167439;0.00507119
3.4167439;0.00501517
2.66651209;0.00495914
2.66651209;0.00490312
1.91629564;0.00174419
1.91629564;0.00168817
1.91629564;0.00473504
1.91629564;0.00467901
0.41586276;0.00462299
0.41586276;0.00456696
0.41586276;0.00451094
0.41586276;0.00445491
-0.33435369;0.00439888
-0.33435369;0.00434286
-1.08457013;0.00118394
-1.08457013;0.00423081
-1.83478657;0.00107189
-2.58500302;0.00101586
-2.58500302;0.00406273
-3.33523483;9.0381E-4
-3.33523483;8.4778E-4
-4.08545127;7.9176E-4
-4.83566771;7.3573E-4
-4.83566771;6.7971E-4
-5.58588416;6.2368E-4
-5.58588416;5.6766E-4
-6.3361006;5.1163E-4
-7.08631705;4.5561E-4
-7.83653349;3.9958E-4
-7.83653349;3.4355E-4
-8.58674993;-0.00281855
-9.33698174;2.315E-4
-10.08718282;1.7548E-4
-10.08718282;1.1945E-4
-10.83742999;-0.00304265
-11.58767716;-0.00309867
-12.33792434;-0.0031547
-13.08801787;-0.00321073
-13.83826504;-0.00326675
-14.58851221;-2.167E-4
-15.33875938;-0.0033788
-15.33875938;-0.00343483
-16.83910008;-0.00349085
-16.83910008;-0.00354688
-17.58934726;-0.0036029
-18.33959443;-0.00365893
-19.0898416;-0.00371496
-19.84008877;-0.00377098
-20.5901823;-0.00382701
-21.34042947;-0.00388303
-22.09067665;-0.00393906
-22.84092382;-0.00399508
-23.59117099;-0.00405111
-24.34141817;-0.00721003
-25.09151169;-0.00726606
-25.84175887;-0.00732208
-26.59200604;-0.00737811
-27.34225321;-0.00743413
-28.84259391;-0.00749016
-29.59284108;-0.00754618
-30.34308826;-0.00760221
-31.09333543;-0.00765824
-32.59367613;-0.00771426
-33.3439233;-0.00777029
-34.09417047;-0.00782631
-35.59466482;-0.00788234
-36.34491199;-0.00793836
-37.09500552;-0.00799439
-38.59549987;-0.01115649
-39.34574704;-0.01121252
-40.84608774;-0.01126854
-42.34658208;-0.01132457
-43.09682926;-0.01138059
-44.59716996;-0.01143662
-45.34741713;-0.01149264
-46.84791148;-0.01154867
-48.34840582;-0.01160469
-49.84874652;-0.01166072
-50.59899369;-0.01171675
-52.09948804;-0.01177277
-53.59982874;-0.01493487
-55.10032308;-0.01188482
-56.60066378;-0.01194085
-58.10115813;-0.01510295
-59.60165248;-0.01515897
-61.10199318;-0.015215
-62.60248752;-0.01527103
-64.10298187;-0.01842995
-65.60332257;-0.01848597
-67.10381691;-0.018542
-68.60415761;-0.01859802
-70.85489913;-0.01865405
-72.35539348;-0.01871008
-73.85573418;-0.02187218
-76.10647569;-0.0219282
-77.60681639;-0.02198423
-79.10731074;-0.02204025
-80.60765144;-0.02519917
-82.85839296;-0.0252552
-84.3588873;-0.02531123
-86.60947518;-0.02536725
-88.10996952;-0.02852935
-89.61031022;-0.02858538
-89.61031022;-0.0286414
-89.61031022;-0.02869743
-89.61031022;-0.02875345
-89.61031022;-0.02880948
-90.36055739;-0.02886551
-88.86006305;-0.02892153
-88.86006305;-0.02897756
-88.86006305;-0.03213648
-88.86006305;-0.0321925
-88.86006305;-0.02914563
