H [A/m];B [T]
27.3257707;1.00381284
25.07518282;1.00064757
24.32493565;1.00058678
22.07419413;1.00052599
20.57385343;0.9973604
19.07335909;0.99729962
18.32311191;0.99413402
16.82277121;0.99407324
15.32227687;0.99090796
13.82184398;0.99084717
13.07162754;0.99078639
12.32141109;0.9876208
11.57119465;0.98756001
10.82097821;0.98749922
10.07076176;0.98743843
9.32054532;0.98737764
8.57032888;0.98731686
7.82009707;0.98415158
7.06988062;0.9840908
7.06988062;0.98713449
6.31966418;0.98396922
5.56944774;0.98390843
5.56944774;0.98384764
5.56944774;0.98378686
5.56944774;0.98372607
4.81923129;0.98366528
4.81923129;0.98360449
4.06901485;0.98354371
4.06901485;0.98348292
4.06901485;0.98031733
4.06901485;0.98025654
4.06901485;0.98330055
4.06901485;0.98323977
4.06901485;0.98007417
4.06901485;0.98311819
4.06901485;0.9830574
4.06901485;0.98299662
4.06901485;0.97983102
4.06901485;0.98287504
4.06901485;0.98281425
4.06901485;0.98275346
4.06901485;0.98269268
4.06901485;0.98263189
4.06901485;0.9825711
4.06901485;0.98251031
4.06901485;0.98244953
4.06901485;0.98238874
4.06901485;0.98232795
4.06901485;0.98226716
3.31879841;0.98220637
3.31879841;0.97904078
2.56858196;0.97897999
3.31879841;0.98202401
3.31879841;0.98196322
3.31879841;0.98190244
3.31879841;0.98184165
2.56858196;0.98178086
2.56858196;0.98172007
1.81835015;0.98165928
1.06813832;0.97849369
1.06813832;0.98153771
0.3179188;0.97837212
0.3179188;0.97831133
-1.18251716;0.97825054
-1.93273667;0.97508495
-2.68294851;0.97502416
-3.43318032;0.97496337
-4.18339676;0.97490259
-4.9336132;0.9748418
-6.43404609;0.97167653
-7.18426253;0.97472022
-8.68469542;0.96845015
-9.43492723;0.96838936
-10.93536012;0.96832857
-12.435793;0.96826778
-13.93622589;0.96510219
-15.43667414;0.9650414
-16.9371224;0.96187613
-18.43761674;0.96181534
-20.68820461;0.95864975
-22.93879249;0.95858896
-24.43928683;0.95542369
-25.93978118;0.9522581
-28.19036905;0.95219731
-30.44111057;0.94903172
-32.69169844;0.94586645
-34.94228631;0.94270085
-37.19302783;0.93953526
-39.44361571;0.93636999
-42.4446044;0.9332044
-44.69519227;0.93003912
-48.44627449;0.92997834
-50.69686236;0.92370794
-54.44809822;0.92054267
-57.44893327;0.91737708
-61.95026266;0.911107
-65.70134488;0.90483692
-69.4524271;0.90167133
-73.20350931;0.89540125
-78.45508588;0.89223566
-82.2061681;0.88596559
-87.45759102;0.87969551
-91.95892041;0.87032063
-95.71000262;0.86715504
-100.21133202;0.86088496
-106.21315575;0.85461488
-111.46457867;0.84523987
-118.21664958;0.83896973
-122.71782533;0.83269956
-129.46989623;0.82332474
-134.72131915;0.81239756
-141.47339006;0.80147037
-147.47506015;0.7952002
-154.227592;0.78272064
-160.2289548;0.77334576
-167.73142652;0.76086639
-173.73278933;0.74838671
-181.23526105;0.73280254
-187.23662385;0.72032317
-196.23866806;0.7016342
-203.74113978;0.68605003
-211.99339775;0.66425625
-219.49586947;0.64556759
-227.74812744;0.61756453
-236.0003854;0.59266626
-245.00396605;0.55845391
-252.50643778;0.52113706
-262.25826822;0.4714026
-269.76073995;0.42166686
-279.51410684;0.35951
-288.51615104;0.29114734
-299.01930417;0.21346964
-308.77267106;0.13889484
-320.02561042;0.06121714
-329.77744086;-0.00714551
-341.78170291;-0.08172032
-351.5350698;-0.15008297
-364.28758164;-0.21223665
-375.54205746;-0.26507847
-388.2945693;-0.3179171
-399.54904511;-0.36144387
-413.05287964;-0.40807671
-425.05560524;-0.45160348
-438.55943977;-0.49512707
-449.81237914;-0.53555094
-464.81732259;-0.56976266
-477.57137088;-0.60708045
-491.82499165;-0.6381861
-503.8292537;-0.66618885
-519.58398339;-0.6941916
-533.08781792;-0.72219435
-548.84254761;-0.7470942
-562.34638214;-0.77199087
-578.85089806;-0.79689072
-592.35473259;-0.8186845
-607.35967604;-0.84358118
-622.36308305;-0.86227206
-638.86759898;-0.88406583
-653.87254243;-0.90275354
-671.87816728;-0.92454731
-687.63289698;-0.94323502
-707.13809431;-0.9619259
-722.892824;-0.9775107
-742.39802133;-0.99619841
-758.90253726;-1.01178321
-776.90816211;-1.02736802
-794.16400072;-1.04294965
-815.92009322;-1.05853445
-833.92418162;-1.07411926
-855.68181056;-1.08970406
-873.68589897;-1.10218279
-896.19331415;-1.1177676
-914.198939;-1.13024633
-936.70481773;-1.14583114
-956.21001506;-1.15830987
-977.96610755;-1.1707886
-996.72305509;-1.18327051
-1019.22893382;-1.19574924
-1039.48545384;-1.20822797
-1064.24222773;-1.2176038
-1085.24853399;-1.23008254
-1110.75509412;-1.23945837
-1132.51118661;-1.2488342
-1158.01928319;-1.25820686
-1179.77537568;-1.26758269
-1206.78304474;-1.28006142
-1228.53913723;-1.28633118
-1254.79702005;-1.29570702
-1278.05422147;-1.30508285
-1305.06189052;-1.31445551
-1329.06887818;-1.32383134
-1358.3274424;-1.33320718
-1382.33443005;-1.34257983
-1410.09188535;-1.34885277
-1435.59998193;-1.35512253
-1464.10875991;-1.36760126
-1488.11574756;-1.37387102
-1515.87320286;-1.38324686
-1524.87678351;-1.38951661
-1524.87678351;-1.3895774
-1524.87678351;-1.39274109
-1524.87678351;-1.39280187
-1524.87678351;-1.39286266
-1524.87678351;-1.39292345
-1524.87678351;-1.38988134
-1524.87678351;-1.39304503
-1524.87678351;-1.39000292
-1524.87678351;-1.3931666
-1524.87678351;-1.39012449
-1524.87678351;-1.39018528
-1524.87678351;-1.39024607
-1524.87678351;-1.39030686
-1524.12546082;-1.39036764
-1504.62026349;-1.38732236
-1479.8634896;-1.38428025
-1451.35471162;-1.38434104
-1426.59793772;-1.38129575
-1397.3393735;-1.37825364
-1374.08217209;-1.37520835
-1344.82360787;-1.37216306
-1320.06683398;-1.37222385
-1292.30784223;-1.36918174
-1269.8019635;-1.36613646
-1242.79429445;-1.36309435
-1221.03820195;-1.36004906
-1195.53010537;-1.36010985
-1173.02422664;-1.35396166
-1146.01502114;-1.35091956
-1124.25892865;-1.34787427
-1099.50215475;-1.34793506
-1077.74606226;-1.34178687
-1052.98928837;-1.33874159
-1032.73276835;-1.33880237
-1008.7257807;-1.33265419
-990.72015584;-1.33271498
-968.21427711;-1.32967287
-949.45886602;-1.32662758
-926.2016646;-1.32358229
-908.19603975;-1.32054019
-885.69016102;-1.314392
-867.68453617;-1.31445279
-845.92844367;-1.3114075
-827.17303258;-1.30836539
-806.16672633;-1.30532011
-788.91242416;-1.302278
-768.65590414;-1.29923271
-752.90117445;-1.29618742
-734.14576336;-1.29314531
-717.64124743;-1.29010003
-698.88583634;-1.28705792
-682.38132041;-1.28401263
-663.62590932;-1.28097052
-649.37075211;-1.27792523
-631.3666637;-1.27487995
-617.11150649;-1.27183784
-600.60699056;-1.26879255
-587.85294227;-1.26575044
-572.09821258;-1.25960226
-557.84459181;-1.25655697
-542.08986212;-1.25351486
-529.33581383;-1.2473635
-513.58108414;-1.24742429
-500.8285723;-1.24438218
-486.57341508;-1.24133689
-474.57068948;-1.23518871
-459.56574603;-1.2321466
-447.56302042;-1.22910131
-433.30786321;-1.22605602
-422.05492384;-1.22301392
-407.80130308;-1.21686573
-397.29814995;-1.21071755
-384.54410166;-1.20767226
-373.29116229;-1.20463015
-360.537114;-1.19847879
-349.28417464;-1.19543668
-338.03123527;-1.1892885
-327.52808215;-1.18624321
-316.27360633;-1.18009503
-307.27156213;-1.17704974
-296.01862277;-1.17400763
-287.7663648;-1.17096234
-277.26321167;-1.16171126
-268.25963102;-1.15866598
-259.25758682;-1.15562387
-251.75511509;-1.1494725
-242.00328465;-1.14332432
-233.74949024;-1.14028221
-224.74744604;-1.13413403
-218.74608324;-1.13108874
-209.74250259;-1.12804345
-202.99135355;-1.12189527
-193.23798666;-1.11574709
-185.73551493;-1.1095989
-179.73415213;-1.10655679
-172.98300309;-1.10351151
-165.48053136;-1.10046622
-159.47916856;-1.09431804
-151.97638954;-1.08816985
-146.72481298;-1.08202167
-139.97289572;-1.08208246
-134.72131915;-1.07593427
-127.96940189;-1.07288898
-122.71782533;-1.0667408
-116.71615523;-1.06369869
-110.7143315;-1.06065341
-105.46290858;-1.0576113
-100.96157919;-1.05456601
-95.71000262;-1.05152072
-90.45857971;-1.04537254
-85.20700314;-1.04233043
-81.45592092;-1.03928514
-76.95459153;-1.03313696
-73.20350931;-1.03009167
-69.4524271;-1.03015246
-65.70134488;-1.02711035
-60.44976831;-1.02096217
-57.44893327;-1.01791688
-54.44809822;-1.01797767
-51.44710953;-1.01493556
-48.44627449;-1.01189027
-44.69519227;-1.00574209
-42.4446044;-1.00580288
-39.44361571;-1.00275759
-37.19302783;-1.00281838
-34.94228631;-0.99977627
-31.94145127;-0.99673098
-30.44111057;-0.99368887
-28.19036905;-0.99064358
-26.68987471;-0.99070437
-24.43928683;-0.98766226
-22.93879249;-0.98461698
-20.68820461;-0.98157169
-18.43761674;-0.97852958
-17.68736957;-0.97859037
-15.43667414;-0.97865115
-13.18600945;-0.97560587
-13.18600945;-0.97877273
-11.68557656;-0.97262455
-10.18514367;-0.97268533
-8.68469542;-0.96964005
-7.93447898;-0.96970083
-6.43404609;-0.96976162
-4.9336132;-0.96671951
-4.9336132;-0.9667803
-4.18339676;-0.96684109
-3.43318032;-0.96690188
-2.68294851;-0.96696267
-1.93273667;-0.96081448
-1.93273667;-0.96397817
-1.18251716;-0.96403895
0.3179188;-0.96099684
0.3179188;-0.95795156
1.06813832;-0.95801235
1.81835015;-0.95807313
1.06813832;-0.95813392
1.81835015;-0.95819471
1.81835015;-0.9582555
2.56858196;-0.95831628
2.56858196;-0.955271
3.31879841;-0.95533178
2.56858196;-0.95849865
3.31879841;-0.95545336
2.56858196;-0.95551415
3.31879841;-0.95557494
3.31879841;-0.95563572
2.56858196;-0.95880259
2.56858196;-0.95886337
3.31879841;-0.95581809
3.31879841;-0.95587887
3.31879841;-0.95593966
4.06901485;-0.95600045
3.31879841;-0.95606124
3.31879841;-0.95612203
3.31879841;-0.95618281
3.31879841;-0.9562436
2.56858196;-0.95630439
3.31879841;-0.95636518
3.31879841;-0.95642596
3.31879841;-0.95648675
2.56858196;-0.95654754
2.56858196;-0.95660833
3.31879841;-0.95666912
3.31879841;-0.9567299
3.31879841;-0.95679069
4.06901485;-0.95374858
4.81923129;-0.95691227
4.06901485;-0.95387016
4.81923129;-0.95703384
5.56944774;-0.95399173
5.56944774;-0.95405252
5.56944774;-0.95411331
6.31966418;-0.95106802
7.06988062;-0.95112881
7.82009707;-0.9511896
7.82009707;-0.95125038
8.57032888;-0.94820828
9.32054532;-0.95137196
10.07076176;-0.95143275
10.82097821;-0.94839064
11.57119465;-0.94534535
12.32141109;-0.94851222
13.07162754;-0.94546693
14.57207579;-0.94552772
15.32227687;-0.94248561
16.82277121;-0.9425464
18.32311191;-0.93950111
19.82360626;-0.9395619
20.57385343;-0.93651661
22.07419413;-0.9365774
24.32493565;-0.93353529
25.82527635;-0.93359607
27.3257707;-0.92744789
29.57651221;-0.92750868
31.07685292;-0.92446339
33.32759443;-0.92452418
35.57818231;-0.92148207
37.82877018;-0.91843678
40.0795117;-0.91539467
43.08034674;-0.91234939
45.33108826;-0.9093041
48.33192331;-0.90626199
51.33275835;-0.9032167
54.3335934;-0.9001746
57.33458209;-0.89712931
60.33541713;-0.8940872
64.08649935;-0.88793584
67.83758157;-0.88178765
71.58866379;-0.87874554
76.08999318;-0.87570026
79.8410754;-0.86955207
84.34240479;-0.86340389
88.09348701;-0.85725571
93.34506357;-0.85110752
97.09614579;-0.84495934
102.34756871;-0.83880798
106.09865093;-0.83265979
111.35022749;-0.82340871
116.60180405;-0.81726053
121.85322697;-0.80800627
126.35455636;-0.79875201
132.3563801;-0.79260383
137.60795666;-0.78334957
143.60962675;-0.77409849
149.61145049;-0.76173815
156.36367504;-0.75248707
162.36503785;-0.74012674
169.11772333;-0.72776958
175.11908614;-0.71541243
182.62155786;-0.70305527
188.62292066;-0.68759204
195.3740697;-0.67212881
202.87654143;-0.65666558
210.37901316;-0.63809946
217.13169864;-0.61642725
226.13374285;-0.59164898
233.63621457;-0.5637678
241.88847254;-0.53588663
250.1407305;-0.49869359
259.89409739;-0.45839129
267.39503267;-0.41188321
277.14839956;-0.36226904
286.15044376;-0.30644591
295.90381065;-0.24130773
304.90585485;-0.16996057
316.16033067;-0.09240445
326.66348379;-0.01484832
328.75814409;0
