Hanh [A/m];Manh [A/m]
0;0
0.369248608680515;6638.98136414258
1.11232682851934;20038.5874681592
1.78884341504121;33438.1935721758
2.39178364525957;46837.7996761925
2.99303360596849;60237.4057802091
3.59428357163657;73637.0118842257
4.19582524265467;87036.6179882423
4.79686286260904;100436.224092259
5.43408730037245;113835.830196276
6.1787320121198;127235.436300292
6.92689190547705;140635.042404309
7.67505180361589;154034.648508325
8.42321165508096;167434.254612342
9.17137154144009;180833.860716359
9.91953143447449;194233.466820375
10.6676913325344;207633.072924392
11.4158512261893;221032.679028409
12.1640110829784;234432.285132425
12.9121709827594;247831.891236442
13.6603308860779;261231.497340458
14.4084907388186;274631.103444475
15.1575309906899;288030.709548492
16.008646478468;301430.315652508
16.8706915883463;314829.921756525
17.739787190864;328229.527860542
18.6141678484066;341629.133964558
19.9172521297858;355028.740068575
21.6199658227915;368428.346172591
23.363270484227;381827.952276608
25.1065751403254;395227.558380625
26.8498797964239;408627.164484641
28.5931843619464;422026.770588658
30.3364890488078;435426.376692675
32.0797937111981;448825.982796691
33.8230983672965;462225.588900708
35.5675216087599;475625.195004724
37.3974556849147;489024.801108741
39.3037915977596;502424.407212758
41.2214500809781;515824.013316774
43.1391085535867;529223.619420791
45.0567670295192;542623.225524808
46.9744254490369;556022.831628824
48.8920839141847;569422.437732841
51.263716667605;582822.043836857
54.1652523798634;596221.649940874
57.4156317673116;609621.256044891
60.8474867904103;623020.862148907
64.705228584302;636420.468252924
68.7610623132574;649820.074356941
72.842188546252;663219.680460957
76.9233145824631;676619.286564974
81.0044407668975;690018.89266899
85.2079913232521;703418.498773007
89.8907534700756;716818.104877024
97.1516819715496;730217.71098104
105.045691459982;743617.317085057
113.572573924846;757016.923189074
122.309247259434;770416.52929309
131.052359314775;783816.135397107
139.832601532789;797215.741501123
149.73780036341;810615.34760514
161.667200184302;824014.953709157
174.434119472702;837414.559813173
187.311628658876;850814.16591719
200.189137843784;864213.772021207
213.737618993191;877613.378125223
227.895748482268;891012.98422924
242.187519423193;904412.590333256
256.479290367761;917812.196437273
272.98315303857;931211.80254129
291.529972257382;944611.408645306
310.529617345174;958011.014749323
330.396099919757;971410.62085334
352.768894346472;984810.226957356
377.9950217991;998209.833061373
408.767084874171;1011609.43916539
443.115266390787;1025009.04526941
479.786812500156;1038408.65137342
518.34235772388;1051808.25747744
561.901540301033;1065207.86358146
610.215189638222;1078607.46968547
660.712212681399;1092007.07578949
718.942190795961;1105406.68189351
785.123686310111;1118806.28799752
860.939060136123;1132205.89410154
957.928725305038;1145605.50020556
1063.13496457022;1159005.10630957
1178.09376141904;1172404.71241359
1310.91822727745;1185804.31851761
1465.88706260148;1199203.92462162
1649.86743419707;1212603.53072564
1864.7714427333;1226003.13682966
2119.33475264174;1239402.74293367
2425.57301684887;1252802.34903769
2777.81879169375;1266201.95514171
3172.27053440048;1279601.56124572
3628.02062908175;1293001.16734974
4152.09997681803;1306400.77345376
4765.50810905632;1319800.37955777
5441.59481;1333199.98566179
