Hanh [A/m];Manh [A/m]
0;0
0.0051538155041797;21.26851818
0.310181081265148;1231.8018902424
0.612496513992532;2442.3352623048
0.914817264908045;3652.86863436721
1.22462099970763;4863.40200642961
1.54339753937644;6073.93537849201
1.86951789304673;7284.46875055441
2.18146688276845;8495.00212261682
2.49544883447003;9705.53549467922
2.80444500116807;10916.0688667416
3.1197501632189;12126.602238804
3.44646205606523;13337.1356108664
3.76318599114625;14547.6689829288
4.10334288216881;15758.2023549912
4.44122855032671;16968.7357270536
4.77214838961216;18179.269099116
5.06738601131249;19389.8024711784
5.36856394242569;20600.3358432408
5.66979199597717;21810.8692153032
5.96929644421008;23021.4025873656
6.26779835461036;24231.935959428
6.54984740742714;25442.4693314905
6.86441215334403;26653.0027035529
7.19109583106357;27863.5360756153
7.50750708660439;29074.0694476777
7.7973742265862;30284.6028197401
8.10244405011489;31495.1361918025
8.40365208236758;32705.6695638649
8.71583223249045;33916.2029359273
9.05755248182103;35126.7363079897
9.38275013690161;36337.2696800521
9.7312526691744;37547.8030521145
10.08477403812;38758.3364241769
10.4279908586945;39968.8697962393
10.7599233017798;41179.4031683017
11.0657710575809;42389.9365403641
11.3987022587419;43600.4699124265
11.745091994339;44811.0032844889
12.0978115706461;46021.5366565513
12.4311580240067;47232.0700286137
12.7885819329514;48442.6034006761
13.1478083352222;49653.1367727385
13.5240931158584;50863.6701448009
13.9178287368098;52074.2035168633
14.2956050609849;53284.7368889257
14.6888530631722;54495.2702609881
15.0798868293002;55705.8036330505
15.4634793554605;56916.3370051129
15.8139858633182;58126.8703771753
16.1876340888856;59337.4037492377
16.5717847866676;60547.9371213001
16.9637738812123;61758.4704933625
17.3535630874683;62969.0038654249
17.7239905698534;64179.5372374873
18.135908533979;65390.0706095497
18.5741047654029;66600.6039816121
19.0166810321819;67811.1373536746
19.4303115800092;69021.6707257369
19.86649550461;70232.2040977993
20.2879457689785;71442.7374698617
20.713052086935;72653.2708419242
21.136036979839;73863.8042139866
21.5343417834463;75074.3375860489
21.963350003487;76284.8709581114
22.4077370250015;77495.4043301738
22.8638543160286;78705.9377022362
23.3047325486775;79916.4710742986
23.7358720047458;81127.004446361
24.1453517299437;82337.5378184234
24.581502246433;83548.0711904858
25.0474932033572;84758.6045625482
25.5035137860846;85969.1379346106
25.9680955228449;87179.671306673
26.4618908363734;88390.2046787354
26.979082645232;89600.7380507978
27.5178006072912;90811.2714228602
28.0521264457006;92021.8047949226
28.568301214909;93232.338166985
29.0973801251977;94442.8715390474
29.6335408789002;95653.4049111098
30.1626841996133;96863.9382831722
30.7123177723298;98074.4716552346
31.2890477744795;99285.005027297
31.8735098634355;100495.538399359
32.469833284124;101706.071771422
33.0097482153043;102916.605143484
33.5470358456067;104127.138515547
34.1186725371199;105337.671887609
34.7391251484809;106548.205259671
35.3861989389196;107758.738631734
36.0572919394796;108969.272003796
36.7370138855978;110179.805375859
37.441556757122;111390.338747921
38.2111120106221;112600.872119983
38.9363148755899;113811.405492046
39.6488358594699;115021.938864108
40.4326386561207;116232.472236171
41.2097544674744;117443.005608233
42.1016351843913;118653.538980295
42.90128713;119864.072352358
