Hanh [A/m];Manh [A/m]
0;0
0.00153522420171015;42.65528809
0.140195069573156;4059.13624012322
0.278909105049806;8075.61719215645
0.426789511962408;12092.0981441897
0.583132144296741;16108.5790962229
0.747724695468698;20125.0600482561
0.912183957192664;24141.5410002893
1.09662775880632;28158.0219523226
1.28743752326767;32174.5029043558
1.4801361492319;36190.983856389
1.66594111184457;40207.4648084222
1.85138781047134;44223.9457604555
2.04005463799518;48240.4267124887
2.23754168404366;52256.9076645219
2.42158889337934;56273.3886165551
2.59609554029293;60289.8695685883
2.76012332841546;64306.3505206216
2.92789251767102;68322.8314726548
3.09892187440872;72339.312424688
3.27236477590181;76355.7933767212
3.44527300200162;80372.2743287545
3.62828193286215;84388.7552807877
3.82003132347025;88405.2362328209
4.01477839700769;92421.7171848541
4.21508700204343;96438.1981368874
4.42997648509609;100454.679088921
4.65625547845955;104471.160040954
4.88935787528874;108487.640992987
5.12848153147475;112504.12194502
5.37668550882122;116520.602897053
5.63106170666714;120537.083849087
5.88400915340582;124553.56480112
6.13087001294006;128570.045753153
6.38395063821704;132586.526705186
6.64777322112879;136603.00765722
6.94110661902194;140619.488609253
7.24698780336859;144635.969561286
7.55630489752033;148652.450513319
7.87176861769517;152668.931465352
8.19546033352151;156685.412417386
8.52452024856981;160701.893369419
8.85848114510707;164718.374321452
9.20115816304045;168734.855273485
9.54600588380321;172751.336225519
9.9007681807196;176767.817177552
10.2633038581077;180784.298129585
10.6229957538334;184800.779081618
11.0131797826927;188817.260033651
11.4292296910799;192833.740985685
11.8425295458307;196850.221937718
12.2781765765235;200866.702889751
12.7464414170653;204883.183841784
13.2190452049489;208899.664793818
13.7163141754885;212916.145745851
14.2296766287178;216932.626697884
14.7355512674712;220949.107649917
15.2372378156504;224965.58860195
15.7959065911465;228982.069553984
16.3942138442005;232998.550506017
17.0080669577566;237015.03145805
17.6544805478344;241031.512410083
18.3174653912235;245047.993362117
19.0044388721698;249064.47431415
19.7031365909953;253080.955266183
20.4252903542872;257097.436218216
21.1613823754998;261113.91717025
21.9238842340263;265130.398122283
22.7243369309992;269146.879074316
23.5615552630522;273163.360026349
24.4273098958693;277179.840978382
25.3316986424726;281196.321930416
26.265356867566;285212.802882449
27.2434004737107;289229.283834482
28.2403502461435;293245.764786515
29.288528874798;297262.245738549
30.3699082415059;301278.726690582
31.4797188225914;305295.207642615
32.6612633700562;309311.688594648
33.8781319210058;313328.169546681
35.1261131046501;317344.650498715
36.386694461456;321361.131450748
37.7149844975189;325377.612402781
39.0862066500243;329394.093354814
40.4830571527298;333410.574306848
41.9686329524887;337427.055258881
43.5455447913621;341443.536210914
45.1986272156881;345460.017162947
46.9082047155972;349476.49811498
48.6186757267964;353492.979067014
50.3614585884626;357509.460019047
52.2173041100252;361525.94097108
54.251369588147;365542.421923113
56.3650604800906;369558.902875147
58.5597581763899;373575.38382718
60.8185296154111;377591.864779213
63.1913816299039;381608.345731246
65.6672228383883;385624.826683279
68.3325033638001;389641.307635313
71.2277914204235;393657.788587346
73.95016446;397674.269539379
