H [A/m],B [T]
-183.1524761,0.46050204
-188.5543172,0.44502297
-194.5559872,0.42954072
-199.957521,0.41405847
-205.9591911,0.39857621
-211.3607249,0.37999107
-217.9628385,0.35829984
-223.9645085,0.33350382
-231.1664512,0.30560331
-237.1684285,0.27459831
-244.3703711,0.24048851
-250.9724848,0.20327422
-258.1744274,0.15985032
-264.7762337,0.11332162
-273.1787562,0.06679324
-280.3810061,0.0202647
-288.7832213,-0.02626384
-295.9854712,-0.07589702
-304.9881299,-0.11932091
-312.1900725,-0.16584929
-321.1927313,-0.20927319
-328.9954247,-0.24959228
-337.9990053,-0.29301618
-345.8010842,-0.33333654
-354.8015919,-0.3674457
-362.6036708,-0.39844879
-371.008037,-0.43256114
-380.0085447,-0.46356423
-390.8128415,-0.49146443
-399.2141348,-0.51936462
-409.4192171,-0.54726481
-418.4197248,-0.57206211
-429.2240215,-0.59375334
-438.2276021,-0.61854745
-448.4296116,-0.64023868
-457.4331922,-0.658827
-468.8367033,-0.67741215
-477.2379966,-0.69910337
-488.6415078,-0.71768852
-498.8435172,-0.73317077
-510.2470283,-0.7517591
-521.051325,-0.76723817
-533.0540506,-0.78272042
-544.4575617,-0.7950966
-556.4602873,-0.81057885
-567.8637984,-0.8260611
-580.4688113,-0.83843728
-592.4715368,-0.85391953
-606.2749785,-0.86940178
-618.8799913,-0.88177796
-632.683433,-0.89726021
-644.6861585,-0.90963639
-659.6911019,-0.92511864
-672.2961148,-0.93749481
-686.6987708,-0.94987417
-699.3037837,-0.95914427
-713.1072254,-0.97152045
-726.910667,-0.98079373
-740.7141087,-0.9931699
-753.918336,-1.00244318
-768.9232793,-1.01171646
-782.726721,-1.02409264
-786.9273677,-1.02715695
-786.9273677,-1.02711518
-787.529655,-1.02707341
-789.3303711,-1.02703165
-789.3303711,-1.02698988
-789.3303711,-1.02694811
-789.3303711,-1.02690635
-789.3303711,-1.02686458
-789.3303711,-1.02682281
-789.3303711,-1.02678105
-789.3303711,-1.02673928
-789.3303711,-1.02669751
-789.3303711,-1.02665575
-789.3303711,-1.02661398
-789.3303711,-1.02657221
-786.9273677,-1.02653045
-774.3254277,-1.0233826
-759.3204843,-1.02023476
-746.7154715,-1.020193
-732.9120298,-1.01704833
-718.5093737,-1.01390049
-705.3051465,-1.01385872
-692.7001336,-1.01071406
-677.6951902,-1.00756622
-665.6924647,-1.00442156
-650.6875213,-1.00127371
-638.6847958,-1.00123195
-625.4805685,-0.99808411
-614.0770574,-0.99493944
-600.2736157,-0.9917916
-588.8701046,-0.98864694
-576.2681646,-0.98860517
-564.8646535,-0.98545733
-552.858855,-0.98231267
-542.0576312,-0.97916482
-529.4526184,-0.97602016
-519.2506089,-0.97597839
-506.6455961,-0.97283055
-497.0428011,-0.96968271
-486.2415772,-0.96653805
-476.0364949,-0.9633902
-465.2352711,-0.96024554
-455.6324761,-0.9570977
-445.4304666,-0.95395304
-436.426886,-0.95391127
-425.6225893,-0.95076343
-416.0197943,-0.94761559
-406.4169993,-0.94136485
-397.4164916,-0.94132308
-387.2114092,-0.93817842
-378.2109015,-0.93192768
-368.0058192,-0.93188591
-360.8029547,-0.92873807
-351.802447,-0.92559341
-344.0003681,-0.92244557
-334.3975731,-0.91929772
-326.5954942,-0.91304699
-318.1920499,-0.91300522
-309.7895274,-0.90986056
-301.3870049,-0.90671271
-294.1850623,-0.90356805
-285.1824036,-0.90042021
-277.9801537,-0.89727237
-269.5776312,-0.8941277
-262.9758249,-0.89097986
-255.1734387,-0.8878352
-248.5716324,-0.88468736
-241.3696897,-0.88154269
-234.7675761,-0.88150093
-228.1657698,-0.87835309
-222.1640997,-0.87520842
-215.5619861,-0.87206058
-209.560316,-0.86891274
-202.9585097,-0.86576808
-197.5566686,-0.86262023
-191.5549985,-0.85947557
-186.1534648,-0.85632773
-180.1517947,-0.85318307
-174.7502609,-0.85003522
-169.3487271,-0.84688738
-165.1474659,-0.84374272
-159.7459321,-0.84059488
-154.9445346,-0.84055311
-150.1431371,-0.83740845
-145.3417396,-0.8342606
-139.9398985,-0.83111594
-135.138501,-0.8279681
-130.3371035,-0.82482344
-126.1361496,-0.82478167
-121.334752,-0.82163383
-117.7336271,-0.81848599
-113.5323659,-0.81534132
-109.3311046,-0.81529956
-105.1298434,-0.81215171
-101.5287184,-0.80900705
-97.3277645,-0.80585921
-93.72663955,-0.80271455
-90.12551459,-0.80267278
-86.52438964,-0.79952494
-82.92357197,-0.7963771
-79.9225833,-0.79323243
-76.32145835,-0.79319067
-73.32077696,-0.79004282
-69.71965201,-0.78689816
-66.71866333,-0.78685639
-63.71798194,-0.78370855
-61.31712954,-0.78056389
-58.31614087,-0.77741605
-55.31545948,-0.77737428
-52.31447081,-0.77422962
-50.51406197,-0.77418785
-48.11330176,-0.77104001
-46.31277001,-0.76789217
-43.91207126,-0.7678504
-41.51137251,-0.76470574
-39.71084076,-0.76466397
-37.91030901,-0.76151613
-35.50961026,-0.76147436
-33.70910924,-0.7583297
-31.90857749,-0.75828793
-30.70821275,-0.75824616
-28.90771173,-0.75509832
-27.10717998,-0.75505656
-25.90681524,-0.75191189
-24.10631422,-0.75187013
-22.30578247,-0.75182836
-21.10542695,-0.74868052
-19.90507757,-0.74863875
-18.7047282,-0.74549091
-17.50437575,-0.74544914
-16.30402637,-0.74540737
-15.10367699,-0.74226271
-14.50348848,-0.74222094
-13.30315446,-0.74217918
-12.70298746,-0.74213741
-11.50262272,-0.73898957
-10.90245571,-0.7389478
-9.70209097,-0.73890604
-9.10192396,-0.73886427
-8.50175696,-0.73571961
-7.90158995,-0.73567784
-6.70122521,-0.73563607
-6.70122521,-0.73559431
-6.1010582,-0.73555254
-5.5008912,-0.73551077
-4.90069346,-0.73236293
-4.30052645,-0.73232116
-3.70035945,-0.7322794
-3.70035945,-0.73223763
-3.10019244,-0.73219586
-2.49999471,-0.7321541
-2.49999471,-0.73211233
-1.8998277,-0.73207056
-1.8998277,-0.7320288
-1.29966069,-0.72888413
-1.29966069,-0.72884237
-1.29966069,-0.7288006
-0.69949369,-0.72875883
-0.69949369,-0.72871707
-0.69949369,-0.7286753
-0.69949369,-0.72863353
-0.09929595,-0.72859177
-0.09929595,-0.72855
-0.09929595,-0.72850823
