H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
3150.24357516141;1123185.0284025;989043.710003481;134141.318399017;38.6580265975544;1.34260064102399;37.3154259565304;121782.199917365;4229.51904339343;117552.680873971
3708.91148616069;1144003.69830357;989681.631273565;154322.067030005;35.8933848043252;0.971136391643808;34.9222484126814;133125.387177947;3601.85891759636;129523.528260351
4366.65422338648;1166585.39893604;990224.779779219;176360.619156821;32.8003616701247;0.702174562735425;32.0981871073893;143227.837815454;3066.1535199232;140161.684295531
5141.0418333701;1190651.92274736;990687.069096783;199964.853650581;29.4029430525956;0.507535032497344;28.8954080200982;151161.760257592;2609.2588339697;148552.501423623
6052.76025541674;1215777.56875145;991080.415999897;224697.15275155;25.7860030199305;0.366744935214987;25.4192580847155;156076.494225091;2219.81916774466;153856.675057347
7126.16389770491;1241415.84453345;991415.014364088;250000.830169358;22.083489123914;0.264946064953528;21.8185430589604;157370.562930195;1888.04908291081;155482.513847284
8389.92620788288;1266952.26173598;991699.575031858;275252.686704122;18.4542407859258;0.191364574429654;18.2628762114962;154829.71841642;1605.53465826771;153224.183758152
9877.80561662219;1291773.45177927;991941.534855987;299831.916923282;15.0522244823941;0.138194119218232;14.9140303631759;148682.947534851;1365.05464699801;147317.892887853
11629.5473145043;1315337.3011489;992147.238147926;323190.063000974;12.0003875320973;0.0997821423048107;11.9006053897925;139559.074596912;1160.42114507639;138398.653451836
13691.9449510833;1337228.76852379;992322.093642574;344906.674881213;9.37481506713001;0.0720378872453987;9.30277717988461;128359.451825731;986.338786556347;127373.113039174
16120.0906169139;1357190.39381399;992470.70989839;364719.683915602;7.20107834359178;0.0520022590642635;7.14907608452752;116082.035438196;838.28112840016;115243.754309796
18978.8464988647;1375123.05883959;992597.011817086;382526.047022504;5.46084610248827;0.0375356168851657;5.42331048560311;103640.559933048;712.382711103752;102928.177221945
22344.5775205218;1391060.00051341;992704.340714169;398355.659799244;4.10503506943208;0.0270913704255653;4.07794369900651;91725.2743333857;605.345226611215;91119.9291067745
26307.1912510844;1405124.21951199;992795.540116785;412328.67939521;3.06925286886763;0.0195519257833468;3.04970094308429;80743.4222192404;514.356250909514;80229.0659683309
30972.5395741101;1417483.59151809;992873.029219215;424610.562298877;2.28746967393112;0.0141098883503627;2.27335978558076;70848.7450004084;437.019075317884;70411.7259250905
36465.2462710277;1428316.17330152;992938.865695395;435377.307606123;1.70103854247104;0.0101820860805861;1.69085645639045;62028.7893677164;371.292276481375;61657.497091235
42932.036051645;1437790.86555901;992994.799355502;444796.066203504;1.26239380051662;0.00734737540004121;1.25504642511658;54197.1361551525;315.437785559539;53881.698369593
50545.6539588537;1446060.76379553;993042.317941507;453018.445854026;0.934861393476576;0.0053016693028899;0.929559724173686;47253.1804941588;267.97634198815;46985.2041521707
59509.4798451865;1453263.1615374;993082.686184684;460180.475352719;0.690740047667058;0.00382542983895206;0.686914617828106;41105.580944906;227.649339900292;40877.9316050057
70062.9611860889;1459521.4612996;993116.979095726;466404.482203874;0.50918750863185;0.00276017725298259;0.506427331378868;35675.1846537146;193.386191742445;35481.7984619722
82488.0093547055;1464946.93543889;993146.110324156;471800.825114732;0.374502568694548;0.00199151904347318;0.372511049651074;30891.9713898371;164.27644148809;30727.694948349
97116.5302195792;1469639.96682815;993170.856306518;476469.110521628;0.274847050146822;0.00143689192461262;0.27341015822221;26692.1918513461;139.545958018911;26552.6458933272
114339.290227427;1473690.92629362;993191.876820891;480499.049472731;0.20130233642996;0.00103670949125116;0.200265626938709;23016.7662685244;118.536627401694;22898.2296411227
134616.354807497;1477180.86914582;993209.73247691;483971.136668907;0.147163324350904;0.000747970343508398;0.146415354007396;19810.590285472;100.689041147212;19709.9012443248
158489.377934855;1480182.16294907;993224.899594107;486957.263354959;0.107403593113511;0.000539643399053668;0.106863949714457;17022.3286605286;85.5277466226667;16936.800913906
